;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 20 MINISTERIO DE INDUSTRIA Y TURISMO;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;87;Aportaciones patrimoniales;;600.000,00;
v;;;870;Aportaciones patrimoniales;;600.000,00;
v;;;87002; Fondo de Apoyo a la Inversión Industrial Productiva;600.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;600.000,00;
 ; ;;;;;;
;;;;TOTAL Reconversión y reindustrialización;;652.774,86;
 ; ;;;;;;
v;;433M;;Apoyo a la pequeña y mediana empresa;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;1.538,01;
;;;120;Retribuciones básicas;;729,45;
;;;12000; Sueldos del grupo A1 y grupo A;222,97;;
;;;12001; Sueldos del grupo A2 y grupo B;192,80;;
;;;12002; Sueldos del grupo C1 y grupo C;48,26;;
;;;12003; Sueldos del grupo C2 y grupo D;32,13;;
;;;12005; Trienios;103,74;;
;;;12006; Pagas extraordinarias;129,55;;
;;;121;Retribuciones complementarias;;808,56;
;;;12100; Complemento de destino;348,08;;
;;;12101; Complemento específico;460,48;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;184,36;
;;;160;Cuotas sociales;;184,36;
v;;;16000; Seguridad Social;184,36;;
;;;;TOTAL GASTOS DE PERSONAL;;1.722,37;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;500,00;
v;;;445;A la Empresa Nacional de Innovación, S.A. (ENISA);;500,00;
v;;;46;A Entidades Locales;;3.000,00;
v;;;460;A la Fundación Mubil de la Diputación de Guipuzcoa para su laboratorio de investigación de tracción eléctrica e hidrógeno;;3.000,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;3.500,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;64;Gastos de inversiones de carácter inmaterial;;6.061,13;
;;;640;Gastos en inversiones de carácter inmaterial;;6.061,13;
;;;;TOTAL INVERSIONES REALES;;6.061,13;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;24.236,59;
v;;;747;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;24.236,59;
v;;;74701; A la Compañía Española de Reafianzamiento, S.A. (CERSA);24.236,59;;
v;;;76;A Entidades Locales;;300,00;
v;;;760;Ajuntament de Mollerussa. Creación del Institut d´Emprenedoria i Innovació de Mollerussa;;300,00;
v;;;78;A familias e instituciones sin fines de lucro;;8.000,00;
v;;;787;A familias e instituciones sin fines de lucro;;8.000,00;
;;;78705; A Agrupaciones Empresariales Innovadoras (AEI);8.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;32.536,59;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;98.500,00;
v;;;821;Préstamos a largo plazo;;98.500,00;
v;;;82110; A ENISA para préstamos participativos a PYMES;57.500,00;;
v;;;82111; A ENISA para préstamos participativos a empresas de base tecnológica (EBT);20.500,00;;
v;;;82112; A ENISA para préstamos participativos a jovenes emprendedores;20.500,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;98.500,00;
 ; ;;;;;;
;;;;TOTAL Apoyo a la pequeña y mediana empresa;;142.320,09;
 ; ;;;;;;
v;;464B;;Apoyo a la innovación tecnológica en el sector de la defensa;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;255.000,00;
v;;;823;Aportaciones reembolsables a empresas para desarrollo de proyectos tecnológicos industriales cualificados relacionados con Programas de Defensa;;255.000,00;
v;;;83;Concesión de préstamos fuera del Sector Público;;1.346.150,14;
v;;;832;Aportaciones reembolsables a empresas para desarrollo de proyectos tecnológicos industriales cualificados relacionados con Programas de Defensa;;1.346.150,14;
;;;;TOTAL ACTIVOS FINANCIEROS;;1.601.150,14;
 ; ;;;;;;
;;;;TOTAL Apoyo a la innovación tecnológica en el sector de la defensa;;1.601.150,14;
 ; ;;;;;;
v;;467C;;Investigación y desarrollo tecnológico-industrial;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;83;Concesión de préstamos fuera del Sector Público;;272.000,00;
v;;;834;Concesión de préstamos fuera del Sector Público;;129.000,00;
;;;83401; Para apoyo a planes de innovación y sostenibilidad;69.000,00;;
;;;83402; Activa financiación;60.000,00;;
v;;;838;A Hisdesat para el desarrollo de satélites de uso gubernamental;;143.000,00;
;;;;TOTAL ACTIVOS FINANCIEROS;;272.000,00;
 ; ;;;;;;
;;;;TOTAL Investigación y desarrollo tecnológico-industrial;;272.000,00;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE PROGRAMAS INDUSTRIALES;;3.006.371,78;
 ; ;;;;;;
 ; ;;;;;;
v;10;;;DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESAMPRESA.;;;
v;;421M;;Dirección y Servicios Generales de Industria y Turismo;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;63,79;
;;;100;Retribuciones básicas y otras remuneraciones;;63,79;
;;;10000; Retribuciones básicas;19,76;;
;;;10001; Retribuciones complementarias;44,03;;
v;;;12;Funcionarios;;1.260,80;
;;;120;Retribuciones básicas;;549,02;
;;;12000; Sueldos del grupo A1 y grupo A;186,43;;
;;;12001; Sueldos del grupo A2 y grupo B;80,60;;
;;;12002; Sueldos del grupo C1 y grupo C;90,78;;
;;;12003; Sueldos del grupo C2 y grupo D;50,37;;
;;;12005; Trienios;80,29;;
;;;12006; Pagas extraordinarias;60,55;;
;;;121;Retribuciones complementarias;;711,78;
;;;12100; Complemento de destino;288,82;;
;;;12101; Complemento específico;422,96;;
v;;;13;Laborales;;109,12;
;;;130;Laboral fijo;;109,12;
;;;13000; Retribuciones básicas;103,24;;
;;;13001; Otras remuneraciones;5,88;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;240,64;
;;;160;Cuotas sociales;;240,64;
v;;;16000; Seguridad Social;240,64;;
;;;;TOTAL GASTOS DE PERSONAL;;1.674,35;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;1,00;
;;;226;Gastos diversos;;1,00;
v;;;22601; Atenciones protocolarias y representativas;1,00;;
v;;;23;Indemnizaciones por razón del servicio;;20,00;
;;;230;Dietas;;10,00;
;;;231;Locomoción;;10,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;21,00;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Industria y Turismo;;1.695,35;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESAMPRESA.;;1.695,35;
 ; ;;;;;;
 ; ;;;;;;
v;50;;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
v;;42LB;;C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial e I+D+i;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;77;A empresas privadas;;1.000.000,00;
;;;774;Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;1.000.000,00;
;;;77400; Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;1.000.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;1.000.000,00;
 ; ;;;;;;
;;;;TOTAL C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial e I+D+i;;1.000.000,00;
 ; ;;;;;;
v;;42MA;;C13.I01 Emprendimiento. Industria;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;3.000,00;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;3.000,00;
;;;;TOTAL INVERSIONES REALES;;3.000,00;
 ; ;;;;;;
;;;;TOTAL C13.I01 Emprendimiento. Industria;;3.000,00;
 ; ;;;;;;
v;;43MA;;C13.I01 Emprendimiento. PYMES;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;38.400,00;
v;;;441;A la EOI para la estrategia Española Nación Emprendedora. Mecanismo de Recuperación y Resiliencia;;33.400,00;
;;;443;A Sociedades, entidades públicas empresariales, fundaciones y resto de entes del sector público. Mecanismo de Recuperación y Resiliencia;;5.000,00;
v;;;44302; A ENISA para la estrategia Española Nación Emprendedora. Mecanismo de Recuperación y Resiliencia;5.000,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;38.400,00;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;6.400,00;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;6.400,00;
;;;;TOTAL INVERSIONES REALES;;6.400,00;
 ; ;;;;;;
;;;;TOTAL C13.I01 Emprendimiento. PYMES;;44.800,00;
 ; ;;;;;;
v;;43MB;;C13.I02 Crecimiento. PYMES;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;56.000,00;
v;;;441;A la EOI para la estrategia Española Nación Emprendedora. Mecanismo de Recuperación y Resiliencia;;56.000,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;56.000,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;142.000,00;
;;;747;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal. Mecanismo de Recuperación y Resiliencia;;142.000,00;
v;;;74700; A la Compañía Española de Reafianzamiento, S.A. (CERSA). Mecanismo de Recuperación y Resiliencia;112.000,00;;
v;;;74701; A la Compañía Española de Reafianzamiento, S.A. (CERSA) para el Programa de Apoyo al Emprendimiento Industrial. Mecanismo de Recuperación y Resiliencia;30.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;142.000,00;
 ; ;;;;;;
;;;;TOTAL C13.I02 Crecimiento. PYMES;;198.000,00;
 ; ;;;;;;
v;;43MC;;C13.I03 Digitalización e Innovación I. PYMES;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;20.000,00;
v;;;444;A la EOI para la estrategia Española Nación Emprendedora. Programa Digital Innovation Hubs. Mecanismo de Recuperación y Resiliencia;;20.000,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;20.000,00;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;1.300,00;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;1.300,00;
;;;;TOTAL INVERSIONES REALES;;1.300,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;78;A familias e instituciones sin fines de lucro;;43.700,00;
;;;787;A Agrupaciones Empresariales Innovadoras (AEI). Mecanismo de Recuperación y Resiliencia;;43.700,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;43.700,00;
 ; ;;;;;;
;;;;TOTAL C13.I03 Digitalización e Innovación I. PYMES;;65.000,00;
 ; ;;;;;;
v;;43NA;;C14.I01 Transformación del modelo turístico hacia la sostenibilidad.;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;330,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;330,00;
;;;29006; Estudios y trabajos técnicos de Turismo. Mecanismo de Recuperación y Resiliencia;330,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;330,00;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;8.000,00;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;8.000,00;
;;;;TOTAL INVERSIONES REALES;;8.000,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;10.670,00;
;;;740;Creación del Sistema de Sostenibilidad Turística Integral. Mecanismo de Recuperación y Resiliencia;;10.670,00;
;;;75;A Comunidades Autónomas;;478.000,00;
;;;750;Plan de Sostenibilidad Turística en Destinos. Mecanismo de Recuperación y Resiliencia;;478.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;488.670,00;
 ; ;;;;;;
;;;;TOTAL C14.I01 Transformación del modelo turístico hacia la sostenibilidad.;;497.000,00;
 ; ;;;;;;
v;;43NB;;C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. Comercio, Turismo y PYMES;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;77;A empresas privadas;;10.000,00;
;;;771;A Empresas privadas. Turismo. Mecanismo de Recuperación y Resiliencia;;10.000,00;
;;;77100; Plan de Inteligencia Artificial y otras tecnologías habilitadoras para PYMES. Mecanismo de Recuperación y Resiliencia;10.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;10.000,00;
 ; ;;;;;;
;;;;TOTAL C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. Comercio, Turismo y PYMES;;10.000,00;
 ; ;;;;;;
v;;43NC;;C14.I03 Estrategias de resiliencia turística para territorios extrapeninsulares.;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;75;A Comunidades Autónomas;;64.000,00;
;;;753;A Comunidades Autónomas (Turismo). Mecanismo de Recuperación y Resiliencia;;64.000,00;
v;;;75300; Convenio con la Comunidad Autónoma de Canarias. Estrategia de Resiliencia Turística. Mecanismo de Recuperación y Resiliencia;30.000,00;;
v;;;75301; Convenio con la Comunidad Autónoma de Illes Balears. Estrategia de Resiliencia Turística. Mecanismo de Recuperación y Resiliencia;30.000,00;;
v;;;75302; Convenio con la Ciudad Autónoma de Ceuta. Estrategia de Resiliencia Turística. Mecanismo de Recuperación y Resiliencia;2.000,00;;
v;;;75303; Convenio con la Ciudad Autónoma de Melilla. Estrategia de Resiliencia Turística. Mecanismo de Recuperación y Resiliencia;2.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;64.000,00;
 ; ;;;;;;
;;;;TOTAL C14.I03 Estrategias de resiliencia turística para territorios extrapeninsulares.;;64.000,00;
 ; ;;;;;;
v;;43ND;;C14.I04 Actuaciones especiales en el ámbito de la competitividad.;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;1.391,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;1.391,00;
;;;29004; Estudios y trabajos técnicos de Comercio. Mecanismo de Recuperación y Resiliencia;955,00;;
;;;29006; Estudios y trabajos técnicos de Turismo. Mecanismo de Recuperación y Resiliencia;436,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.391,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;96.000,00;
;;;745;Mantenimiento y rehabilitación sostenible de bienes inmuebles patrimonio histórico. Mecanismo de Recuperación y Resiliencia;;89.000,00;
;;;747;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal. Mecanismo de Recuperación y Resiliencia;;7.000,00;
v;;;74702; A Paradores de Turismo de España para financiación de proyectos de eficiencia energética en empresas. Mecanismo de Recuperación y Resiliencia;7.000,00;;
;;;75;A Comunidades Autónomas;;43.000,00;
;;;759;Financiación de proyectos de economía circular (reducción, reutilización y reciclado de recursos) en empresas. Mecanismo de Recuperación y Resiliencia;;43.000,00;
;;;76;A Entidades Locales;;32.445,00;
;;;762;Fortalecimiento de la actividad comercial en zonas de gran afluencia. Mecanismo de Recuperación y Resiliencia;;32.445,00;
;;;78;A familias e instituciones sin fines de lucro;;24.564,00;
;;;780;Desarrollo de entidades asociativas en el ámbito de las Experiencias turísticas. Mecanismo de Recuperación y Resiliencia;;22.564,00;
;;;785;A familias e instituciones sin fines de lucro. Mecanismo de Recuperación y Resiliencia;;2.000,00;
v;;;78500; A la FEMP para desarrollo de Experiencias turísticas en el marco del programa “Experiencias Turismo España”. Mecanismo de Recuperación y Resiliencia;2.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;196.009,00;
 ; ;;;;;;
;;;;TOTAL C14.I04 Actuaciones especiales en el ámbito de la competitividad.;;197.400,00;
 ; ;;;;;;
v;;46LB;;C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial. I+D+i+Digitalización;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;2.000,00;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;2.000,00;
;;;;TOTAL INVERSIONES REALES;;2.000,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;12.000,00;
;;;744;Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;12.000,00;
;;;75;A Comunidades Autónomas;;12.000,00;
;;;754;Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;12.000,00;
;;;76;A Entidades Locales;;12.000,00;
;;;764;Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;12.000,00;
;;;77;A empresas privadas;;1.408.670,00;
;;;773;A Empresas privadas. Industria. Mecanismo de Recuperación y Resiliencia;;89.000,00;
;;;77302; Para apoyo a planes de innovación y sostenibilidad. Mecanismo de Recuperación y Resiliencia;59.000,00;;
;;;77303; Activa financiación. Mecanismo de Recuperación y Resiliencia;30.000,00;;
;;;774;Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;1.319.670,00;
;;;77400; Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;1.319.670,00;;
;;;78;A familias e instituciones sin fines de lucro;;12.000,00;
;;;784;Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;12.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;1.456.670,00;
 ; ;;;;;;
;;;8;ACTIVOS FINANCIEROS;;;
;;;83;Concesión de préstamos fuera del Sector Público;;1.440.000,00;
v;;;836;Préstamos. Apoyo a Proyectos Estratégicos para la Transición Industrial. Mecanismo de Recuperación y Resiliencia;;1.440.000,00;
;;;;TOTAL ACTIVOS FINANCIEROS;;1.440.000,00;
 ; ;;;;;;
;;;;TOTAL C12.I02 Programa de impulso de la Competitividad y Sostenibilidad Industrial. I+D+i+Digitalización;;2.898.670,00;
 ; ;;;;;;
v;;46NB;;C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. I+D+i+Digitalización;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;80,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;80,00;
;;;29006; Estudios y trabajos técnicos de Turismo. Mecanismo de Recuperación y Resiliencia;80,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;80,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;40.920,00;
;;;746;Plan de Transformación Digital en Destinos Turísticos. Mecanismo de Recuperación y Resiliencia;;40.920,00;
;;;78;A familias e instituciones sin fines de lucro;;1.000,00;
;;;783;Plan de Transformación Digital en Destinos Turísticos. Mecanismo de Recuperación y Resiliencia;;1.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;41.920,00;
 ; ;;;;;;
;;;;TOTAL C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. I+D+i+Digitalización;;42.000,00;
 ; ;;;;;;
v;;46SC;;C19.I03 Competencias digitales para el empleo. I+D+i+Digitalización;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;325,00;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;325,00;
;;;29006; Estudios y trabajos técnicos de Turismo. Mecanismo de Recuperación y Resiliencia;325,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;325,00;
 ; ;;;;;;
;;;4;TRANSFERENCIAS CORRIENTES;;;
;;;47;A empresas privadas;;30.000,00;
;;;474;A empresas privadas (Turismo). Mecanismo de Recuperación y Resiliencia;;30.000,00;
;;;47401; Plan de Competencias Digitales para el Sector Turístico (C19. I03). Mecanismo de Recuperación y Resiliencia;30.000,00;;
;;;48;A familias e instituciones sin fines de lucro;;23.675,00;
;;;484;A familias e instituciones sin fines de lucro (Turismo). Mecanismo de Recuperación y Resiliencia;;23.675,00;
;;;48401; Plan de Competencias Digitales para el Sector Turístico (C19. I03) . Mecanismo de Recuperación y Resiliencia;23.675,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;53.675,00;
 ; ;;;;;;
;;;;TOTAL C19.I03 Competencias digitales para el empleo. I+D+i+Digitalización;;54.000,00;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;71;A Organismos Autónomos;;18.410,00;
v;;;714;Al Instituto de Turismo de España (TURESPAÑA). Mecanismo de Recuperación y Resiliencia;;11.000,00;
v;;;717;Al Centro Español de Metrología. Mecanismo de Recuperación y Resiliencia;;7.410,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;18.410,00;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;18.410,00;
 ; ;;;;;;
;;;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;5.092.280,00;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE INDUSTRIA Y TURISMO;;8.422.493,26;
;;



