;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 29 MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;22;Material, suministros y otros;;1.261,69;
;;;226;Gastos diversos;;778,45;
;;;22602; Publicidad y propaganda;500,00;;
;;;22606; Reuniones, conferencias y cursos;165,13;;
;;;22699; Otros;113,32;;
;;;227;Trabajos realizados por otras empresas y profesionales;;483,24;
;;;22706; Estudios y trabajos técnicos;483,24;;
v;;;23;Indemnizaciones por razón del servicio;;46,36;
;;;230;Dietas;;16,18;
;;;231;Locomoción;;16,18;
;;;233;Otras indemnizaciones;;14,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.308,05;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;1.083,93;
v;;;483;Para programas de infancia y familias;;1.016,43;
v;;;48300; A la Asociación de Familias y Mujeres del Medio Rural para el sostenimiento económico-financiero de su estructura central;70,00;;
v;;;48301; A la Unión de Asociaciones Familiares, para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas: Federación de Asociaciones de Madres Solteras, Fundación de Familias Monoparentales "Isadora Duncan";430,00;;
v;;;48303; A la Confederación Española de Asociaciones de Padres y Madres de Alumnos para el sostenimiento económico-financiero de su estructura central;80,19;;
v;;;48304; A la Confederación Católica Nacional de Padres de Familia y Padres de Alumnos para el sostenimiento económico-financiero de su estructura central;54,00;;
v;;;48305; A la Federación Española de Familias Numerosas para el sostenimiento económico-financiero de su estructura central;287,24;;
v;;;48306; A la Federación Nacional de Puntos de Encuentro para el Derecho de Visitas para el sostenimiento económico-financiero de su estructura central;40,00;;
v;;;48307; A The Family Watch, para el sostenimiento económico-financiero de su estructura central;55,00;;
v;;;485;A la Federación Española de Municipios y Provincias;;60,00;
v;;;48504; A la Federación Española de Municipios y Provincias para medidas de apoyo a la parentalidad positiva;60,00;;
v;;;487;A la "Fundación Másfamilia", para el cumplimiento de sus fines y desarrollo y promoción del "Certificado de empresa familiarmente responsable";;7,50;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.083,93;
 ; ;;;;;;
;;;;TOTAL Atención a la infancia y a las familias;;3.112,98;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE DIVERSIDAD FAMILIAR Y SERVICIOS SOCIALES;;443.231,99;
 ; ;;;;;;
 ; ;;;;;;
v;06;;;DIRECCIÓN GENERAL DE DERECHOS DE LAS PERSONAS CON DISCAPACIDAD;;;
v;;231F;;Otros servicios sociales del Estado;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;1.529,63;
;;;120;Retribuciones básicas;;738,31;
;;;12000; Sueldos del grupo A1 y grupo A;148,60;;
;;;12001; Sueldos del grupo A2 y grupo B;205,60;;
;;;12002; Sueldos del grupo C1 y grupo C;77,20;;
;;;12003; Sueldos del grupo C2 y grupo D;48,18;;
;;;12005; Trienios;125,00;;
;;;12006; Pagas extraordinarias;133,73;;
;;;121;Retribuciones complementarias;;791,32;
;;;12100; Complemento de destino;340,80;;
;;;12101; Complemento específico;450,52;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;339,84;
;;;160;Cuotas sociales;;339,84;
v;;;16000; Seguridad Social;339,84;;
;;;;TOTAL GASTOS DE PERSONAL;;1.930,51;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;396,37;
;;;226;Gastos diversos;;116,40;
v;;;22601; Atenciones protocolarias y representativas;2,40;;
;;;22606; Reuniones, conferencias y cursos;11,00;;
;;;22699; Otros;103,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;279,97;
;;;22706; Estudios y trabajos técnicos;35,97;;
;;;22799; Otros;244,00;;
v;;;23;Indemnizaciones por razón del servicio;;22,13;
;;;230;Dietas;;10,13;
;;;231;Locomoción;;12,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;418,50;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;5.420,00;
v;;;481;A la Confederación Estatal de Personas Sordas CNSE para la atención a personas sordas en el ejercicio de sus derechos básicos ;;798,00;
v;;;482;Para programas de personas con discapacidad;;4.622,00;
v;;;48200; A la Confederación estatal de personas sordas CNSE, para el sostenimiento económico-financiero de su estructura central;245,00;;
v;;;48201; Al Comité español de representantes de personas con discapacidad CERMI para el sostenimiento de económico financiero de su estructura central y para el desarrollo de sus funciones como Mecanismo Independiente de Seguimiento de la Convención Internacional sobre los Derechos de las Personas con Discapacidad. Asimismo, para el sostenimiento económico financiero de sus entidades asociadas: Asoc. española de militares y guardias civiles con discapacidad ACIME y la Conf. Asperger España (CONFAE).;331,00;;
v;;;48202; A la Federación Autismo FESPAU para el sostenimiento económico-financiero de su estructura central y la de su entidad asociada: Asociación de padres de personas con Autismo;129,00;;
v;;;48203; A la Confederación Autismo España para el sostenimiento económico-financiero de su estructura central;143,00;;
v;;;48204; A la Confederación FIAPAS (Confederación española de familias de personas sordas) para el sostenimiento económico-financiero de su estructura central;245,00;;
v;;;48205; A la Confederación Salud Mental España para el sostenimiento económico-financiero de su estructura central;200,00;;
v;;;48206; A la Confederación española de organizaciones de atención a las personas con parálisis cerebral y afines (Confederación Aspace) para el sostenimiento económico-financiero de su estructura central;205,00;;
v;;;48207; A la Confederación Plena Inclusión España para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas:Asociación LIBER de Entidades de Apoyo. Asociación para la atención de personas con discapacidad intelectual ligera e inteligencia límite ADISLI. Envera Asociación de empleados de Iberia, padres de personas con discapacidad. Fundación Special Olympics España y Asociación a favor de personas con discapacidad de la Policía Nacional;485,00;;
v;;;48208; A la Confed. Española COCEMFE para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas: Fed. ASEM. Asoc. Esp. Esclerosis Lat. Amiotrófica. Fed. Esp. Asoc. E. Bífida Hidrocef.. Auxilia. Fed. Esp. Hemofilia SS. Fed. Nac. Enfer. y Trasp. Hepáticos. Conf. Asoc. Enfer. Crohn y Colitis Ulcer. Esp.. ConArtritis. AEDEM COCEMFE. Fed. Nal. Alcer. FRATER Esp.. Fed. Esp. Párkinson. FEDAES. FELUPUS. Liga Reumatológ. Esp. y Fed. Esp. Enf. Metab. Hereditarias;1.186,00;;
v;;;48209; A Down España-Federación española de instituciones para el síndrome de Down para el sostenimiento económico-financiero de su estructura central;132,00;;
v;;;48210; A la Federación de Asociaciones de implantados cocleares de España (Federación AICE) para el sostenimiento económico-financiero de su estructura central;45,00;;
v;;;48211; A la Federación de Asociaciones de personas sordociegas de España FASOCIDE para el sostenimiento económico-financiero de su estructura central;80,00;;
v;;;48212; A la Federación española de Daño Cerebral para el sostenimiento económico-financiero de su estructura central;125,00;;
v;;;48213; A la Federación española Enfermedades Raras FEDER para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas: As. Es. Sínd. Prader-Willi. FARPE Fed. As. Distr. hered. Retina Esp. Fed. Es. Fibr. Quística. As. Nac. Huesos Cristal OI Esp.. Debra España. As. Es. Aniridia. As. Sínd. Williams Esp.. As. Lucha Distonia Es.. As. Nac. Crecer. As. Esp. Síndr. Sjörgen. As. Es. contra Leucodistrofia ELA España y As. Es. Paraparesia Espást. Familiar Strümpell Lorrain;330,00;;
v;;;48214; A FESOCE Federación española de Sordoceguera para el sostenimiento económico-financiero de su estructura central;29,00;;
v;;;48215; A la Asociación Esclerosis Múltiple España para el sostenimiento económico-financiero de su estructura central;50,00;;
v;;;48217; A la Plataforma representativa estatal de personas con discapacidad física PREDIF para el sostenimiento económico-financiero de su estructura central;124,00;;
v;;;48218; A la Federación nacional asociación de personas con lesión medular y otras discapacidades físicas Federación nacional ASPAYM para el sostenimiento económico-financiero de su estructura central;130,00;;
v;;;48219; A la Federación ECOM Federación de entidades de personas con discapacidad física para el sostenimiento económico-financiero de su estructura central;79,00;;
v;;;48220; A la Federación COAMIFICOA para el sostenimiento económico-financiero de su estructura central;51,00;;
v;;;48221; A APASCIDE Asociación española de familias de personas con sordoceguera para el sostenimiento económico-financiero de su estructura central;50,00;;
v;;;48222; A la Asociación Española de Esclerosis Lateral Amiotrófica (adEla) para el sostenimiento económico-financiero de su estructura central y prestación de servicios;153,00;;
v;;;48223; A la Agrupació Esportiva Sedis Bàsquet para su sección social Sedis Airam;25,00;;
v;;;48224; A la Fundació Nou Xamfrà para la solución de necesidades básicas, el fomento de la formación y la integración social y laboral de las personas con discapacidad intelectual;50,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;5.420,00;
 ; ;;;;;;
;;;;TOTAL Otros servicios sociales del Estado;;7.769,01;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE DERECHOS DE LAS PERSONAS CON DISCAPACIDAD;;7.769,01;
 ; ;;;;;;
 ; ;;;;;;
v;07;;;DIRECCIÓN GENERAL DE AGENDA 2030;;;
v;;921Y;;Agenda 2030;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;141,34;
;;;100;Retribuciones básicas y otras remuneraciones;;141,34;
;;;10000; Retribuciones básicas;38,82;;
;;;10001; Retribuciones complementarias;102,52;;
v;;;12;Funcionarios;;1.033,97;
;;;120;Retribuciones básicas;;481,69;
;;;12000; Sueldos del grupo A1 y grupo A;118,88;;
;;;12001; Sueldos del grupo A2 y grupo B;64,25;;
;;;12002; Sueldos del grupo C1 y grupo C;48,25;;
;;;12003; Sueldos del grupo C2 y grupo D;80,30;;
;;;12005; Trienios;83,00;;
;;;12006; Pagas extraordinarias;87,01;;
;;;121;Retribuciones complementarias;;552,28;
;;;12100; Complemento de destino;210,53;;
;;;12101; Complemento específico;341,75;;
v;;;13;Laborales;;236,39;
;;;130;Laboral fijo;;236,39;
;;;13000; Retribuciones básicas;231,59;;
;;;13001; Otras remuneraciones;4,80;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;378,83;
;;;160;Cuotas sociales;;378,83;
v;;;16000; Seguridad Social;378,83;;
;;;;TOTAL GASTOS DE PERSONAL;;1.790,53;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;3.234,44;
;;;226;Gastos diversos;;2.734,44;
v;;;22601; Atenciones protocolarias y representativas;14,20;;
;;;22602; Publicidad y propaganda;1.300,00;;
;;;22606; Reuniones, conferencias y cursos;400,00;;
;;;22610; Actividades realizadas mediante Convenio;1.020,24;;
;;;227;Trabajos realizados por otras empresas y profesionales;;500,00;
;;;22706; Estudios y trabajos técnicos;500,00;;
v;;;23;Indemnizaciones por razón del servicio;;220,00;
;;;230;Dietas;;80,00;
;;;231;Locomoción;;140,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;3.454,44;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;46;A Entidades Locales;;6.600,00;
v;;;460;Acciones para el impulso de la Agenda 2030 en las Entidades Locales;;6.600,00;
v;;;48;A familias e instituciones sin fines de lucro;;10.800,00;
v;;;480;Subvenciones a Sociedad Civil. Programas de apoyo a la implementación de iniciativas alineadas con la Agenda 2030.;;10.000,00;
v;;;481;Reconocimiento de aplicación de la Agenda 2030;;200,00;
v;;;483;A la FEMP, para actuaciones de fortalecimiento de la Red de Entidades Locales para la Agenda 2030;;600,00;
v;;;49;Al exterior;;2.000,00;
v;;;492;Contribución voluntaria a Fondo Conjunto de las Naciones Unidas para los ODS;;2.000,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;19.400,00;
 ; ;;;;;;
;;;;TOTAL Agenda 2030;;24.644,97;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE AGENDA 2030;;24.644,97;
 ; ;;;;;;
 ; ;;;;;;
v;08;;;SECRETARÍA GENERAL DE CONSUMO Y JUEGO;;;
v;;498M;;Dirección y Servicios Generales de Consumo;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;71,16;
;;;100;Retribuciones básicas y otras remuneraciones;;71,16;
;;;10000; Retribuciones básicas;19,34;;
;;;10001; Retribuciones complementarias;51,82;;
v;;;12;Funcionarios;;244,90;
;;;120;Retribuciones básicas;;111,36;
;;;12000; Sueldos del grupo A1 y grupo A;14,86;;
;;;12001; Sueldos del grupo A2 y grupo B;12,85;;
;;;12002; Sueldos del grupo C1 y grupo C;9,65;;
;;;12003; Sueldos del grupo C2 y grupo D;32,12;;
;;;12005; Trienios;12,43;;
;;;12006; Pagas extraordinarias;29,45;;
;;;121;Retribuciones complementarias;;133,54;
;;;12100; Complemento de destino;49,67;;
;;;12101; Complemento específico;83,87;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;70,03;
;;;160;Cuotas sociales;;70,03;
v;;;16000; Seguridad Social;70,03;;
;;;;TOTAL GASTOS DE PERSONAL;;386,09;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;874,68;
;;;226;Gastos diversos;;779,68;
v;;;22601; Atenciones protocolarias y representativas;4,68;;
;;;22602; Publicidad y propaganda;700,00;;
;;;22606; Reuniones, conferencias y cursos;75,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;95,00;
;;;22706; Estudios y trabajos técnicos;95,00;;
v;;;23;Indemnizaciones por razón del servicio;;60,00;
;;;230;Dietas;;30,00;
;;;231;Locomoción;;30,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;934,68;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Consumo;;1.320,77;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;41;A Organismos Autónomos;;11.711,67;
v;;;411;A la Agencia Española de Seguridad Alimentaria y Nutrición;;11.711,67;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;11.711,67;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;71;A Organismos Autónomos;;2.341,45;
v;;;711;A la Agencia Española de Seguridad Alimentaria y Nutrición;;2.341,45;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.341,45;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;14.053,12;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE CONSUMO Y JUEGO;;15.373,89;
 ; ;;;;;;
 ; ;;;;;;
v;09;;;DIRECCIÓN GENERAL DE CONSUMO;;;
v;;492O;;Protección y promoción de los derechos de los consumidores y usuarios;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;5.643,09;
;;;120;Retribuciones básicas;;3.192,79;
;;;12000; Sueldos del grupo A1 y grupo A;1.248,59;;
;;;12001; Sueldos del grupo A2 y grupo B;167,09;;
;;;12002; Sueldos del grupo C1 y grupo C;289,50;;
;;;12003; Sueldos del grupo C2 y grupo D;128,51;;
;;;12005; Trienios;607,11;;
;;;12006; Pagas extraordinarias;751,99;;
;;;121;Retribuciones complementarias;;2.450,30;
;;;12100; Complemento de destino;1.120,58;;
;;;12101; Complemento específico;1.329,72;;
v;;;13;Laborales;;818,56;
;;;130;Laboral fijo;;755,68;
;;;13000; Retribuciones básicas;636,26;;
;;;13001; Otras remuneraciones;119,42;;
;;;131;Laboral eventual;;62,88;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.882,44;
;;;160;Cuotas sociales;;1.760,72;
v;;;16000; Seguridad Social;1.760,72;;
;;;162;Gastos sociales del personal;;121,72;
v;;;16200; Formación y perfeccionamiento del personal;9,46;;
;;;16202; Transporte de personal;50,17;;
;;;16205; Seguros;14,93;;
;;;16209; Otros;47,16;;
;;;;TOTAL GASTOS DE PERSONAL;;8.405,13;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;2,00;
;;;206;Arrendamientos de equipos para procesos de información;;2,00;
v;;;21;Reparaciones, mantenimiento y conservación;;352,91;
;;;212;Edificios y otras construcciones;;150,00;
;;;213;Maquinaria, instalaciones y utillaje;;198,78;
;;;214;Elementos de transporte;;1,93;
;;;215;Mobiliario y enseres;;1,00;
;;;216;Equipos para procesos de la información;;1,00;
;;;219;Otro inmovilizado material;;0,20;
v;;;22;Material, suministros y otros;;2.040,60;
;;;220;Material de oficina;;15,00;
;;;22000; Ordinario no inventariable;8,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;6,00;;
;;;22002; Material informático no inventariable;1,00;;
;;;221;Suministros;;446,28;
;;;22100; Energía eléctrica;191,79;;
;;;22101; Agua;18,00;;
;;;22103; Combustible;30,63;;
;;;22104; Vestuario;3,50;;
;;;22106; Productos farmacéuticos y material sanitario;175,36;;
;;;22199; Otros suministros;27,00;;
;;;222;Comunicaciones;;43,00;
;;;22200; Servicios de telecomunicaciones;25,00;;
;;;22201; Postales y mensajería;18,00;;
;;;223;Transportes;;1,00;
;;;224;Primas de seguros;;10,00;
;;;225;Tributos;;50,00;
v;;;22502; Locales;50,00;;
;;;226;Gastos diversos;;353,69;
v;;;22601; Atenciones protocolarias y representativas;2,34;;
;;;22602; Publicidad y propaganda;180,00;;
;;;22606; Reuniones, conferencias y cursos;152,35;;
;;;22607; Oposiciones y pruebas selectivas;15,00;;
;;;22699; Otros;4,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;1.121,63;
;;;22700; Limpieza y aseo;5,00;;
;;;22701; Seguridad;1,00;;
;;;22706; Estudios y trabajos técnicos;1.085,63;;
;;;22799; Otros;30,00;;
v;;;23;Indemnizaciones por razón del servicio;;164,58;
;;;230;Dietas;;68,78;
;;;231;Locomoción;;95,80;
v;;;24;Gastos de publicaciones;;24,10;
;;;240;Gastos de edición y distribución;;24,10;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.584,19;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;5,00;
v;;;352;Intereses de demora;;5,00;
;;;;TOTAL GASTOS FINANCIEROS;;5,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;1.230,18;
v;;;451;Ayuda a la gestión de las Juntas Arbitrales adscritas a administraciones autonómicas;;1.230,18;
v;;;46;A Entidades Locales;;1.200,48;
v;;;461;Ayuda a la gestión de las Juntas Arbitrales adscritas a administraciones locales;;1.200,48;
v;;;48;A familias e instituciones sin fines de lucro;;3.154,80;
v;;;482;Ayudas y subvenciones para impulsar, orientar y desarrollar, etc, colaborando con las asociaciones de consumidores, cooperativas de consumo, instituciones públicas y privadas y personas físicas de ámbito nacional sobre asuntos de política de consumo y de los consumidores, educación para el consumo y didáctica sobre la educación para el consumo;;3.080,53;
v;;;483;Ayudas y subvenciones para la formación de postgraduados especialistas en consumo, mediante la colaboración en la actividad del Consejo de Consumidores;;42,44;
v;;;484;Ayudas para la formación de postgraduados especialistas en consumo mediante colaboración en la actividad del CICC;;31,83;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;5.585,46;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;650,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;650,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;320,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;320,00;
;;;64;Gastos de inversiones de carácter inmaterial;;10,00;
;;;640;Gastos en inversiones de carácter inmaterial;;10,00;
;;;;TOTAL INVERSIONES REALES;;980,00;
 ; ;;;;;;
;;;;TOTAL Protección y promoción de los derechos de los consumidores y usuarios;;17.559,78;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE CONSUMO;;17.559,78;
 ; ;;;;;;
 ; ;;;;;;
v;10;;;DIRECCIÓN GENERAL DE ORDENACIÓN DEL JUEGO;;;
v;;496M;;Regulación del juego;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;1.767,90;
;;;120;Retribuciones básicas;;798,57;
;;;12000; Sueldos del grupo A1 y grupo A;208,11;;
;;;12001; Sueldos del grupo A2 y grupo B;154,22;;
;;;12002; Sueldos del grupo C1 y grupo C;115,81;;
;;;12003; Sueldos del grupo C2 y grupo D;48,19;;
;;;12005; Trienios;126,67;;
;;;12006; Pagas extraordinarias;145,57;;
;;;121;Retribuciones complementarias;;969,33;
;;;12100; Complemento de destino;383,28;;
;;;12101; Complemento específico;586,05;;
v;;;13;Laborales;;283,21;
;;;130;Laboral fijo;;283,21;
;;;13000; Retribuciones básicas;177,97;;
;;;13001; Otras remuneraciones;105,24;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;220,00;
;;;160;Cuotas sociales;;210,00;
v;;;16000; Seguridad Social;210,00;;
;;;162;Gastos sociales del personal;;10,00;
v;;;16200; Formación y perfeccionamiento del personal;10,00;;
;;;;TOTAL GASTOS DE PERSONAL;;2.332,15;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;4.036,87;
;;;226;Gastos diversos;;15,34;
v;;;22601; Atenciones protocolarias y representativas;2,34;;
;;;22606; Reuniones, conferencias y cursos;13,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;4.021,53;
;;;22706; Estudios y trabajos técnicos;3.201,53;;
v;;;22708; Estudios y trabajos técnicos financiados con las tasas por la gestión administrativa del juego;820,00;;
v;;;23;Indemnizaciones por razón del servicio;;28,73;
;;;230;Dietas;;8,73;
;;;231;Locomoción;;20,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;4.065,60;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;1.400,00;
v;;;451;Subvenciones para el desarrollo de actividades de investigación relacionadas con la prevención de los trastornos de juego y sus efectos, así como con los riesgos asociados a esta actividad financiadas con las tasas por la gestión administrativa del juego;;1.300,00;
v;;;453;Subvenciones nominativas a hospitales públicos financiadas con las tasas por la gestión administrativa del juego;;100,00;
v;;;45301; Subvención nominativa al hospital público Bellvitge para el desarrollo del mecanismo de detección de comportamientos de riesgo a través del estudio de los casos de sus pacientes, financiada con las tasas por la gestión administrativa del juego;50,00;;
v;;;45302; Subvención nominativa al hospital público Ramón y Cajal para el desarrollo del mecanismo de detección de comportamientos de riesgo a través del estudio de los casos de sus pacientes, financiada con las tasas por la gestión administrativa del juego;50,00;;
v;;;48;A familias e instituciones sin fines de lucro;;825,00;
v;;;480;Subvenciones para desarrollo de actividades de investigación relacionadas con la prevención de los trastornos de juego y sus efectos, así como con los riesgos asociados a esta actividad financiadas con las tasas por la gestión administrativa del juego;;700,00;
v;;;489;Subvenciones nominativas para el desarrollo del mecanismo de detección de comportamientos de riesgo a través del estudio de los casos de las personas en tratamiento, financiadas con las tasas por la gestión administrativa del juego;;125,00;
v;;;48901; Subvención nominativa a FEJAR (Federación Española de Jugadores de Azar Rehabilitados) para el desarrollo del mecanismo de detección de comportamientos de riesgo a través del estudio de los casos de las personas en tratamiento, financiada con las tasas por la gestión administrativa del juego;100,00;;
v;;;48902; Subvención nominativa a ACENCAS ( Asociación Centro Catalán de Adicciones Sociales ) para el desarrollo del mecanismo de detección de comportamientos de riesgo a través del estudio de los casos de las personas en tratamiento, financiada con las tasas por la gestión administrativa del juego;20,00;;
v;;;48903; Subvención nominativa a AZAJER (Asociación Aragonesa de Jugadores de Azar en Rehabilitación) para el desarrollo del mecanismo de detección de comportamientos de riesgo a través del estudio de las personas en tratamiento, financiada con las tasas por la gestión administrativa del juego;5,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.225,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;411,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;1,00;
v;;;621;Inversión nueva asociada al funcionamiento operativo de los servicios financiada con las tasas por la gestión administrativa del juego;;410,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.230,85;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.230,85;
;;;64;Gastos de inversiones de carácter inmaterial;;2.100,00;
v;;;641;Gastos en inversión de carácter inmaterial financiados con las tasas por la gestión administrativa del juego;;2.100,00;
;;;;TOTAL INVERSIONES REALES;;3.741,85;
 ; ;;;;;;
;;;;TOTAL Regulación del juego;;12.364,60;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE ORDENACIÓN DEL JUEGO;;12.364,60;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030;;4.241.626,64;
;;



