;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;71000; Confederación Hidrográfica del Duero;500,00;;
v;;;71001; Confederación Hidrográfica del Ebro;100,00;;
v;;;71003; Confederación Hidrográfica del Guadiana;15.600,00;;
v;;;71004; Confederación Hidrográfica del Júcar;10.500,00;;
v;;;71005; Confederación Hidrográfica del Miño-Sil;10.000,00;;
v;;;71006; Confederación Hidrográfica del Segura;15.000,00;;
v;;;71007; Confederación Hidrográfica del Cantábrico;6.500,00;;
v;;;71008; Confederación Hidrográfica del Tajo;7.120,00;;
v;;;711;A Patrimonio Nacional, para actuaciones en el desarrollo de sus funciones;;500,00;
v;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;1.000,00;
v;;;730;Al CSIC, para actuaciones en el desarrollo de sus funciones;;1.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;66.820,00;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;150.131,80;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DEL AGUA;;1.046.406,22;
 ; ;;;;;;
 ; ;;;;;;
v;06;;;DIRECCIÓN GENERAL DE LA COSTA Y DEL MAR;;;
v;;456D;;Actuación en la costa;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;14.188,49;
;;;120;Retribuciones básicas;;7.278,31;
;;;12000; Sueldos del grupo A1 y grupo A;1.776,27;;
;;;12001; Sueldos del grupo A2 y grupo B;1.163,18;;
;;;12002; Sueldos del grupo C1 y grupo C;1.447,55;;
;;;12003; Sueldos del grupo C2 y grupo D;554,19;;
;;;12004; Sueldos personal de agrupaciones profesionales y grupo E;7,36;;
;;;12005; Trienios;1.060,18;;
;;;12006; Pagas extraordinarias;1.269,58;;
;;;121;Retribuciones complementarias;;6.910,18;
;;;12100; Complemento de destino;3.041,84;;
;;;12101; Complemento específico;3.775,69;;
;;;12102; Indemnización por residencia;92,65;;
v;;;13;Laborales;;6.665,74;
;;;130;Laboral fijo;;6.665,74;
;;;13000; Retribuciones básicas;6.104,84;;
;;;13001; Otras remuneraciones;560,90;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;4.155,39;
;;;160;Cuotas sociales;;4.155,39;
v;;;16000; Seguridad Social;4.155,39;;
;;;;TOTAL GASTOS DE PERSONAL;;25.070,66;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;1.869,28;
v;;;481;Ayudas a los mariscadores de la ría de O Burgo.;;1.869,28;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.869,28;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;60;Inversión nueva en infraestructuras y bienes destinados al uso general;;39.719,32;
;;;600;Inversiones en terrenos;;3.000,00;
;;;60001; Adquisición de fincas para implantación de filtros verdes en el entorno del Mar Menor;3.000,00;;
;;;602;Inversiones reales;;36.719,32;
;;;61;Inversión de reposición en infraestructuras y bienes destinados al uso general;;18.046,19;
;;;611;Otras;;1.000,00;
;;;612;Inversiones reales;;14.600,00;
;;;614;PIMA ADAPTA Costas. Financiado según el artículo 30.4 de la Ley 7/2021;;2.446,19;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;231,14;
;;;631;Inversiones reales;;231,14;
;;;64;Gastos de inversiones de carácter inmaterial;;10.768,86;
;;;641;Inversiones de carácter inmaterial;;10.768,86;
;;;;TOTAL INVERSIONES REALES;;68.765,51;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;76;A Entidades Locales;;950,00;
v;;;761;Al Ayuntamiento de Donostia para restauración muro protección y barandilla del paseo de la Concha;;500,00;
v;;;762;Al Ayuntamiento de Castell-Platja d'Aro para la redacción del proyecto de reforma del Passeig Marítim de Platja d'Aro;;150,00;
v;;;763;Ajuntament de Deltebre. Entubamiento, bombeo y posterior urbanización del Passeig del Carrilet sobre el actual desagüe del “Préstamo” del municipio de Deltebre;;300,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;950,00;
 ; ;;;;;;
;;;;TOTAL Actuación en la costa;;96.655,45;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE LA COSTA Y DEL MAR;;96.655,45;
 ; ;;;;;;
 ; ;;;;;;
v;08;;;DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL;;;
v;;456B;;Protección y mejora del medio ambiente;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;5.755,64;
;;;120;Retribuciones básicas;;2.696,81;
;;;12000; Sueldos del grupo A1 y grupo A;1.211,43;;
;;;12001; Sueldos del grupo A2 y grupo B;392,01;;
;;;12002; Sueldos del grupo C1 y grupo C;120,63;;
;;;12003; Sueldos del grupo C2 y grupo D;116,46;;
;;;12005; Trienios;384,35;;
;;;12006; Pagas extraordinarias;471,93;;
;;;121;Retribuciones complementarias;;3.058,83;
;;;12100; Complemento de destino;1.292,21;;
;;;12101; Complemento específico;1.766,62;;
v;;;13;Laborales;;21,67;
;;;130;Laboral fijo;;21,67;
;;;13000; Retribuciones básicas;21,67;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.096,32;
;;;160;Cuotas sociales;;1.096,32;
v;;;16000; Seguridad Social;1.096,32;;
;;;;TOTAL GASTOS DE PERSONAL;;6.934,67;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;64;Gastos de inversiones de carácter inmaterial;;7.040,08;
;;;640;Gastos en inversiones de carácter inmaterial;;7.040,08;
;;;;TOTAL INVERSIONES REALES;;7.040,08;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;75;A Comunidades Autónomas;;8.500,13;
v;;;751;A la Comunidad Autónoma de Canarias para subvencionar el transporte de residuos entre islas;;1.000,00;
v;;;752;Política de residuos;;0,13;
v;;;753;A la Comunidad Autónoma de La Rioja para la Ciudad del envase y embalaje;;500,00;
v;;;756;PIMA Economía Circular;;7.000,00;
v;;;76;A Entidades Locales;;2.700,00;
v;;;761;A la Diputación Foral de Bizkaia para adecuación Ribera BI 711 y construcción puente ciclable;;2.000,00;
v;;;762;Al Ayuntamiento de Asparrena para la ejecución de las obras de construcción de la Planta de Tratamiento de Biorresiduo proyectado para el futuro tratamiento de los biorresiduos generados en los 8 municipios de la Llanada Alavesa;;700,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;11.200,13;
 ; ;;;;;;
;;;;TOTAL Protección y mejora del medio ambiente;;25.174,88;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;71;A Organismos Autónomos;;919,57;
v;;;710;A CIEMAT para trabajos relacionados con la calidad ambiental;;710,07;
v;;;711;A I.S.CARLOS III para trabajos relacionados con la calidad ambiental;;209,50;
v;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;1.295,99;
v;;;730;A CSIC para trabajos relacionados con protección medio ambiente;;700,99;
v;;;731;Al CSIC para trabajos del IGME relacionados con protección medio ambiente;;45,00;
v;;;732;Al CSIC para trabajos del INIA relacionados con protección medio ambiente;;550,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.215,56;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;2.215,56;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL;;27.390,44;
 ; ;;;;;;
 ; ;;;;;;
v;09;;;DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS;;;
v;;423N;;Explotación minera;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;661,65;
;;;120;Retribuciones básicas;;301,40;
;;;12000; Sueldos del grupo A1 y grupo A;126,35;;
;;;12001; Sueldos del grupo A2 y grupo B;44,99;;
;;;12002; Sueldos del grupo C1 y grupo C;14,48;;
;;;12003; Sueldos del grupo C2 y grupo D;16,07;;
;;;12005; Trienios;45,43;;
;;;12006; Pagas extraordinarias;54,08;;
;;;121;Retribuciones complementarias;;360,25;
;;;12100; Complemento de destino;149,05;;
;;;12101; Complemento específico;211,20;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;45,87;
;;;160;Cuotas sociales;;45,87;
v;;;16000; Seguridad Social;45,87;;
;;;;TOTAL GASTOS DE PERSONAL;;707,52;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;4.580,00;
v;;;440;Para financiar acciones de la hoja de ruta para la gestión sostenible de las materas primas minerales;;4.580,00;
v;;;48;A familias e instituciones sin fines de lucro;;0,01;
v;;;483;A las Cámaras Oficiales mineras por participación en la recaudación de la tasa 072, concepto 132.002;;0,01;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;4.580,01;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;75;A Comunidades Autónomas;;6.621,51;
v;;;751;Al Laboratorio Oficial Madariaga de la Universidad Politécnica de Madrid para actuaciones en calidad y seguridad;;1.001,51;
v;;;752;Al Instituto Nacional de Silicosis del Servicio de Salud del Principado de Asturias para actuaciones en salud y seguridad;;200,00;
v;;;754;Rehabilitación de emplazamientos mineros degradados;;5.420,00;
v;;;77;A empresas privadas;;2.000,00;
v;;;777;Explotación, ordenación, productividad y seguridad minera;;2.000,00;
;;;77702; Seguridad minera;2.000,00;;
v;;;78;A familias e instituciones sin fines de lucro;;500,00;
v;;;781;Actuaciones de seguridad minera;;500,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;9.121,51;
 ; ;;;;;;
;;;;TOTAL Explotación minera;;14.409,04;
 ; ;;;;;;
v;;425A;;Normativa y desarrollo energético;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;3.583,01;
;;;120;Retribuciones básicas;;1.556,06;
;;;12000; Sueldos del grupo A1 y grupo A;854,69;;
;;;12001; Sueldos del grupo A2 y grupo B;115,68;;
;;;12002; Sueldos del grupo C1 y grupo C;53,08;;
;;;12003; Sueldos del grupo C2 y grupo D;96,38;;
;;;12005; Trienios;157,58;;
;;;12006; Pagas extraordinarias;278,65;;
;;;121;Retribuciones complementarias;;2.026,95;
;;;12100; Complemento de destino;807,21;;
;;;12101; Complemento específico;1.219,74;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;550,81;
;;;160;Cuotas sociales;;550,81;
v;;;16000; Seguridad Social;550,81;;
;;;;TOTAL GASTOS DE PERSONAL;;4.194,86;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;64;Gastos de inversiones de carácter inmaterial;;11.536,05;
;;;640;Gastos en inversiones de carácter inmaterial;;11.536,05;
;;;;TOTAL INVERSIONES REALES;;11.536,05;
 ; ;;;;;;
;;;;TOTAL Normativa y desarrollo energético;;15.730,91;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS;;30.139,95;
 ; ;;;;;;
 ; ;;;;;;
v;10;;;OFICINA ESPAÑOLA DEL CAMBIO CLIMÁTICO;;;
v;;456M;;Actuaciones para la prevención de la contaminación y el cambio climático;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;2.280,66;
;;;120;Retribuciones básicas;;1.016,07;
;;;12000; Sueldos del grupo A1 y grupo A;527,68;;
;;;12001; Sueldos del grupo A2 y grupo B;147,81;;
;;;12002; Sueldos del grupo C1 y grupo C;33,78;;
;;;12003; Sueldos del grupo C2 y grupo D;24,10;;
;;;12005; Trienios;99,77;;
;;;12006; Pagas extraordinarias;182,93;;
;;;121;Retribuciones complementarias;;1.264,59;
;;;12100; Complemento de destino;525,75;;
;;;12101; Complemento específico;738,84;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;439,93;
;;;160;Cuotas sociales;;439,93;
v;;;16000; Seguridad Social;439,93;;
;;;;TOTAL GASTOS DE PERSONAL;;2.781,63;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;222,28;
v;;;480;A la FEMP para promover y facilitar el desarrollo de iniciativas locales en materia de cambio climático;;222,28;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;222,28;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;64;Gastos de inversiones de carácter inmaterial;;1.500,00;
;;;640;Gastos en inversiones de carácter inmaterial;;1.500,00;
;;;;TOTAL INVERSIONES REALES;;1.500,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;3.300,00;
v;;;740;A la Fundación Biodiversidad F.S.P para actividades en materia de cambio climático. Financiado según el artículo 30.4 de la Ley 7/2021;;2.500,00;
v;;;741;Fondo de carbono para una economía sostenible;;800,00;
v;;;75;A Comunidades Autónomas;;7.500,00;
v;;;751;Transferencia a CCAA para la ejecución de actuaciones enmarcadas en el Plan PIMA Refugios Climáticos. Financiado según el artículo 30.4 de la Ley 7/2021;;7.500,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;10.800,00;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;87;Aportaciones patrimoniales;;12.000,00;
v;;;871;Fondo de carbono para una economía sostenible;;12.000,00;
;;;;TOTAL ACTIVOS FINANCIEROS;;12.000,00;
 ; ;;;;;;
;;;;TOTAL Actuaciones para la prevención de la contaminación y el cambio climático;;27.303,91;
 ; ;;;;;;
;;;;TOTAL OFICINA ESPAÑOLA DEL CAMBIO CLIMÁTICO;;27.303,91;
 ; ;;;;;;
 ; ;;;;;;
v;11;;;DIRECCIÓN GENERAL DE BIODIVERSIDAD, BOSQUES Y DESERTIFICACIÓN;;;
v;;456C;;Protección y mejora del medio natural;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;4.776,08;
;;;120;Retribuciones básicas;;2.316,60;
;;;12000; Sueldos del grupo A1 y grupo A;973,61;;
;;;12001; Sueldos del grupo A2 y grupo B;353,45;;
;;;12002; Sueldos del grupo C1 y grupo C;217,14;;
;;;12003; Sueldos del grupo C2 y grupo D;80,32;;
;;;12005; Trienios;291,48;;
;;;12006; Pagas extraordinarias;400,60;;
;;;121;Retribuciones complementarias;;2.459,48;
;;;12100; Complemento de destino;1.062,51;;
;;;12101; Complemento específico;1.391,95;;
;;;12102; Indemnización por residencia;5,02;;
v;;;13;Laborales;;640,41;
;;;130;Laboral fijo;;640,41;
;;;13000; Retribuciones básicas;612,71;;
;;;13001; Otras remuneraciones;27,70;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.075,40;
;;;160;Cuotas sociales;;1.075,40;
v;;;16000; Seguridad Social;1.075,40;;
;;;;TOTAL GASTOS DE PERSONAL;;6.552,93;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;14.827,42;
v;;;440;A la Fundación Biodiversidad, F.S.P., para gastos corrientes;;14.827,42;
v;;;46;A Entidades Locales;;20,00;
v;;;460;Al Ayuntamiento de Tineo para la organización y celebración de la XIV Feria Internacional ASTUR-FORESTA;;20,00;
v;;;48;A familias e instituciones sin fines de lucro;;350,00;
v;;;483;A la Sociedad Española de Botánica (SEBOT) para la celebración del Congreso Internacional de Botánica en 2024;;20,00;
v;;;484;A Bosques Sin Fronteras para la colaboración en la organización del concurso "Árbol y Bosque del Año" en España;;30,00;
v;;;485;Grup Balear d'Ornitologia i Defensa de la Naturalesa (GOB);;200,00;
v;;;488;Confederación de Organizaciones de Selvicultores de España (COSE);;100,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;15.197,42;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;60;Inversión nueva en infraestructuras y bienes destinados al uso general;;7.000,00;
;;;601;Otras;;7.000,00;
;;;61;Inversión de reposición en infraestructuras y bienes destinados al uso general;;102.752,36;
;;;611;Otras;;4.068,00;
;;;612;Otras inversiones del medio natural y política forestal;;98.684,36;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.001,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.001,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;3.002,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;3.002,00;
;;;64;Gastos de inversiones de carácter inmaterial;;28.911,84;
;;;640;Gastos en inversiones de carácter inmaterial;;28.911,84;
;;;;TOTAL INVERSIONES REALES;;142.667,20;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;1.549,18;
v;;;740;A la Fundación Biodiversidad, F.S.P., para financiar actuaciones propias de la Fundación;;1.329,18;
v;;;741;Fondo de compensación de incendios para la cobertura del riesgo de accidentes a las personas que intervienen en la extinción de incendios;;220,00;
v;;;75;A Comunidades Autónomas;;22.000,00;
v;;;755;Para Comunidades Autónomas para paliar daños producidos por el lobo ibérico a la ganadería extensiva;;9.500,00;
v;;;756;Para Comunidades Autónomas para realizar medidas preventivas en la gestión del lobo ibérico;;10.500,00;
v;;;757;Actuaciones de conservación y restauración de la biodiversidad;;2.000,00;
v;;;76;A Entidades Locales;;100,00;
v;;;761;Ajuntament de Fondarella. Adecuación del espacio natural y lúdico de la Serra de Fondarella;;100,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;23.649,18;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;22.000,00;
v;;;821;Préstamos a largo plazo;;22.000,00;
v;;;82108; A la Fundación Biodiversidad para actuaciones cofinanciadas con FEDER;22.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;22.000,00;
 ; ;;;;;;
;;;;TOTAL Protección y mejora del medio natural;;210.066,73;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;2.453,36;
v;;;730;Al CSIC para trabajos de asesoramiento sobre conservación de fauna marina;;200,00;
v;;;731;Al CSIC para trabajos del INIA de asesoramiento en el ámbito forestal;;1.141,97;
v;;;732;Al CSIC para trabajos del MNCN de elaboración de documentos técnicos que permitan avanzar en la protección de la biodiversidad frente al cambio climático en cumplimiento del art. 24 de la Ley 7/2021;;850,00;
v;;;733;Al CSIC para trabajos del MNCN como autoridad científica del Convenio CITES;;261,39;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.453,36;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;2.453,36;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE BIODIVERSIDAD, BOSQUES Y DESERTIFICACIÓN;;212.520,09;
 ; ;;;;;;
 ; ;;;;;;
v;12;;;DIRECCIÓN GENERAL DE SERVICIOS;;;
v;;451O;;Dirección y Servicios Generales para la Transición Ecológica y el Reto Demográfico;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;6.603,88;
;;;120;Retribuciones básicas;;3.149,57;
;;;12000; Sueldos del grupo A1 y grupo A;691,19;;
;;;12001; Sueldos del grupo A2 y grupo B;623,36;;
;;;12002; Sueldos del grupo C1 y grupo C;593,50;;
;;;12003; Sueldos del grupo C2 y grupo D;228,91;;
;;;12005; Trienios;432,84;;
;;;12006; Pagas extraordinarias;579,77;;
;;;121;Retribuciones complementarias;;3.454,31;
;;;12100; Complemento de destino;1.485,99;;
;;;12101; Complemento específico;1.968,32;;
v;;;13;Laborales;;2.330,35;
;;;130;Laboral fijo;;1.686,79;
;;;13000; Retribuciones básicas;1.638,82;;
;;;13001; Otras remuneraciones;47,97;;
;;;131;Laboral eventual;;643,56;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.498,02;
;;;160;Cuotas sociales;;1.498,02;
v;;;16000; Seguridad Social;1.498,02;;
;;;;TOTAL GASTOS DE PERSONAL;;10.493,29;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;1.205,67;
v;;;202;Arrendamientos de edificios y otras construcciones;;1.200,00;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;3,67;
;;;205;Arrendamientos de mobiliario y enseres;;1,00;
;;;209;Cánones;;1,00;
v;;;21;Reparaciones, mantenimiento y conservación;;2.784,80;
;;;212;Edificios y otras construcciones;;525,00;
;;;213;Maquinaria, instalaciones y utillaje;;1.176,10;
;;;214;Elementos de transporte;;291,70;
;;;215;Mobiliario y enseres;;25,00;
;;;216;Equipos para procesos de la información;;756,00;
;;;218;Bienes situados en el exterior;;6,00;
;;;219;Otro inmovilizado material;;5,00;
v;;;22;Material, suministros y otros;;18.680,82;
;;;220;Material de oficina;;954,00;
;;;22000; Ordinario no inventariable;248,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;450,00;;
;;;22002; Material informático no inventariable;250,00;;
;;;22015; Material de oficina en el exterior;6,00;;
;;;221;Suministros;;2.888,00;
;;;22100; Energía eléctrica;1.200,00;;
;;;22101; Agua;90,00;;
;;;22102; Gas;5,00;;
;;;22103; Combustible;400,00;;
;;;22104; Vestuario;413,00;;
;;;22105; Alimentación;2,00;;
;;;22106; Productos farmacéuticos y material sanitario;25,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;65,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;30,00;;
;;;22115; Suministros en el exterior;68,00;;
;;;22199; Otros suministros;590,00;;
;;;222;Comunicaciones;;103,00;
;;;22200; Servicios de telecomunicaciones;15,00;;
;;;22201; Postales y mensajería;76,00;;
;;;22215; Comunicaciones en el exterior;8,00;;
;;;22299; Otras;4,00;;
;;;223;Transportes;;800,00;
;;;224;Primas de seguros;;271,00;
;;;225;Tributos;;3.791,50;
;;;22500; Estatales;15,00;;
;;;22501; Autonómicos;2,00;;
v;;;22502; Locales;3.772,00;;
;;;22515; Tributos en el exterior;2,50;;
;;;226;Gastos diversos;;2.042,00;
v;;;22601; Atenciones protocolarias y representativas;74,00;;
;;;22602; Publicidad y propaganda;500,00;;
;;;22603; Jurídicos, contenciosos;898,00;;
;;;22606; Reuniones, conferencias y cursos;500,00;;
;;;22607; Oposiciones y pruebas selectivas;17,00;;
;;;22615; Gastos diversos en el exterior;3,00;;
;;;22699; Otros;50,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;7.831,32;
;;;22700; Limpieza y aseo;598,77;;
;;;22701; Seguridad;1.754,55;;
;;;22704; Custodia, depósito y almacenaje;148,00;;
;;;22706; Estudios y trabajos técnicos;4.845,00;;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;3,00;;
;;;22716; Depósito especies convenio CITES en Centros de Rescate;300,00;;
;;;22799; Otros;182,00;;
v;;;23;Indemnizaciones por razón del servicio;;1.758,22;
;;;230;Dietas;;824,50;
;;;231;Locomoción;;804,72;
;;;232;Traslado;;39,00;
;;;233;Otras indemnizaciones;;90,00;
v;;;24;Gastos de publicaciones;;152,00;
;;;240;Gastos de edición y distribución;;152,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;24.581,51;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;15,17;
v;;;352;Intereses de demora;;13,67;
v;;;359;Otros gastos financieros;;1,50;
;;;;TOTAL GASTOS FINANCIEROS;;15,17;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;47;A empresas privadas;;73,32;
v;;;471;Cumplimiento de sentencias de los Tribunales de Justicia;;73,32;
v;;;48;A familias e instituciones sin fines de lucro;;4.652,21;
v;;;481;Premios;;66,00;
v;;;484;Sindicatos de Trabajadores de los sectores agroalimentario y medioambiental para la realización de actividades y proyectos de especial interés para el desarrollo de dichos sectores;;23,32;
v;;;485;Actividades de interés general consideradas de interés social reguladas por el artículo 2 del Real Decreto-ley 7/2013, de 28 de junio;;1.244,65;
v;;;486;Actividades de interés general consideradas de interés social procedentes del Impuesto sobre Sociedades;;968,24;
v;;;487;Actividades de interés general consideradas de interés social reguladas por el artículo 2 del Real Decreto-ley 7/2013, de 28 de junio. Instituciones varias;;2.350,00;
v;;;48701; A Amigos de la Tierra para fomentar su participación en el Consejo Asesor de Medio Ambiente (CAMA);250,00;;
v;;;48702; A ECOLOGISTAS EN ACCIÓN-CODA para fomentar su participación en el Consejo Asesor de Medio Ambiente (CAMA);700,00;;
v;;;48703; A la Sociedad Española de Ornitología (SEO/BirdLIFE) para fomentar su participación en el Consejo Asesor de Medio Ambiente (CAMA);700,00;;
v;;;48704; A WWF España para fomentar su participación en el Consejo Asesor de Medio Ambiente (CAMA);700,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;4.725,53;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.600,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.600,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.700,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.700,00;
;;;64;Gastos de inversiones de carácter inmaterial;;9.000,00;
;;;640;Gastos en inversiones de carácter inmaterial;;9.000,00;
;;;;TOTAL INVERSIONES REALES;;12.300,00;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;83;Concesión de préstamos fuera del Sector Público;;62,36;
v;;;830;Préstamos a corto plazo;;7,36;
;;;83008; Familias e instituciones sin fines de lucro;7,36;;
v;;;831;Préstamos a largo plazo;;55,00;
;;;83108; Familias e instituciones sin fines de lucro;55,00;;
v;;;84;Constitución de depósitos y fianzas;;106,00;
v;;;841;Fianzas;;106,00;
