;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;480;Para financiar actividades de enseñanza de adultos y de carácter compensatorio;;207,61;
v;;;48006; A la Fundación Yehudi Menuhin España para el desarrollo del Programa MUSE;207,61;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;207,61;
 ; ;;;;;;
;;;;TOTAL Educación compensatoria;;576,52;
 ; ;;;;;;
v;;322L;;Inversiones en centros educativos y otras actividades educativas;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;1.604,59;
;;;120;Retribuciones básicas;;777,35;
;;;12000; Sueldos del grupo A1 y grupo A;208,10;;
;;;12001; Sueldos del grupo A2 y grupo B;244,20;;
;;;12002; Sueldos del grupo C1 y grupo C;38,60;;
;;;12003; Sueldos del grupo C2 y grupo D;32,13;;
;;;12005; Trienios;117,37;;
;;;12006; Pagas extraordinarias;136,95;;
;;;121;Retribuciones complementarias;;827,24;
;;;12100; Complemento de destino;364,78;;
;;;12101; Complemento específico;462,46;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;89,02;
;;;160;Cuotas sociales;;59,59;
v;;;16000; Seguridad Social;59,59;;
;;;162;Gastos sociales del personal;;29,43;
v;;;16200; Formación y perfeccionamiento del personal;29,43;;
;;;;TOTAL GASTOS DE PERSONAL;;1.693,61;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;370,00;
;;;216;Equipos para procesos de la información;;370,00;
v;;;22;Material, suministros y otros;;6.696,33;
;;;220;Material de oficina;;92,78;
;;;22000; Ordinario no inventariable;29,35;;
;;;22001; Prensa, revistas, libros y otras publicaciones;43,72;;
;;;22002; Material informático no inventariable;19,71;;
;;;221;Suministros;;47,18;
;;;22199; Otros suministros;47,18;;
;;;222;Comunicaciones;;39,22;
;;;22200; Servicios de telecomunicaciones;30,04;;
;;;22299; Otras;9,18;;
;;;223;Transportes;;31,06;
;;;226;Gastos diversos;;833,34;
;;;22602; Publicidad y propaganda;30,33;;
;;;22606; Reuniones, conferencias y cursos;737,75;;
;;;22699; Otros;65,26;;
;;;227;Trabajos realizados por otras empresas y profesionales;;5.403,43;
;;;22706; Estudios y trabajos técnicos;5.388,26;;
;;;22799; Otros;15,17;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;249,32;
v;;;23;Indemnizaciones por razón del servicio;;329,78;
;;;230;Dietas;;132,14;
;;;231;Locomoción;;97,64;
;;;233;Otras indemnizaciones;;100,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;7.396,11;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;3.731,38;
v;;;441;A la Corporación RTVE para la producción y emisión del espacio educativo "La aventura del saber";;731,38;
v;;;442;A la Corporación RTVE para la producción y emisión del espacio educativo “Aprendemos en Clan";;1.200,00;
v;;;443;Transferencia a Red.es para el desarrollo de recursos educativos;;1.800,00;
v;;;45;A Comunidades Autónomas;;41.600,00;
v;;;450;Programa de bienestar emocional en el ámbito educativo;;5.000,00;
v;;;456;Programa de Inclusión Educativa;;36.600,00;
v;;;48;A familias e instituciones sin fines de lucro;;4.466,53;
v;;;480;Para financiar actividades de enseñanza de adultos y de carácter compensatorio;;56,00;
v;;;48005; A la Confederación Estatal de Personas Sordas para financiar actividades de Educación Especial;28,00;;
v;;;48007; A la Confederación Española de Familias de Personas Sordas para financiar actividades de Educación Especial;28,00;;
v;;;481;Becas de formación;;458,53;
;;;48101; Becas de formación de especialistas en investigación, innovación, documentación e informática en materia educativa;117,91;;
;;;48102; Becas de formación en evaluación y estadística educativa;79,91;;
;;;48103; Becas de formación de expertos en tecnologías de la información y la comunicación;260,71;;
v;;;489;Otras actuaciones;;3.952,00;
v;;;48901; Programa en colaboración con la Federación Española de Municipios y Provincias para mejora de la gestión educativa municipal;64,00;;
;;;48902; Para cursos, becas y ayudas de formación del profesorado;1.400,00;;
;;;48903; Premios de Educación a la Enseñanza no Universitaria;238,00;;
;;;48906; Convocatoria agrupaciones de centros educativos;2.250,00;;
v;;;49;Al exterior;;1.488,63;
v;;;493;Cuotas a organismos internacionales y participación en programas educativos;;1.488,63;
;;;49301; A la OCDE para el pago de la cuota PISA;250,00;;
;;;49302; A la OCDE para el pago de la cuota INES;55,00;;
;;;49303; A la Agencia Europea de Educación Especial para el desarrollo de necesidades educativas especiales;75,46;;
;;;49304; A la International Association for the Evaluation of Educational Achievement (IEA) para el pago de la cuota TIMSS;100,00;;
;;;49305; A la International Association for the Evaluation of Educational Achievement (IEA) para el pago de la cuota PIRLS;115,00;;
;;;49306; Al Fondo Fiduciario de la UNESCO;79,21;;
;;;49307; A European Schoolnet (EUN), Red Educativa Europea (Unión Europea);34,96;;
;;;49308; Pago de la cuota FLIP+;5,00;;
;;;49309; A la OCDE para PISA FOR SCHOOLS;80,00;;
;;;49310; Pago de la cuota International Civic and Citizenship Education Study (ICCS);60,00;;
;;;49314; A la OCDE para el pago de cuotas Teaching and Learning International Survey (TALIS);150,00;;
;;;49315; A la International Association for the Evaluation of Educational Achievement (IEA) para el pago de la cuota;30,00;;
;;;49316; A la International Association for the Evaluation of Educational Achievement (IEA) para el pago de la cuota ICILS;65,00;;
;;;49318; A la Organización de Estados Iberoamericanos (OEI) para la Red Iberoamericana de Innovación e Investigación Educativa;100,00;;
;;;49319; Pago de la cuota de membresía del Centro de lenguas modernas de Gratz;140,00;;
;;;49320; Cuota a la OCDE para el estudio SSES;15,00;;
;;;49321; Centro de Investigación e Innovación Educativa (CERI) de la OCDE;134,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;51.286,54;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;402,92;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;402,92;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;2.179,38;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;2.179,38;
;;;;TOTAL INVERSIONES REALES;;2.582,30;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;75;A Comunidades Autónomas;;301.000,00;
v;;;750;Programa Código Escuela 4.0;;300.000,00;
v;;;751;Plan Especial de Empleo de Canarias (Infraestructuras educativas);;1.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;301.000,00;
 ; ;;;;;;
;;;;TOTAL Inversiones en centros educativos y otras actividades educativas;;363.958,56;
 ; ;;;;;;
v;;323M;;Becas y ayudas a estudiantes;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;58.559,61;
v;;;454;Programa de cobertura de libros de texto y material didáctico;;58.559,61;
v;;;48;A familias e instituciones sin fines de lucro;;90,00;
v;;;484;Otras becas y ayudas;;90,00;
;;;48404; Premios y ayudas de carácter excepcional. Campus estivales de profundización;90,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;58.649,61;
 ; ;;;;;;
;;;;TOTAL Becas y ayudas a estudiantes;;58.649,61;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;639.127,26;
 ; ;;;;;;
 ; ;;;;;;
v;05;;;SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;;
v;;241B;;Formación Profesional para el Empleo;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;967,36;
;;;120;Retribuciones básicas;;451,83;
;;;12000; Sueldos del grupo A1 y grupo A;208,10;;
;;;12001; Sueldos del grupo A2 y grupo B;51,41;;
;;;12002; Sueldos del grupo C1 y grupo C;57,90;;
;;;12003; Sueldos del grupo C2 y grupo D;8,03;;
;;;12005; Trienios;47,13;;
;;;12006; Pagas extraordinarias;79,26;;
;;;121;Retribuciones complementarias;;515,53;
;;;12100; Complemento de destino;215,67;;
;;;12101; Complemento específico;299,86;;
v;;;13;Laborales;;328,23;
;;;130;Laboral fijo;;328,23;
;;;13000; Retribuciones básicas;328,23;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;657,91;
;;;160;Cuotas sociales;;657,91;
v;;;16000; Seguridad Social;657,91;;
;;;;TOTAL GASTOS DE PERSONAL;;1.953,50;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;18.820,12;
;;;220;Material de oficina;;39,45;
;;;22000; Ordinario no inventariable;12,31;;
;;;22001; Prensa, revistas, libros y otras publicaciones;14,83;;
;;;22002; Material informático no inventariable;12,31;;
;;;221;Suministros;;271,79;
v;;;22109; Labores Fábrica Nacional Moneda y Timbre;247,37;;
;;;22199; Otros suministros;24,42;;
;;;226;Gastos diversos;;5.312,15;
;;;22602; Publicidad y propaganda;1.725,55;;
;;;22606; Reuniones, conferencias y cursos;3.586,60;;
;;;227;Trabajos realizados por otras empresas y profesionales;;6.419,75;
;;;22706; Estudios y trabajos técnicos;6.419,75;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;6.776,98;
;;;22900; Funcionamiento ordinario-gastos corrientes;4.782,14;;
;;;22901; Acciones de calidad en Formación Profesional;461,31;;
;;;22902; Impulso de la Formación Profesional;162,08;;
;;;22903; Procedimiento de acreditación de competencias;997,41;;
;;;22904; Formación, perfeccionamiento y movilidad del profesorado, formadores y perfiles asociados de Formación Profesional;374,04;;
v;;;23;Indemnizaciones por razón del servicio;;1.720,06;
;;;230;Dietas;;534,28;
;;;231;Locomoción;;509,57;
;;;233;Otras indemnizaciones;;676,21;
v;;;24;Gastos de publicaciones;;247,35;
;;;240;Gastos de edición y distribución;;247,35;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;20.787,53;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;2.245,73;
v;;;442;Reserva de gestión directa. Trabajo Penitenciario y Formación para el Empleo. Para cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de Formación Profesional para el Empleo a parados;;2.245,73;
v;;;45;A Comunidades Autónomas;;974.959,97;
v;;;458;Gestión por las comunidades autónomas de iniciativas del sistema de Formación Profesional para el Empleo;;974.959,97;
;;;45801; Iniciativas de oferta formativa para trabajadores desempleados;696.538,08;;
;;;45802; Iniciativas de oferta formativa para trabajadores ocupados;145.905,68;;
;;;45804; Acciones del sistema de Formación Profesional para el Empleo impartidas con carácter extraordinario a través de la red pública de centros de formación a trabajadores ocupados y desempleados;24.840,73;;
v;;;45805; Programa especial de Formación Profesional para el Empleo en el sector turístico y en sectores económicos "avanzados" para la Comunidad Autónoma de Canarias.;1.255,90;;
;;;45807; Para actuaciones en centros nacionales de formación de desempleados y centros de referencia nacional;33.189,86;;
v;;;45810; A la Comunidad Autónoma del País Vasco para la gestión de iniciativas del sistema de Formación Profesional para el Empleo;71.973,82;;
;;;45811; Ayudas a la movilidad de estudiantes y profesores para programas de formación fuera de las islas y becas de estudio y/o desplazamiento para prácticas de estudiantes canarios;1.255,90;;
v;;;48;A familias e instituciones sin fines de lucro;;173.370,63;
v;;;481;Reserva de gestión directa de créditos destinados a programas de fomento de empleo;;160.467,45;
;;;48100; Iniciativas del sistema de Formación Profesional para el Empleo: oferta formativa para desempleados;45.565,51;;
;;;48102; Ayudas del sistema de Formación Profesional para el Empleo: oferta formativa para ocupados;114.901,94;;
v;;;482;A centros y entidades de formación y otros;;12.903,18;
;;;48200; Cuotas, seguros, becas y ayudas alumnos y subvenciones a centros y entidades de Formación Profesional para el Empleo para desempleados;10.713,03;;
;;;48201; Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de Formación Profesional para el Empleo para desempleados, derivadas de actuaciones en programas internacionales, iniciativas comunitarias, formación del profesorado, formación a distancia, certificados de profesionalidad y pruebas de evaluación;890,15;;
;;;48202; Ayudas del sistema de Formación Profesional para el Empleo. Planes de formación territorios no transferidos: Ceuta y Melilla;1.300,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.150.576,33;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;2.534,45;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;2.534,45;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;2.534,45;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;2.534,45;
;;;;TOTAL INVERSIONES REALES;;5.068,90;
 ; ;;;;;;
;;;;TOTAL Formación Profesional para el Empleo;;1.178.386,26;
 ; ;;;;;;
v;;321M;;Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;71,16;
;;;100;Retribuciones básicas y otras remuneraciones;;71,16;
;;;10000; Retribuciones básicas;19,34;;
;;;10001; Retribuciones complementarias;51,82;;
v;;;12;Funcionarios;;372,23;
;;;120;Retribuciones básicas;;180,95;
;;;12000; Sueldos del grupo A1 y grupo A;44,59;;
;;;12001; Sueldos del grupo A2 y grupo B;12,85;;
;;;12002; Sueldos del grupo C1 y grupo C;19,30;;
;;;12003; Sueldos del grupo C2 y grupo D;40,16;;
;;;12005; Trienios;31,91;;
;;;12006; Pagas extraordinarias;32,14;;
;;;121;Retribuciones complementarias;;191,28;
;;;12100; Complemento de destino;75,58;;
;;;12101; Complemento específico;115,70;;
;;;;TOTAL GASTOS DE PERSONAL;;443,39;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;271,56;
;;;226;Gastos diversos;;163,68;
v;;;22601; Atenciones protocolarias y representativas;11,70;;
;;;22602; Publicidad y propaganda;28,40;;
;;;22606; Reuniones, conferencias y cursos;110,43;;
;;;22699; Otros;13,15;;
;;;227;Trabajos realizados por otras empresas y profesionales;;107,88;
;;;22706; Estudios y trabajos técnicos;107,88;;
v;;;23;Indemnizaciones por razón del servicio;;240,26;
;;;230;Dietas;;106,33;
;;;231;Locomoción;;85,13;
;;;233;Otras indemnizaciones;;48,80;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;511,82;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;;955,21;
 ; ;;;;;;
v;;322B;;Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;1.347,88;
;;;120;Retribuciones básicas;;662,81;
;;;12000; Sueldos del grupo A1 y grupo A;193,23;;
;;;12001; Sueldos del grupo A2 y grupo B;115,67;;
;;;12002; Sueldos del grupo C1 y grupo C;77,20;;
;;;12003; Sueldos del grupo C2 y grupo D;48,19;;
;;;12005; Trienios;110,75;;
;;;12006; Pagas extraordinarias;117,77;;
;;;121;Retribuciones complementarias;;685,07;
;;;12100; Complemento de destino;305,08;;
;;;12101; Complemento específico;379,99;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;68,09;
;;;160;Cuotas sociales;;68,09;
v;;;16000; Seguridad Social;68,09;;
;;;;TOTAL GASTOS DE PERSONAL;;1.415,97;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;12.051,99;
;;;220;Material de oficina;;15,82;
;;;22000; Ordinario no inventariable;4,94;;
;;;22001; Prensa, revistas, libros y otras publicaciones;5,94;;
;;;22002; Material informático no inventariable;4,94;;
;;;221;Suministros;;9,79;
;;;22199; Otros suministros;9,79;;
;;;226;Gastos diversos;;2.201,46;
;;;22602; Publicidad y propaganda;692,00;;
;;;22606; Reuniones, conferencias y cursos;1.509,46;;
;;;227;Trabajos realizados por otras empresas y profesionales;;6.307,46;
;;;22706; Estudios y trabajos técnicos;6.307,46;;
;;;229;Gastos de funcionamiento de los centros docentes no universitarios;;3.517,46;
;;;22900; Funcionamiento ordinario-gastos corrientes;3.117,46;;
;;;22901; Acciones de calidad en Formación Profesional;185,00;;
;;;22902; Impulso de la Formación Profesional;65,00;;
;;;22904; Formación, perfeccionamiento y movilidad del profesorado, formadores y perfiles asociados de Formación Profesional;150,00;;
v;;;23;Indemnizaciones por razón del servicio;;502,62;
;;;230;Dietas;;135,00;
;;;231;Locomoción;;125,00;
;;;233;Otras indemnizaciones;;242,62;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;12.554,61;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;31.649,80;
v;;;453;Convenios con comunidades autónomas para el desarrollo de programas de acciones de compensación educativa e inserción laboral;;353,73;
v;;;454;Ayudas para el impulso de la Formación Profesional;;31.296,07;
;;;45401; Acciones de calidad en el Sistema de Formación Profesional (Fondo Social Europeo);31.296,07;;
v;;;48;A familias e instituciones sin fines de lucro;;2.030,28;
v;;;483;Para diversas actuaciones;;525,00;
;;;48305; Participación del equipo y delegación españoles de Formación Profesional en campeonatos internacionales de Formación Profesional y de los representantes españoles en asambleas y reuniones organizativas;525,00;;
v;;;487;Becas de formación de especialistas en observación y diseño de cualificaciones profesionales;;205,28;
v;;;488;Para el desarrollo de otras acciones formativas en el ámbito de la Formación Profesional del Sistema Educativo Español;;1.300,00;
v;;;49;Al exterior;;70,00;
v;;;492;Cuotas a organismos internacionales y participación en programas educativos;;70,00;
;;;49201; Contribución española al sostenimiento de la organización y cuotas de Worldskills International;45,00;;
;;;49202; Contribución española al sostenimiento de la organización y cuotas de Worldskills Europe;25,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;33.750,08;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;991,84;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;991,84;
;;;;TOTAL INVERSIONES REALES;;991,84;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;221.222,02;
v;;;821;Préstamos a largo plazo;;221.222,02;
;;;82109; Para acciones de fomento de la Formación Profesional (Fondo Social Europeo);221.222,02;;
;;;;TOTAL ACTIVOS FINANCIEROS;;221.222,02;
 ; ;;;;;;
;;;;TOTAL Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas;;269.934,52;
 ; ;;;;;;
v;;322L;;Inversiones en centros educativos y otras actividades educativas;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;562,43;
;;;120;Retribuciones básicas;;286,91;
;;;12000; Sueldos del grupo A1 y grupo A;118,91;;
;;;12001; Sueldos del grupo A2 y grupo B;12,85;;
;;;12002; Sueldos del grupo C1 y grupo C;38,60;;
;;;12003; Sueldos del grupo C2 y grupo D;16,06;;
;;;12005; Trienios;51,55;;
;;;12006; Pagas extraordinarias;48,94;;
;;;121;Retribuciones complementarias;;275,52;
;;;12100; Complemento de destino;122,20;;
;;;12101; Complemento específico;153,32;;
v;;;13;Laborales;;23,48;
;;;130;Laboral fijo;;23,48;
;;;13000; Retribuciones básicas;22,38;;
;;;13001; Otras remuneraciones;1,10;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;0,80;
;;;160;Cuotas sociales;;0,80;
v;;;16000; Seguridad Social;0,80;;
;;;;TOTAL GASTOS DE PERSONAL;;586,71;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;2.699,92;
;;;220;Material de oficina;;3,22;
;;;22001; Prensa, revistas, libros y otras publicaciones;3,22;;
;;;223;Transportes;;3,64;
;;;226;Gastos diversos;;392,41;
;;;22602; Publicidad y propaganda;191,00;;
;;;22606; Reuniones, conferencias y cursos;201,41;;
;;;227;Trabajos realizados por otras empresas y profesionales;;2.300,65;
;;;22706; Estudios y trabajos técnicos;2.300,65;;
v;;;23;Indemnizaciones por razón del servicio;;92,19;
;;;230;Dietas;;30,00;
;;;231;Locomoción;;61,70;
;;;233;Otras indemnizaciones;;0,49;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.792,11;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;46;A Entidades Locales;;600,88;
v;;;463;Ayudas a entidades locales para el desarrollo del Proyecto MENTOR;;600,88;
v;;;48;A familias e instituciones sin fines de lucro;;186,79;
v;;;485;Ayudas y subvenciones para financiar actuaciones en materia de nuevas tecnologías aplicadas a la educación;;186,79;
;;;48500; Becas de formación de expertos en tecnologías de información y comunicación;166,79;;
v;;;48501; A la Federación Española de Universidades Populares;20,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;787,67;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;200,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;200,00;
;;;;TOTAL INVERSIONES REALES;;200,00;
 ; ;;;;;;
;;;;TOTAL Inversiones en centros educativos y otras actividades educativas;;4.366,49;
 ; ;;;;;;
v;;323M;;Becas y ayudas a estudiantes;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;160,00;
v;;;484;Becas y otras ayudas;;160,00;
;;;48401; Premios de Formación Profesional;160,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;160,00;
 ; ;;;;;;
;;;;TOTAL Becas y ayudas a estudiantes;;160,00;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;1.453.802,48;
 ; ;;;;;;
 ; ;;;;;;
v;08;;;DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;;
v;;144B;;Cooperación, promoción y difusión educativa en el exterior;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;1.232,23;
;;;120;Retribuciones básicas;;616,95;
;;;12000; Sueldos del grupo A1 y grupo A;193,24;;
;;;12001; Sueldos del grupo A2 y grupo B;128,53;;
;;;12002; Sueldos del grupo C1 y grupo C;67,55;;
;;;12003; Sueldos del grupo C2 y grupo D;32,13;;
;;;12005; Trienios;86,90;;
;;;12006; Pagas extraordinarias;108,60;;
;;;121;Retribuciones complementarias;;615,28;
;;;12100; Complemento de destino;281,72;;
;;;12101; Complemento específico;333,56;;
v;;;13;Laborales;;88,07;
;;;130;Laboral fijo;;88,07;
;;;13000; Retribuciones básicas;85,39;;
;;;13001; Otras remuneraciones;2,68;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;28,49;
;;;160;Cuotas sociales;;28,49;
v;;;16000; Seguridad Social;28,49;;
;;;;TOTAL GASTOS DE PERSONAL;;1.348,79;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;601,54;
;;;226;Gastos diversos;;71,54;
;;;22606; Reuniones, conferencias y cursos;71,54;;
;;;227;Trabajos realizados por otras empresas y profesionales;;530,00;
;;;22706; Estudios y trabajos técnicos;530,00;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;601,54;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;8.844,87;
v;;;480;Actividades de formación, intercambio, aprendizaje y compensación;;8.844,87;
;;;48001; Becas de formación en documentación, biblioteca y archivo;69,00;;
;;;48002; Para actividades de cooperación e intercambio cultural y educativo;7.852,64;;
;;;48003; Para el plan de mejora del aprendizaje de lenguas extranjeras;923,23;;
v;;;49;Al exterior;;448,05;
v;;;491;Cuotas a organismos internacionales y participación en programas educativos;;448,05;
;;;49101; Contribución anual a la Organización de Ministros de Educación del Sudeste Asiático;6,00;;
;;;49104; Contribución al Observatorio de la Enseñanza de la Historia en Europa del Consejo de Europa;177,07;;
;;;49105; A la Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura (OEI) para financiación y desarrollo de actividades;264,98;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;9.292,92;
 ; ;;;;;;
;;;;TOTAL Cooperación, promoción y difusión educativa en el exterior;;11.243,25;
 ; ;;;;;;
v;;321M;;Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;2.547,29;
;;;120;Retribuciones básicas;;1.221,98;
;;;12000; Sueldos del grupo A1 y grupo A;460,79;;
;;;12001; Sueldos del grupo A2 y grupo B;154,23;;
;;;12002; Sueldos del grupo C1 y grupo C;106,15;;
;;;12003; Sueldos del grupo C2 y grupo D;80,32;;
;;;12005; Trienios;206,83;;
;;;12006; Pagas extraordinarias;213,66;;
;;;121;Retribuciones complementarias;;1.325,31;
;;;12100; Complemento de destino;565,57;;
;;;12101; Complemento específico;759,74;;
v;;;13;Laborales;;33,08;
;;;130;Laboral fijo;;33,08;
;;;13000; Retribuciones básicas;31,50;;
;;;13001; Otras remuneraciones;1,58;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;45,66;
;;;160;Cuotas sociales;;45,66;
v;;;16000; Seguridad Social;45,66;;
;;;;TOTAL GASTOS DE PERSONAL;;2.687,07;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;144,02;
;;;212;Edificios y otras construcciones;;117,84;
;;;213;Maquinaria, instalaciones y utillaje;;14,67;
;;;215;Mobiliario y enseres;;11,51;
v;;;22;Material, suministros y otros;;2.769,67;
;;;220;Material de oficina;;44,37;
;;;22000; Ordinario no inventariable;25,86;;
;;;22001; Prensa, revistas, libros y otras publicaciones;8,84;;
;;;22002; Material informático no inventariable;9,67;;
;;;221;Suministros;;79,43;
;;;22100; Energía eléctrica;13,62;;
;;;22101; Agua;0,60;;
;;;22104; Vestuario;2,03;;
;;;22106; Productos farmacéuticos y material sanitario;57,55;;
;;;22199; Otros suministros;5,63;;
;;;222;Comunicaciones;;66,99;
;;;22200; Servicios de telecomunicaciones;47,83;;
;;;22201; Postales y mensajería;17,21;;
;;;22299; Otras;1,95;;
;;;223;Transportes;;1,52;
;;;225;Tributos;;8,67;
v;;;22502; Locales;8,67;;
;;;226;Gastos diversos;;62,32;
v;;;22601; Atenciones protocolarias y representativas;2,32;;
;;;22602; Publicidad y propaganda;10,00;;
;;;22606; Reuniones, conferencias y cursos;50,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;2.506,37;
;;;22700; Limpieza y aseo;80,00;;
;;;22701; Seguridad;75,00;;
;;;22706; Estudios y trabajos técnicos;2.351,37;;
v;;;23;Indemnizaciones por razón del servicio;;537,63;
;;;230;Dietas;;218,42;
;;;231;Locomoción;;287,04;
;;;233;Otras indemnizaciones;;32,17;
