;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 16 MINISTERIO DEL INTERIOR;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;21;Reparaciones, mantenimiento y conservación;;182,13;
;;;212;Edificios y otras construcciones;;5,70;
;;;214;Elementos de transporte;;1,43;
;;;216;Equipos para procesos de la información;;175,00;
v;;;22;Material, suministros y otros;;932,10;
;;;220;Material de oficina;;18,94;
;;;22000; Ordinario no inventariable;6,46;;
;;;22001; Prensa, revistas, libros y otras publicaciones;10,91;;
;;;22002; Material informático no inventariable;1,57;;
;;;221;Suministros;;34,61;
;;;22100; Energía eléctrica;23,75;;
;;;22101; Agua;1,24;;
;;;22103; Combustible;5,70;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;1,96;;
;;;22199; Otros suministros;1,96;;
;;;222;Comunicaciones;;60,80;
;;;22200; Servicios de telecomunicaciones;60,80;;
;;;223;Transportes;;250,00;
;;;226;Gastos diversos;;95,00;
;;;22606; Reuniones, conferencias y cursos;95,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;472,75;
;;;22700; Limpieza y aseo;42,75;;
;;;22799; Otros;430,00;;
v;;;23;Indemnizaciones por razón del servicio;;91,95;
;;;230;Dietas;;30,00;
;;;231;Locomoción;;30,00;
;;;233;Otras indemnizaciones;;31,95;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.206,18;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;689,27;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;689,27;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;91,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;91,00;
;;;;TOTAL INVERSIONES REALES;;780,27;
 ; ;;;;;;
;;;;TOTAL Actuaciones policiales en materia de droga;;5.852,52;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;41;A Organismos Autónomos;;2.038,70;
v;;;410;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;;2.038,70;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.038,70;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;2.038,70;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA DE ESTADO DE SEGURIDAD;;371.774,26;
 ; ;;;;;;
 ; ;;;;;;
v;03;;;DIRECCIÓN GENERAL DE LA POLICÍA;;;
v;;131N;;Formación de Fuerzas y Cuerpos de Seguridad del Estado;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;53.349,20;
;;;120;Retribuciones básicas;;9.890,60;
;;;12000; Sueldos del grupo A1 y grupo A;3.136,34;;
;;;12001; Sueldos del grupo A2 y grupo B;745,46;;
;;;12002; Sueldos del grupo C1 y grupo C;2.383,62;;
;;;12003; Sueldos del grupo C2 y grupo D;200,79;;
;;;12005; Trienios;1.775,61;;
;;;12006; Pagas extraordinarias;1.648,78;;
;;;121;Retribuciones complementarias;;15.338,45;
;;;12100; Complemento de destino;191,53;;
;;;12101; Complemento específico;168,50;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;3.496,63;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;4.497,88;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;6.902,04;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;81,87;;
;;;124;Retribuciones de funcionarios en prácticas;;28.120,15;
;;;12400; Sueldos del grupo A1 y grupo A;3.524,04;;
;;;12402; Sueldos del grupo C1 y grupo C;21.182,36;;
;;;12406; Pagas extraordinarias;3.413,75;;
v;;;13;Laborales;;1.281,92;
;;;130;Laboral fijo;;1.108,63;
;;;13000; Retribuciones básicas;1.034,55;;
;;;13001; Otras remuneraciones;74,08;;
;;;131;Laboral eventual;;173,29;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;13.883,23;
;;;160;Cuotas sociales;;11.283,23;
v;;;16000; Seguridad Social;11.283,23;;
;;;162;Gastos sociales del personal;;2.600,00;
v;;;16200; Formación y perfeccionamiento del personal;2.600,00;;
;;;;TOTAL GASTOS DE PERSONAL;;68.514,35;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;355,01;
;;;212;Edificios y otras construcciones;;120,00;
;;;213;Maquinaria, instalaciones y utillaje;;25,00;
;;;214;Elementos de transporte;;180,00;
;;;215;Mobiliario y enseres;;15,01;
;;;216;Equipos para procesos de la información;;15,00;
v;;;22;Material, suministros y otros;;2.097,39;
;;;220;Material de oficina;;180,00;
;;;22000; Ordinario no inventariable;100,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;20,00;;
;;;22002; Material informático no inventariable;60,00;;
;;;221;Suministros;;883,00;
;;;22100; Energía eléctrica;60,00;;
;;;22101; Agua;25,00;;
;;;22102; Gas;7,00;;
;;;22103; Combustible;125,00;;
;;;22104; Vestuario;250,00;;
;;;22105; Alimentación;30,00;;
;;;22106; Productos farmacéuticos y material sanitario;75,00;;
;;;22107; Suministros de carácter militar y policial;15,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;225,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;21,00;;
;;;22199; Otros suministros;50,00;;
;;;222;Comunicaciones;;4,18;
;;;22200; Servicios de telecomunicaciones;2,68;;
;;;22201; Postales y mensajería;1,50;;
;;;223;Transportes;;50,00;
;;;225;Tributos;;2,94;
;;;22500; Estatales;0,44;;
v;;;22502; Locales;2,50;;
;;;226;Gastos diversos;;720,00;
;;;22606; Reuniones, conferencias y cursos;200,00;;
;;;22607; Oposiciones y pruebas selectivas;500,00;;
;;;22614; Daños patrimoniales en acto de servicio;10,00;;
;;;22699; Otros;10,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;257,27;
;;;22700; Limpieza y aseo;200,00;;
;;;22706; Estudios y trabajos técnicos;50,00;;
;;;22799; Otros;7,27;;
v;;;23;Indemnizaciones por razón del servicio;;10.370,00;
;;;230;Dietas;;9.750,00;
;;;231;Locomoción;;550,00;
;;;233;Otras indemnizaciones;;70,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;12.822,40;
 ; ;;;;;;
;;;;TOTAL Formación de Fuerzas y Cuerpos de Seguridad del Estado;;81.336,75;
 ; ;;;;;;
v;;131O;;Fuerzas y Cuerpos en reserva;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;93.424,68;
;;;120;Retribuciones básicas;;60.922,74;
;;;12000; Sueldos del grupo A1 y grupo A;5.894,88;;
;;;12001; Sueldos del grupo A2 y grupo B;4.231,76;;
;;;12002; Sueldos del grupo C1 y grupo C;18.477,87;;
;;;12005; Trienios;17.237,25;;
;;;12006; Pagas extraordinarias;15.080,98;;
;;;121;Retribuciones complementarias;;32.501,94;
;;;12102; Indemnización por residencia;82,49;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;815,22;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;1.584,23;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;3.162,33;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;473,43;;
;;;12108; Complemento de disponibilidad;26.384,24;;
;;;;TOTAL GASTOS DE PERSONAL;;93.424,68;
 ; ;;;;;;
;;;;TOTAL Fuerzas y Cuerpos en reserva;;93.424,68;
 ; ;;;;;;
v;;132A;;Seguridad ciudadana;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;74,84;
;;;100;Retribuciones básicas y otras remuneraciones;;74,84;
;;;10000; Retribuciones básicas;19,37;;
;;;10001; Retribuciones complementarias;55,47;;
v;;;11;Personal eventual;;51,07;
;;;110;Retribuciones básicas y otras remuneraciones;;51,07;
;;;11000; Retribuciones básicas;18,56;;
;;;11001; Retribuciones complementarias;32,51;;
v;;;12;Funcionarios;;2.776.116,16;
;;;120;Retribuciones básicas;;1.096.806,87;
;;;12000; Sueldos del grupo A1 y grupo A;84.101,42;;
;;;12001; Sueldos del grupo A2 y grupo B;67.296,84;;
;;;12002; Sueldos del grupo C1 y grupo C;595.634,58;;
;;;12003; Sueldos del grupo C2 y grupo D;19.709,54;;
;;;12005; Trienios;153.488,74;;
;;;12006; Pagas extraordinarias;176.575,75;;
;;;121;Retribuciones complementarias;;1.642.655,49;
;;;12100; Complemento de destino;18.953,65;;
;;;12101; Complemento específico;18.641,72;;
;;;12102; Indemnización por residencia;22.523,73;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;391.583,11;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;531.952,25;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;646.022,23;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;12.978,80;;
;;;122;Retribuciones en especie;;1.985,11;
;;;12201; Vestuario;1.985,11;;
;;;123;Indemnizaciones percibidas por destino en el extranjero;;34.668,69;
;;;12300; Indemnización por destino en el extranjero;34.556,90;;
;;;12301; Indemnización por educación;111,79;;
v;;;13;Laborales;;14.567,98;
;;;130;Laboral fijo;;12.527,36;
;;;13000; Retribuciones básicas;11.374,57;;
;;;13001; Otras remuneraciones;1.152,79;;
;;;131;Laboral eventual;;2.040,62;
v;;;15;Incentivos al rendimiento;;221.004,46;
v;;;150;Productividad;;217.661,84;
v;;;151;Gratificaciones;;3.342,62;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;182.477,98;
;;;160;Cuotas sociales;;167.237,56;
v;;;16000; Seguridad Social;167.237,56;;
;;;162;Gastos sociales del personal;;15.240,42;
v;;;16204; Acción social;11.176,73;;
;;;16205; Seguros;2.550,18;;
;;;16209; Otros;1.513,51;;
;;;;TOTAL GASTOS DE PERSONAL;;3.194.292,49;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;30.253,24;
v;;;202;Arrendamientos de edificios y otras construcciones;;7.517,14;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;55,00;
;;;204;Arrendamientos de medios de transporte;;22.471,10;
;;;206;Arrendamientos de equipos para procesos de información;;210,00;
v;;;21;Reparaciones, mantenimiento y conservación;;41.055,81;
;;;212;Edificios y otras construcciones;;12.332,00;
;;;213;Maquinaria, instalaciones y utillaje;;3.395,04;
;;;214;Elementos de transporte;;11.297,00;
;;;215;Mobiliario y enseres;;3,72;
;;;216;Equipos para procesos de la información;;13.928,05;
;;;218;Bienes situados en el exterior;;100,00;
v;;;22;Material, suministros y otros;;324.666,33;
;;;220;Material de oficina;;3.077,50;
;;;22000; Ordinario no inventariable;1.152,50;;
;;;22001; Prensa, revistas, libros y otras publicaciones;225,00;;
;;;22002; Material informático no inventariable;1.650,00;;
;;;22015; Material de oficina en el exterior;50,00;;
;;;221;Suministros;;244.631,64;
;;;22100; Energía eléctrica;41.908,39;;
;;;22101; Agua;1.500,00;;
;;;22102; Gas;5.000,00;;
;;;22103; Combustible;39.710,00;;
;;;22104; Vestuario;20.597,84;;
;;;22105; Alimentación;7.628,36;;
;;;22106; Productos farmacéuticos y material sanitario;400,00;;
;;;22107; Suministros de carácter militar y policial;9.514,85;;
;;;22108; Suministros de material deportivo, didáctico y cultural;40,00;;
v;;;22109; Labores Fábrica Nacional Moneda y Timbre;7.509,29;;
v;;;22110; A la Fábrica Nacional de Moneda y Timbre por afectación de las tasas del DNI y pasaportes;98.668,43;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;7.121,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;1.241,58;;
;;;22115; Suministros en el exterior;100,00;;
;;;22199; Otros suministros;3.691,90;;
;;;222;Comunicaciones;;19.617,92;
;;;22200; Servicios de telecomunicaciones;19.613,00;;
;;;22299; Otras;4,92;;
;;;223;Transportes;;405,80;
;;;224;Primas de seguros;;4.649,15;
;;;225;Tributos;;406,00;
;;;22500; Estatales;236,00;;
v;;;22502; Locales;170,00;;
;;;226;Gastos diversos;;1.472,52;
;;;22602; Publicidad y propaganda;1,10;;
;;;22603; Jurídicos, contenciosos;1.202,30;;
;;;22606; Reuniones, conferencias y cursos;27,12;;
;;;22607; Oposiciones y pruebas selectivas;70,00;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;102,00;;
;;;22614; Daños patrimoniales en acto de servicio;25,00;;
;;;22615; Gastos diversos en el exterior;15,00;;
;;;22699; Otros;30,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;50.405,80;
;;;22700; Limpieza y aseo;32.859,70;;
;;;22706; Estudios y trabajos técnicos;16.029,89;;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;75,00;;
;;;22799; Otros;1.441,21;;
v;;;23;Indemnizaciones por razón del servicio;;52.766,44;
;;;230;Dietas;;40.889,69;
;;;231;Locomoción;;9.038,08;
;;;232;Traslado;;1.900,00;
;;;233;Otras indemnizaciones;;938,67;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;448.741,82;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;167,20;
v;;;352;Intereses de demora;;167,20;
;;;;TOTAL GASTOS FINANCIEROS;;167,20;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;359,75;
v;;;481;A la Fundación de Huérfanos de la Dirección General de la Policía para apoyar la formación educativa de los huérfanos de funcionarios de la Policía Nacional;;9,23;
v;;;483;A Organizaciones Sindicales de la Policía Nacional, en proporción a su representatividad;;237,30;
v;;;484;Compensación económica por participación de Centrales Sindicales en el Consejo de la Policía, comisiones de trabajo y órganos consultivos;;23,22;
v;;;485;A la Agrupación Deportiva de la Policía para actividades y equipamiento deportivos;;20,00;
v;;;486;Ayudas derivadas de la inmigración;;70,00;
v;;;49;Al exterior;;2.227,41;
v;;;491;Contribución a Organismos Internacionales;;1.773,56;
;;;49101; A Interpol;1.773,56;;
v;;;494;Cooperación Internacional con otros países en materia policial;;90,00;
v;;;495;Cooperación Internacional con otros países: Ayudas directas;;120,00;
v;;;496;Cooperación Internacional con otros países: Formación;;243,85;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.587,16;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;15.333,60;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;15.333,60;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;40.807,51;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;40.807,51;
;;;;TOTAL INVERSIONES REALES;;56.141,11;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;83;Concesión de préstamos fuera del Sector Público;;100,00;
v;;;830;Préstamos a corto plazo;;100,00;
;;;83008; Familias e instituciones sin fines de lucro;100,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;100,00;
 ; ;;;;;;
;;;;TOTAL Seguridad ciudadana;;3.702.029,78;
 ; ;;;;;;
v;;132C;;Actuaciones policiales en materia de droga;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;66.919,77;
;;;120;Retribuciones básicas;;26.259,31;
;;;12000; Sueldos del grupo A1 y grupo A;4.815,99;;
;;;12001; Sueldos del grupo A2 y grupo B;1.940,76;;
;;;12002; Sueldos del grupo C1 y grupo C;11.840,89;;
;;;12003; Sueldos del grupo C2 y grupo D;8,03;;
;;;12005; Trienios;3.281,30;;
;;;12006; Pagas extraordinarias;4.372,34;;
;;;121;Retribuciones complementarias;;40.660,46;
;;;12100; Complemento de destino;9,98;;
;;;12101; Complemento específico;8,14;;
;;;12102; Indemnización por residencia;432,57;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;9.333,67;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;13.399,23;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;17.192,47;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;284,40;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;4.263,24;
;;;160;Cuotas sociales;;4.263,24;
v;;;16000; Seguridad Social;4.263,24;;
;;;;TOTAL GASTOS DE PERSONAL;;71.183,01;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;1,16;
;;;220;Material de oficina;;0,16;
;;;22000; Ordinario no inventariable;0,16;;
;;;221;Suministros;;1,00;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;1,00;;
v;;;23;Indemnizaciones por razón del servicio;;367,73;
;;;230;Dietas;;355,81;
;;;231;Locomoción;;11,92;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;368,89;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;750,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;750,00;
;;;;TOTAL INVERSIONES REALES;;750,00;
 ; ;;;;;;
;;;;TOTAL Actuaciones policiales en materia de droga;;72.301,90;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;41;A Organismos Autónomos;;3.750,00;
v;;;410;Al Centro Universitario de Formación de la Policía Nacional;;3.750,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;3.750,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;71;A Organismos Autónomos;;250,00;
v;;;710;Al Centro Universitario de Formación de la Policía Nacional;;250,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;250,00;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;4.000,00;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE LA POLICÍA;;3.953.093,11;
 ; ;;;;;;
 ; ;;;;;;
v;04;;;DIRECCIÓN GENERAL DE LA GUARDIA CIVIL;;;
v;;131N;;Formación de Fuerzas y Cuerpos de Seguridad del Estado;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;59.266,35;
;;;120;Retribuciones básicas;;17.064,72;
;;;12000; Sueldos del grupo A1 y grupo A;3.924,14;;
;;;12001; Sueldos del grupo A2 y grupo B;2.069,29;;
;;;12002; Sueldos del grupo C1 y grupo C;5.076,05;;
;;;12005; Trienios;3.175,50;;
;;;12006; Pagas extraordinarias;2.819,74;;
;;;121;Retribuciones complementarias;;22.652,64;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;6.047,57;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;7.968,96;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;8.526,08;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;110,03;;
;;;122;Retribuciones en especie;;81,47;
;;;12201; Vestuario;81,47;;
;;;124;Retribuciones de funcionarios en prácticas;;19.467,52;
;;;12401; Sueldos del grupo A2 y grupo B;2.570,54;;
;;;12402; Sueldos del grupo C1 y grupo C;14.496,33;;
;;;12406; Pagas extraordinarias;2.400,65;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;10.467,45;
;;;160;Cuotas sociales;;5.213,48;
v;;;16000; Seguridad Social;5.213,48;;
;;;162;Gastos sociales del personal;;5.253,97;
v;;;16200; Formación y perfeccionamiento del personal;5.253,97;;
;;;;TOTAL GASTOS DE PERSONAL;;69.733,80;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;1.029,00;
;;;212;Edificios y otras construcciones;;850,00;
;;;213;Maquinaria, instalaciones y utillaje;;18,00;
;;;214;Elementos de transporte;;34,00;
;;;215;Mobiliario y enseres;;120,00;
;;;216;Equipos para procesos de la información;;7,00;
v;;;22;Material, suministros y otros;;8.256,84;
;;;220;Material de oficina;;90,00;
;;;22000; Ordinario no inventariable;60,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;5,00;;
;;;22002; Material informático no inventariable;25,00;;
;;;221;Suministros;;7.143,00;
;;;22100; Energía eléctrica;220,00;;
;;;22101; Agua;500,00;;
;;;22102; Gas;158,00;;
;;;22103; Combustible;10,00;;
;;;22104; Vestuario;5.600,00;;
;;;22105; Alimentación;1,00;;
;;;22106; Productos farmacéuticos y material sanitario;115,00;;
;;;22107; Suministros de carácter militar y policial;5,00;;
;;;22108; Suministros de material deportivo, didáctico y cultural;75,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;6,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;3,00;;
;;;22199; Otros suministros;450,00;;
;;;224;Primas de seguros;;1,00;
;;;225;Tributos;;46,00;
;;;22501; Autonómicos;1,00;;
v;;;22502; Locales;45,00;;
;;;226;Gastos diversos;;696,84;
;;;22602; Publicidad y propaganda;2,00;;
;;;22606; Reuniones, conferencias y cursos;250,00;;
;;;22607; Oposiciones y pruebas selectivas;400,00;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;42,84;;
;;;22699; Otros;2,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;280,00;
;;;22700; Limpieza y aseo;170,00;;
;;;22706; Estudios y trabajos técnicos;100,00;;
;;;22799; Otros;10,00;;
v;;;23;Indemnizaciones por razón del servicio;;11.100,00;
;;;230;Dietas;;10.500,00;
;;;231;Locomoción;;250,00;
;;;233;Otras indemnizaciones;;350,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;20.385,84;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;3.420,75;
v;;;442;Al Centro Universitario de la Guardia Civil;;2.539,98;
v;;;443;Al Centro Universitario de la Defensa en la Academia General Militar de Zaragoza;;880,77;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;3.420,75;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;31,53;
v;;;742;Al Centro Universitario de la Guardia Civil;;25,00;
v;;;743;Al Centro Universitario de la Defensa en la Academia General Militar de Zaragoza;;6,53;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;31,53;
 ; ;;;;;;
;;;;TOTAL Formación de Fuerzas y Cuerpos de Seguridad del Estado;;93.571,92;
 ; ;;;;;;
v;;131O;;Fuerzas y Cuerpos en reserva;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;211.295,47;
;;;120;Retribuciones básicas;;112.936,22;
;;;12000; Sueldos del grupo A1 y grupo A;5.379,59;;
;;;12001; Sueldos del grupo A2 y grupo B;11.478,55;;
;;;12002; Sueldos del grupo C1 y grupo C;49.723,87;;
;;;12005; Trienios;27.181,72;;
;;;12006; Pagas extraordinarias;19.172,49;;
;;;121;Retribuciones complementarias;;97.936,48;
;;;12102; Indemnización por residencia;708,18;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;15.119,48;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;20.671,43;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;20.914,96;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;1.138,12;;
;;;12108; Complemento de disponibilidad;39.384,31;;
;;;122;Retribuciones en especie;;422,77;
;;;12201; Vestuario;422,77;;
;;;;TOTAL GASTOS DE PERSONAL;;211.295,47;
 ; ;;;;;;
;;;;TOTAL Fuerzas y Cuerpos en reserva;;211.295,47;
 ; ;;;;;;
v;;132A;;Seguridad ciudadana;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;74,81;
;;;100;Retribuciones básicas y otras remuneraciones;;74,81;
;;;10000; Retribuciones básicas;19,34;;
;;;10001; Retribuciones complementarias;55,47;;
v;;;11;Personal eventual;;56,47;
;;;110;Retribuciones básicas y otras remuneraciones;;56,47;
;;;11000; Retribuciones básicas;18,64;;
;;;11001; Retribuciones complementarias;37,83;;
v;;;12;Funcionarios;;2.539.243,83;
;;;120;Retribuciones básicas;;1.040.805,18;
;;;12000; Sueldos del grupo A1 y grupo A;46.295,67;;
;;;12001; Sueldos del grupo A2 y grupo B;75.221,61;;
;;;12002; Sueldos del grupo C1 y grupo C;572.301,81;;
;;;12003; Sueldos del grupo C2 y grupo D;2.714,68;;
;;;12005; Trienios;163.364,25;;
;;;12006; Pagas extraordinarias;180.907,16;;
;;;121;Retribuciones complementarias;;1.479.601,97;
;;;12100; Complemento de destino;2.886,46;;
;;;12101; Complemento específico;3.119,26;;
;;;12102; Indemnización por residencia;23.422,30;;
;;;12103; Otros complementos;18,24;;
;;;12104; Complemento de destino Fuerzas y Cuerpos de Seguridad;362.510,25;;
;;;12105; Complemento específico general Fuerzas y Cuerpos de Seguridad;509.119,74;;
;;;12106; Complemento específico singular Fuerzas y Cuerpos de Seguridad;570.470,99;;
;;;12107; Otros complementos Fuerzas y Cuerpos de Seguridad;8.054,73;;
;;;122;Retribuciones en especie;;4.891,36;
;;;12201; Vestuario;4.891,36;;
;;;123;Indemnizaciones percibidas por destino en el extranjero;;13.945,32;
;;;12300; Indemnización por destino en el extranjero;13.750,38;;
;;;12301; Indemnización por educación;194,94;;
v;;;13;Laborales;;5.651,33;
;;;130;Laboral fijo;;4.094,06;
;;;13000; Retribuciones básicas;3.623,48;;
;;;13001; Otras remuneraciones;470,58;;
;;;131;Laboral eventual;;1.557,27;
v;;;15;Incentivos al rendimiento;;221.608,46;
v;;;150;Productividad;;197.631,52;
v;;;151;Gratificaciones;;23.976,94;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;119.647,88;
;;;160;Cuotas sociales;;104.053,72;
v;;;16000; Seguridad Social;104.053,72;;
;;;162;Gastos sociales del personal;;15.594,16;
v;;;16204; Acción social;11.176,73;;
;;;16205; Seguros;1.607,00;;
;;;16209; Otros;2.810,43;;
;;;;TOTAL GASTOS DE PERSONAL;;2.886.282,78;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;15.249,00;
;;;200;Arrendamientos de terrenos y bienes naturales;;12,00;
v;;;202;Arrendamientos de edificios y otras construcciones;;9.496,00;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;100,00;
;;;204;Arrendamientos de medios de transporte;;5.597,00;
;;;205;Arrendamientos de mobiliario y enseres;;10,00;
;;;206;Arrendamientos de equipos para procesos de información;;10,00;
;;;208;Arrendamientos de otro inmovilizado material;;19,00;
;;;209;Cánones;;5,00;
v;;;21;Reparaciones, mantenimiento y conservación;;92.394,00;
;;;212;Edificios y otras construcciones;;18.000,00;
;;;213;Maquinaria, instalaciones y utillaje;;3.239,00;
;;;214;Elementos de transporte;;36.055,00;
;;;215;Mobiliario y enseres;;700,00;
;;;216;Equipos para procesos de la información;;17.820,00;
;;;218;Bienes situados en el exterior;;20,00;
