;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 32 MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;;TOTAL Análisis y definición de objetivos y políticas de Inclusión;;2.751,84;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE INCLUSIÓN;;2.751,84;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES;;45.613.608,22;
;;



