;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 13 MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;23;Indemnizaciones por razón del servicio;;201,00;
;;;230;Dietas;;40,00;
;;;231;Locomoción;;95,00;
;;;233;Otras indemnizaciones;;66,00;
v;;;24;Gastos de publicaciones;;52,00;
;;;240;Gastos de edición y distribución;;52,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;396,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;3.215,09;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;3.215,09;
;;;64;Gastos de inversiones de carácter inmaterial;;541,96;
;;;640;Gastos en inversiones de carácter inmaterial;;541,96;
;;;;TOTAL INVERSIONES REALES;;3.757,05;
 ; ;;;;;;
;;;;TOTAL Tribunales de Justicia y Ministerio Fiscal;;15.109,83;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL PARA LA INNOVACIÓN Y CALIDAD DEL SERVICIO PÚBLICO DE JUSTICIA. FISCALÍA GENERAL;;15.109,83;
 ; ;;;;;;
 ; ;;;;;;
v;06;;;SECRETARÍA GENERAL PARA LA INNOVACIÓN Y CALIDAD DEL SERVICIO PÚBLICO DE JUSTICIA. MINISTERIO FISCAL;;;
v;;112A;;Tribunales de Justicia y Ministerio Fiscal;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;3.015,96;
;;;100;Retribuciones básicas y otras remuneraciones;;3.015,96;
;;;10000; Retribuciones básicas;1.031,35;;
;;;10001; Retribuciones complementarias;1.984,61;;
v;;;12;Funcionarios;;270.087,83;
;;;120;Retribuciones básicas;;121.172,43;
;;;12000; Sueldos del grupo A1 y grupo A;60.609,52;;
;;;12001; Sueldos del grupo A2 y grupo B;1.250,02;;
;;;12002; Sueldos del grupo C1 y grupo C;3.984,37;;
;;;12003; Sueldos del grupo C2 y grupo D;1.397,87;;
;;;12005; Trienios;20.579,99;;
;;;12006; Pagas extraordinarias;33.350,66;;
;;;121;Retribuciones complementarias;;139.373,83;
;;;12100; Complemento de destino;131.782,23;;
;;;12101; Complemento específico;5.706,19;;
;;;12102; Indemnización por residencia;353,91;;
;;;12103; Otros complementos;1.531,50;;
;;;125;Para retribuir al personal sustituto de la Administración de Justicia;;9.541,57;
v;;;15;Incentivos al rendimiento;;324,17;
v;;;151;Gratificaciones;;324,17;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;15.717,09;
;;;160;Cuotas sociales;;15.682,80;
v;;;16000; Seguridad Social;15.682,80;;
;;;162;Gastos sociales del personal;;34,29;
v;;;16204; Acción social;34,29;;
;;;;TOTAL GASTOS DE PERSONAL;;289.145,05;
 ; ;;;;;;
;;;;TOTAL Tribunales de Justicia y Ministerio Fiscal;;289.145,05;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL PARA LA INNOVACIÓN Y CALIDAD DEL SERVICIO PÚBLICO DE JUSTICIA. MINISTERIO FISCAL;;289.145,05;
 ; ;;;;;;
 ; ;;;;;;
v;07;;;PRESIDENTE DEL GOBIERNO;;;
v;;912M;;Presidencia del Gobierno;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;1.336,16;
;;;100;Retribuciones básicas y otras remuneraciones;;1.336,16;
;;;10000; Retribuciones básicas;449,69;;
;;;10001; Retribuciones complementarias;886,47;;
v;;;11;Personal eventual;;18.030,00;
;;;110;Retribuciones básicas y otras remuneraciones;;18.030,00;
;;;11000; Retribuciones básicas;7.299,95;;
;;;11001; Retribuciones complementarias;10.730,05;;
v;;;12;Funcionarios;;5.544,99;
;;;120;Retribuciones básicas;;3.003,89;
;;;12000; Sueldos del grupo A1 y grupo A;475,65;;
;;;12001; Sueldos del grupo A2 y grupo B;154,24;;
;;;12002; Sueldos del grupo C1 y grupo C;598,30;;
;;;12003; Sueldos del grupo C2 y grupo D;425,70;;
;;;12005; Trienios;820,00;;
;;;12006; Pagas extraordinarias;530,00;;
;;;121;Retribuciones complementarias;;2.541,10;
;;;12100; Complemento de destino;1.022,70;;
;;;12101; Complemento específico;1.496,40;;
;;;12103; Otros complementos;22,00;;
v;;;13;Laborales;;1.502,76;
;;;130;Laboral fijo;;1.502,76;
;;;13000; Retribuciones básicas;1.418,54;;
;;;13001; Otras remuneraciones;84,22;;
v;;;15;Incentivos al rendimiento;;6.045,03;
v;;;150;Productividad;;5.899,00;
v;;;151;Gratificaciones;;146,03;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;5.066,22;
;;;160;Cuotas sociales;;4.884,34;
v;;;16000; Seguridad Social;4.884,34;;
;;;162;Gastos sociales del personal;;181,88;
v;;;16200; Formación y perfeccionamiento del personal;75,00;;
;;;16205; Seguros;106,88;;
;;;;TOTAL GASTOS DE PERSONAL;;37.525,16;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;115,30;
;;;205;Arrendamientos de mobiliario y enseres;;8,37;
;;;206;Arrendamientos de equipos para procesos de información;;100,00;
;;;208;Arrendamientos de otro inmovilizado material;;6,93;
v;;;21;Reparaciones, mantenimiento y conservación;;1.726,11;
;;;210;Infraestructura y bienes naturales;;31,28;
;;;212;Edificios y otras construcciones;;115,00;
;;;213;Maquinaria, instalaciones y utillaje;;632,00;
;;;214;Elementos de transporte;;20,45;
;;;215;Mobiliario y enseres;;74,00;
;;;216;Equipos para procesos de la información;;808,15;
;;;219;Otro inmovilizado material;;45,23;
v;;;22;Material, suministros y otros;;7.070,87;
;;;220;Material de oficina;;997,80;
;;;22000; Ordinario no inventariable;284,30;;
;;;22001; Prensa, revistas, libros y otras publicaciones;313,50;;
;;;22002; Material informático no inventariable;400,00;;
;;;221;Suministros;;2.719,19;
;;;22100; Energía eléctrica;2.003,71;;
;;;22101; Agua;195,00;;
;;;22103; Combustible;185,60;;
;;;22104; Vestuario;59,40;;
;;;22105; Alimentación;20,48;;
;;;22106; Productos farmacéuticos y material sanitario;20,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;40,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;100,00;;
;;;22199; Otros suministros;95,00;;
;;;222;Comunicaciones;;309,84;
;;;22200; Servicios de telecomunicaciones;280,00;;
;;;22201; Postales y mensajería;29,84;;
;;;223;Transportes;;66,51;
;;;224;Primas de seguros;;7,50;
;;;225;Tributos;;146,97;
v;;;22502; Locales;146,97;;
;;;226;Gastos diversos;;1.227,00;
v;;;22601; Atenciones protocolarias y representativas;275,00;;
;;;22606; Reuniones, conferencias y cursos;577,00;;
;;;22610; Gastos de Palacio y Consejo de Ministros;325,00;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;50,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;1.596,06;
;;;22700; Limpieza y aseo;210,00;;
;;;22706; Estudios y trabajos técnicos;1.126,06;;
;;;22799; Otros;260,00;;
v;;;23;Indemnizaciones por razón del servicio;;5.024,00;
;;;230;Dietas;;3.209,00;
;;;231;Locomoción;;1.815,00;
v;;;25;Conciertos de asistencia sanitaria;;150,00;
;;;259;Otros conciertos de asistencia sanitaria;;150,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;14.086,28;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;298,32;
v;;;480;Dotación ex-Presidentes del Gobierno (R.D. 405/92);;298,32;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;298,32;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;276,95;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;276,95;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.626,54;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.626,54;
;;;64;Gastos de inversiones de carácter inmaterial;;1.781,15;
;;;640;Gastos en inversiones de carácter inmaterial;;1.781,15;
;;;;TOTAL INVERSIONES REALES;;3.684,64;
 ; ;;;;;;
;;;;TOTAL Presidencia del Gobierno;;55.594,40;
 ; ;;;;;;
v;;921Q;;Cobertura informativa;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;385,41;
;;;100;Retribuciones básicas y otras remuneraciones;;385,41;
;;;10000; Retribuciones básicas;114,41;;
;;;10001; Retribuciones complementarias;271,00;;
v;;;11;Personal eventual;;1.916,68;
;;;110;Retribuciones básicas y otras remuneraciones;;1.916,68;
;;;11000; Retribuciones básicas;684,21;;
;;;11001; Retribuciones complementarias;1.232,47;;
v;;;12;Funcionarios;;7.665,97;
;;;120;Retribuciones básicas;;1.779,06;
;;;12000; Sueldos del grupo A1 y grupo A;641,17;;
;;;12001; Sueldos del grupo A2 y grupo B;151,21;;
;;;12002; Sueldos del grupo C1 y grupo C;85,15;;
;;;12003; Sueldos del grupo C2 y grupo D;267,72;;
;;;12005; Trienios;347,77;;
;;;12006; Pagas extraordinarias;286,04;;
;;;121;Retribuciones complementarias;;2.163,56;
;;;12100; Complemento de destino;880,71;;
;;;12101; Complemento específico;1.279,56;;
;;;12103; Otros complementos;3,29;;
;;;123;Indemnizaciones percibidas por destino en el extranjero;;3.723,35;
;;;12300; Indemnización por destino en el extranjero;3.701,85;;
;;;12301; Indemnización por educación;21,50;;
v;;;13;Laborales;;4.174,07;
;;;130;Laboral fijo;;4.174,07;
;;;13000; Retribuciones básicas;3.968,71;;
;;;13001; Otras remuneraciones;205,36;;
v;;;15;Incentivos al rendimiento;;772,68;
v;;;150;Productividad;;772,68;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.975,27;
;;;160;Cuotas sociales;;1.865,27;
v;;;16000; Seguridad Social;1.865,27;;
;;;162;Gastos sociales del personal;;110,00;
;;;16205; Seguros;110,00;;
;;;;TOTAL GASTOS DE PERSONAL;;16.890,08;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;106,40;
v;;;202;Arrendamientos de edificios y otras construcciones;;12,50;
;;;204;Arrendamientos de medios de transporte;;8,00;
;;;205;Arrendamientos de mobiliario y enseres;;74,32;
;;;206;Arrendamientos de equipos para procesos de información;;11,58;
v;;;21;Reparaciones, mantenimiento y conservación;;560,70;
;;;212;Edificios y otras construcciones;;33,85;
;;;213;Maquinaria, instalaciones y utillaje;;100,00;
;;;214;Elementos de transporte;;1,81;
;;;215;Mobiliario y enseres;;30,04;
;;;216;Equipos para procesos de la información;;145,00;
;;;219;Otro inmovilizado material;;250,00;
v;;;22;Material, suministros y otros;;58.629,95;
;;;220;Material de oficina;;780,00;
;;;22000; Ordinario no inventariable;75,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;585,00;;
;;;22002; Material informático no inventariable;120,00;;
;;;221;Suministros;;520,40;
;;;22100; Energía eléctrica;450,00;;
;;;22103; Combustible;0,40;;
;;;22104; Vestuario;5,00;;
;;;22199; Otros suministros;65,00;;
;;;222;Comunicaciones;;0,88;
;;;22200; Servicios de telecomunicaciones;0,48;;
;;;22201; Postales y mensajería;0,40;;
;;;223;Transportes;;50,00;
;;;224;Primas de seguros;;2,70;
;;;225;Tributos;;6,00;
v;;;22502; Locales;6,00;;
;;;226;Gastos diversos;;1.045,95;
v;;;22601; Atenciones protocolarias y representativas;40,95;;
;;;22602; Publicidad y propaganda;5,00;;
;;;22606; Reuniones, conferencias y cursos;300,00;;
;;;22615; Gastos diversos en el exterior;700,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;56.201,00;
;;;22700; Limpieza y aseo;65,00;;
;;;22706; Estudios y trabajos técnicos;1.600,00;;
v;;;22707; Para la contratación del servicio de cobertura informativa nacional e internacional de interés público.;48.100,00;;
v;;;22708; Compensación a la Agencia EFE, S.A.U. por el cumplimiento de las obligaciones asociadas a la función de servicio público de noticias de titularidad estatal. Liquidación de ejercicios anteriores;5.800,00;;
;;;22799; Otros;636,00;;
;;;229;Para los gastos del Centro Internacional de Prensa;;23,02;
v;;;23;Indemnizaciones por razón del servicio;;456,47;
;;;230;Dietas;;60,00;
;;;231;Locomoción;;115,00;
;;;232;Traslado;;215,00;
;;;233;Otras indemnizaciones;;66,47;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;59.753,52;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;195,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;195,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;325,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;325,00;
;;;64;Gastos de inversiones de carácter inmaterial;;1.200,00;
;;;640;Gastos en inversiones de carácter inmaterial;;1.200,00;
;;;;TOTAL INVERSIONES REALES;;1.720,00;
 ; ;;;;;;
;;;;TOTAL Cobertura informativa;;78.363,60;
 ; ;;;;;;
;;;;TOTAL PRESIDENTE DEL GOBIERNO;;133.958,00;
 ; ;;;;;;
 ; ;;;;;;
v;08;;;SECRETARIADO DEL GOBIERNO Y RELACIONES CON LAS CORTES;;;
v;;467G;;Investigación y desarrollo de la Sociedad de la Información;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;620,26;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;620,26;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;31,37;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;31,37;
;;;64;Gastos de inversiones de carácter inmaterial;;931,00;
;;;640;Gastos en inversiones de carácter inmaterial;;931,00;
;;;;TOTAL INVERSIONES REALES;;1.582,63;
 ; ;;;;;;
;;;;TOTAL Investigación y desarrollo de la Sociedad de la Información;;1.582,63;
 ; ;;;;;;
v;;911Q;;Apoyo a la gestión administrativa de la Jefatura del Estado;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;11;Personal eventual;;587,65;
;;;110;Retribuciones básicas y otras remuneraciones;;587,65;
;;;11000; Retribuciones básicas;173,25;;
;;;11001; Retribuciones complementarias;414,40;;
v;;;12;Funcionarios;;5.862,55;
;;;120;Retribuciones básicas;;2.335,98;
;;;12000; Sueldos del grupo A1 y grupo A;398,86;;
;;;12001; Sueldos del grupo A2 y grupo B;445,56;;
;;;12002; Sueldos del grupo C1 y grupo C;642,95;;
;;;12003; Sueldos del grupo C2 y grupo D;16,06;;
;;;12005; Trienios;433,56;;
;;;12006; Pagas extraordinarias;398,99;;
;;;121;Retribuciones complementarias;;3.506,66;
;;;12100; Complemento de destino;1.063,18;;
;;;12101; Complemento específico;2.421,73;;
;;;12103; Otros complementos;21,75;;
;;;122;Retribuciones en especie;;19,91;
;;;12201; Vestuario;19,91;;
v;;;15;Incentivos al rendimiento;;873,80;
v;;;150;Productividad;;815,61;
v;;;151;Gratificaciones;;58,19;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;268,79;
;;;160;Cuotas sociales;;267,81;
v;;;16000; Seguridad Social;267,81;;
;;;162;Gastos sociales del personal;;0,98;
v;;;16204; Acción social;0,98;;
;;;;TOTAL GASTOS DE PERSONAL;;7.592,79;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;23;Indemnizaciones por razón del servicio;;183,04;
;;;230;Dietas;;61,02;
;;;231;Locomoción;;122,02;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;183,04;
 ; ;;;;;;
;;;;TOTAL Apoyo a la gestión administrativa de la Jefatura del Estado;;7.775,83;
 ; ;;;;;;
v;;912O;;Relaciones con las Cortes Generales, Secretariado del Gobierno y apoyo a la Alta Dirección;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;604,19;
;;;100;Retribuciones básicas y otras remuneraciones;;604,19;
;;;10000; Retribuciones básicas;229,50;;
;;;10001; Retribuciones complementarias;374,69;;
v;;;11;Personal eventual;;749,14;
;;;110;Retribuciones básicas y otras remuneraciones;;749,14;
;;;11000; Retribuciones básicas;264,54;;
;;;11001; Retribuciones complementarias;484,60;;
v;;;12;Funcionarios;;21.384,10;
;;;120;Retribuciones básicas;;6.463,48;
;;;12000; Sueldos del grupo A1 y grupo A;1.367,49;;
;;;12001; Sueldos del grupo A2 y grupo B;784,03;;
;;;12002; Sueldos del grupo C1 y grupo C;993,95;;
;;;12003; Sueldos del grupo C2 y grupo D;883,52;;
;;;12005; Trienios;1.140,50;;
;;;12006; Pagas extraordinarias;1.293,99;;
;;;121;Retribuciones complementarias;;14.920,62;
;;;12100; Complemento de destino;2.806,85;;
;;;12101; Complemento específico;4.144,89;;
;;;12103; Otros complementos;4,88;;
;;;12181; Necesidades adicionales;7.964,00;;
v;;;13;Laborales;;2.571,18;
;;;130;Laboral fijo;;2.571,18;
;;;13000; Retribuciones básicas;2.466,67;;
;;;13001; Otras remuneraciones;104,51;;
v;;;15;Incentivos al rendimiento;;3.770,59;
v;;;150;Productividad;;3.701,80;
v;;;151;Gratificaciones;;68,79;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;3.155,68;
;;;160;Cuotas sociales;;2.466,32;
v;;;16000; Seguridad Social;2.466,32;;
;;;162;Gastos sociales del personal;;689,36;
v;;;16200; Formación y perfeccionamiento del personal;80,79;;
v;;;16201; Economatos y comedores;275,00;;
;;;16202; Transporte de personal;43,00;;
v;;;16204; Acción social;161,49;;
;;;16205; Seguros;28,05;;
;;;16209; Otros;101,03;;
;;;;TOTAL GASTOS DE PERSONAL;;32.234,88;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;42,80;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;9,80;
;;;205;Arrendamientos de mobiliario y enseres;;32,00;
;;;206;Arrendamientos de equipos para procesos de información;;1,00;
v;;;21;Reparaciones, mantenimiento y conservación;;949,43;
;;;210;Infraestructura y bienes naturales;;31,00;
;;;212;Edificios y otras construcciones;;163,40;
;;;213;Maquinaria, instalaciones y utillaje;;265,75;
;;;214;Elementos de transporte;;3,00;
;;;215;Mobiliario y enseres;;24,28;
;;;216;Equipos para procesos de la información;;437,00;
;;;219;Otro inmovilizado material;;25,00;
v;;;22;Material, suministros y otros;;6.250,45;
;;;220;Material de oficina;;780,00;
;;;22000; Ordinario no inventariable;120,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;210,00;;
;;;22002; Material informático no inventariable;450,00;;
;;;221;Suministros;;1.918,97;
;;;22100; Energía eléctrica;1.602,97;;
;;;22101; Agua;160,00;;
;;;22103; Combustible;10,00;;
;;;22104; Vestuario;40,00;;
;;;22105; Alimentación;1,00;;
;;;22106; Productos farmacéuticos y material sanitario;25,00;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;25,00;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;20,00;;
;;;22199; Otros suministros;35,00;;
;;;222;Comunicaciones;;214,00;
;;;22201; Postales y mensajería;214,00;;
;;;223;Transportes;;200,00;
;;;224;Primas de seguros;;3,20;
;;;225;Tributos;;180,00;
v;;;22502; Locales;180,00;;
;;;226;Gastos diversos;;498,83;
v;;;22601; Atenciones protocolarias y representativas;95,56;;
;;;22602; Publicidad y propaganda;270,27;;
;;;22603; Jurídicos, contenciosos;30,00;;
;;;22606; Reuniones, conferencias y cursos;53,00;;
v;;;22611; Gastos protocolarios y representativos derivados de actos institucionales;30,00;;
;;;22699; Otros;20,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;2.455,45;
;;;22700; Limpieza y aseo;230,00;;
;;;22701; Seguridad;10,00;;
;;;22706; Estudios y trabajos técnicos;2.081,11;;
;;;22799; Otros;134,34;;
v;;;23;Indemnizaciones por razón del servicio;;555,00;
;;;230;Dietas;;320,00;
;;;231;Locomoción;;210,00;
;;;233;Otras indemnizaciones;;25,00;
v;;;24;Gastos de publicaciones;;140,00;
;;;240;Gastos de edición y distribución;;140,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;7.937,68;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;2.437,00;
v;;;441;A la Fundación Pluralismo y Convivencia;;1.980,00;
v;;;447;Al Consorcio para la conmemoración del Bicentenario de la Constitución de 1812;;457,00;
v;;;48;A familias e instituciones sin fines de lucro;;1.453,31;
v;;;482;Indemnizaciones;;950,71;
;;;48200; Indemnizaciones ex-miembros del Gobierno;453,12;;
;;;48201; Indemnizaciones ex-Secretarios de Estado;497,59;;
v;;;484;A la Fundación Príncesa de Asturias;;300,00;
v;;;485;Compensación estatal de gastos por Iniciativa Legislativa Popular;;200,00;
v;;;486;Premio Mujer y Parlamento "Clara Campoamor";;2,60;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;3.890,31;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.023,40;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.023,40;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.294,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.294,00;
;;;64;Gastos de inversiones de carácter inmaterial;;1.889,60;
;;;640;Gastos en inversiones de carácter inmaterial;;1.889,60;
;;;;TOTAL INVERSIONES REALES;;4.207,00;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;83;Concesión de préstamos fuera del Sector Público;;72,12;
v;;;830;Préstamos a corto plazo;;14,42;
;;;83008; Familias e instituciones sin fines de lucro;14,42;;
v;;;831;Préstamos a largo plazo;;57,70;
;;;83108; Familias e instituciones sin fines de lucro;57,70;;
;;;;TOTAL ACTIVOS FINANCIEROS;;72,12;
 ; ;;;;;;
;;;;TOTAL Relaciones con las Cortes Generales, Secretariado del Gobierno y apoyo a la Alta Dirección;;48.341,99;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;41;A Organismos Autónomos;;81.212,21;
v;;;410;Al Centro de Estudios Políticos y Constitucionales;;2.774,99;
v;;;411;Al Centro de Investigaciones Sociológicas.;;11.450,76;
v;;;417;Al Consejo de Administración del Patrimonio Nacional;;66.986,46;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;81.212,21;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;71;A Organismos Autónomos;;19.457,25;
v;;;710;Al Centro de Estudios Políticos y Constitucionales;;335,00;
v;;;711;Al Centro de Investigaciones Sociológicas.;;50,98;
v;;;717;Al Consejo de Administración del Patrimonio Nacional;;19.071,27;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;19.457,25;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;100.669,46;
 ; ;;;;;;
;;;;TOTAL SECRETARIADO DEL GOBIERNO Y RELACIONES CON LAS CORTES;;158.369,91;
 ; ;;;;;;
 ; ;;;;;;
;;;;TOTAL MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES;;2.489.275,95;
;;



