;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 24 MINISTERIO DE CULTURA;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;12003; Sueldos del grupo C2 y grupo D;86,80;;
;;;12005; Trienios;104,16;;
;;;12006; Pagas extraordinarias;118,31;;
;;;121;Retribuciones complementarias;;678,16;
;;;12100; Complemento de destino;290,79;;
;;;12101; Complemento específico;387,37;;
v;;;13;Laborales;;193,00;
;;;131;Laboral eventual;;193,00;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;222,11;
;;;160;Cuotas sociales;;222,11;
v;;;16000; Seguridad Social;222,11;;
;;;;TOTAL GASTOS DE PERSONAL;;1.782,53;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;18,00;
;;;205;Arrendamientos de mobiliario y enseres;;2,00;
;;;209;Cánones;;16,00;
v;;;22;Material, suministros y otros;;1.659,29;
;;;220;Material de oficina;;11,59;
;;;22000; Ordinario no inventariable;1,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;9,59;;
;;;22002; Material informático no inventariable;1,00;;
;;;221;Suministros;;1,00;
;;;22199; Otros suministros;1,00;;
;;;222;Comunicaciones;;2,00;
;;;22201; Postales y mensajería;2,00;;
;;;223;Transportes;;7,00;
;;;226;Gastos diversos;;702,06;
v;;;22601; Atenciones protocolarias y representativas;2,00;;
;;;22602; Publicidad y propaganda;8,50;;
;;;22606; Reuniones, conferencias y cursos;662,06;;
;;;22615; Gastos diversos en el exterior;5,50;;
;;;22699; Otros;24,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;935,64;
;;;22706; Estudios y trabajos técnicos;934,64;;
;;;22799; Otros;1,00;;
v;;;23;Indemnizaciones por razón del servicio;;65,00;
;;;230;Dietas;;25,00;
;;;231;Locomoción;;40,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.742,29;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;460,00;
v;;;445;A la Fundación Instituto de Cultura Gitana para sus gastos de funcionamiento;;350,00;
v;;;446;A la Fundación Residencia de Estudiantes para sus gastos de funcionamiento;;110,00;
v;;;45;A Comunidades Autónomas;;100,00;
v;;;455;A la Fundación Centro Cultural Internacional Oscar Niemeyer-Principado de Asturias para gastos de funcionamiento, programación y actividades;;100,00;
v;;;46;A Entidades Locales;;15.600,00;
v;;;460;Al Ayuntamiento de Vitoria-Gasteiz para el Festival de Televisión (FesTVal);;100,00;
v;;;461;Al Consorcio Centro Federico García Lorca para sus actividades;;200,00;
v;;;462;Al Consorcio Centro Federico García Lorca para el pago de deudas;;300,00;
v;;;468;Al Ayuntamiento de Barcelona para la capitalidad cultural de Barcelona;;15.000,00;
v;;;48;A familias e instituciones sin fines de lucro;;4.550,42;
v;;;480;Transferencias a instituciones para gastos de funcionamiento o financiación de actividades culturales;;1.665,00;
v;;;48001; A la Fundación EINA para sus actividades de difusión y proyección cultural;45,00;;
v;;;48002; Al Institut Ramón Llull para promover en el exterior los estudios de lengua y cultura catalanas en el ámbito académico, la traducción de literatura y pensamiento escritos en catalán, y la producción cultural catalana en otros ámbitos como el teatro, el cine, el circo, la danza, la música, las artes audiovisuales, el diseño o la arquitectura;100,00;;
v;;;48003; Al Etxepare Euskal Institutua para impulsar la presencia y visibilidad del euskera y la creación vasca contemporánea a nivel internacional, promover la cooperación internacional, así como el intercambio y la comunicación entre creadores, profesionales, agentes e instituciones;100,00;;
v;;;48004; Al Instituto da Lingua Galega para promover actividad investigadora en los campos de la lingüística y de la filología gallegas;100,00;;
v;;;48005; Al Círculo de Bellas Artes para sus gastos de funcionamiento y desarrollo de actividades culturales;200,00;;
v;;;48006; A Obra Cultural Balear para la promoción del pleno uso de la lengua catalana en las Islas Baleares;200,00;;
v;;;48007; Al Patronat del Reial Monestir de Poblet;250,00;;
v;;;48008; Al Patronat de la Muntanya de Montserrat;250,00;;
v;;;48009; A la Fundación Horitzons 2050 para las actividades culturales de la entidad;200,00;;
v;;;48012; A la Federación Española de Municipios y Provincias (FEMP) para el fomento de nuevas políticas culturales y evaluación de su impacto;45,00;;
v;;;48014; A la Fundación Francisco Giner de los Ríos (Institución Libre de Enseñanza) para gastos de funcionamiento;50,00;;
v;;;48016; A la Real Sociedad Bascongada de Amigos del País para sus actividades;125,00;;
v;;;489;Otras ayudas y subvenciones;;2.885,42;
;;;48908; Premio Nacional de Fomento de la Creatividad en el Juguete;30,00;;
;;;48909; Premio Nacional de Diseño de Moda;30,00;;
;;;48910; Premio Nacional de Televisión;30,00;;
;;;48911; Ayudas para la acción y promoción cultural;1.990,00;;
;;;48912; Becas de formación a profesionales de la cultura;805,42;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;20.710,42;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;13,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;13,00;
;;;64;Gastos de inversiones de carácter inmaterial;;30,00;
;;;640;Gastos en inversiones de carácter inmaterial;;30,00;
;;;;TOTAL INVERSIONES REALES;;43,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;75;A Comunidades Autónomas;;31.947,50;
v;;;755;A comunidades autónomas para apoyo a la cultura;;31.947,50;
v;;;76;A Entidades Locales;;22.358,50;
v;;;761;A la Diputación de Soria para inversiones en el Castillo de Serón de Nágima;;700,00;
v;;;762;A Ayuntamientos, Diputaciones y otras entidades locales;;2.825,00;
v;;;76201; Al Ayuntamiento de Durango para rehabilitación del antiguo edificio de correos destinado a usos artísticos y actividades juveniles. Redacción y ejecución de proyecto;1.500,00;;
v;;;76202; Al Ayuntamiento de Girona para la nueva biblioteca de la Casa de Cultura de Girona;1.000,00;;
v;;;76203; Ajuntament d´Igualada para reforma de la Escola Municipal d´Art d´Igualada "La Gaspar";200,00;;
v;;;76204; Al Ajuntament d´Alpicat para construcción de un edificio polivalente;100,00;;
v;;;76205; Asociación PROCULTURA (Centro de Promoción Cultural Ecología e Igualdad de Argelaguer). Estudio de un espacio cultural educativo en Argelaguer;25,00;;
v;;;765;A entidades locales para apoyo a la cultura;;13.833,50;
v;;;768;Al Ayuntamiento de Barcelona para la capitalidad cultural de Barcelona;;5.000,00;
v;;;78;A familias e instituciones sin fines de lucro;;90,00;
v;;;780;Al Casal Catòlic de Sant Andreu de Palomar para reformas;;90,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;54.396,00;
 ; ;;;;;;
;;;;TOTAL Promoción y cooperación cultural;;78.674,24;
 ; ;;;;;;
v;;334C;;Fomento de las industrias culturales;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;512,84;
;;;120;Retribuciones básicas;;265,32;
;;;12000; Sueldos del grupo A1 y grupo A;53,07;;
;;;12001; Sueldos del grupo A2 y grupo B;65,56;;
;;;12002; Sueldos del grupo C1 y grupo C;51,87;;
;;;12003; Sueldos del grupo C2 y grupo D;8,19;;
;;;12005; Trienios;41,69;;
;;;12006; Pagas extraordinarias;44,94;;
;;;121;Retribuciones complementarias;;247,52;
;;;12100; Complemento de destino;113,54;;
;;;12101; Complemento específico;133,98;;
v;;;13;Laborales;;141,14;
;;;130;Laboral fijo;;96,01;
;;;13000; Retribuciones básicas;94,89;;
;;;13001; Otras remuneraciones;1,12;;
;;;131;Laboral eventual;;45,13;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;78,31;
;;;160;Cuotas sociales;;78,31;
v;;;16000; Seguridad Social;78,31;;
;;;;TOTAL GASTOS DE PERSONAL;;732,29;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;47;A empresas privadas;;1.500,00;
v;;;471;A la Sociedad de Garantía Recíproca Audiovisual Fianzas SGR para cubrir los costes de aval derivados de las garantías otorgadas a empresas, asociaciones y fundaciones del sector cultural español;;1.500,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.500,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;77;A empresas privadas;;3.940,00;
v;;;771;A la Sociedad de Garantía Recíproca Audiovisual Fianzas SGR para la dotación de su fondo de provisiones técnicas;;1.000,00;
v;;;772;Ayudas a la inversión en capital para incrementar la oferta legal de contenidos digitales culturales en Internet y para promover la modernización, innovación y adaptación tecnológica de las industrias culturales y creativas;;2.940,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;3.940,00;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;11.000,00;
v;;;821;Préstamos a largo plazo;;11.000,00;
v;;;82111; A ENISA para el apoyo a las industrias creativas y culturales;11.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;11.000,00;
 ; ;;;;;;
;;;;TOTAL Fomento de las industrias culturales;;17.172,29;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;43;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;110,00;
v;;;430;A la AECID para la actividad cultural 150 años de la Academia de España en Roma;;110,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;110,00;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;110,00;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE INDUSTRIAS CULTURALES, PROPIEDAD INTELECTUAL Y COOPERACIÓN;;97.658,20;
 ; ;;;;;;
 ; ;;;;;;
v;05;;;DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES;;;
v;;144A;;Cooperación, promoción y difusión cultural en el exterior;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;2,07;
;;;212;Edificios y otras construcciones;;0,75;
;;;215;Mobiliario y enseres;;1,32;
v;;;22;Material, suministros y otros;;63,56;
;;;221;Suministros;;7,25;
;;;22199; Otros suministros;7,25;;
;;;223;Transportes;;15,51;
;;;226;Gastos diversos;;22,04;
;;;22606; Reuniones, conferencias y cursos;14,60;;
;;;22615; Gastos diversos en el exterior;7,44;;
;;;227;Trabajos realizados por otras empresas y profesionales;;18,76;
;;;22706; Estudios y trabajos técnicos;8,95;;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;0,31;;
;;;22799; Otros;9,50;;
v;;;23;Indemnizaciones por razón del servicio;;74,42;
;;;230;Dietas;;37,70;
;;;231;Locomoción;;36,72;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;140,05;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;100,00;
v;;;489;Premio Velázquez de Artes Plásticas;;100,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;100,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;2,77;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;2,77;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;2,62;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;2,62;
;;;;TOTAL INVERSIONES REALES;;5,39;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;75;A Comunidades Autónomas;;370,00;
v;;;753;Ayudas y subvenciones para financiar excavaciones arqueológicas en el exterior;;370,00;
v;;;78;A familias e instituciones sin fines de lucro;;56,00;
v;;;788;Ayudas y subvenciones para financiar excavaciones arqueológicas en el exterior;;56,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;426,00;
 ; ;;;;;;
;;;;TOTAL Cooperación, promoción y difusión cultural en el exterior;;671,44;
 ; ;;;;;;
v;;332A;;Archivos;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;8.554,48;
;;;120;Retribuciones básicas;;5.023,72;
;;;12000; Sueldos del grupo A1 y grupo A;1.373,48;;
;;;12001; Sueldos del grupo A2 y grupo B;1.250,57;;
;;;12002; Sueldos del grupo C1 y grupo C;815,86;;
;;;12003; Sueldos del grupo C2 y grupo D;239,80;;
;;;12004; Sueldos personal de agrupaciones profesionales y grupo E;21,62;;
;;;12005; Trienios;533,32;;
;;;12006; Pagas extraordinarias;789,07;;
;;;121;Retribuciones complementarias;;3.530,76;
;;;12100; Complemento de destino;1.806,95;;
;;;12101; Complemento específico;1.723,81;;
v;;;13;Laborales;;3.685,18;
;;;130;Laboral fijo;;2.992,03;
;;;13000; Retribuciones básicas;2.946,93;;
;;;13001; Otras remuneraciones;45,10;;
;;;131;Laboral eventual;;693,15;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.919,98;
;;;160;Cuotas sociales;;1.919,98;
v;;;16000; Seguridad Social;1.919,98;;
;;;;TOTAL GASTOS DE PERSONAL;;14.159,64;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;1.222,81;
;;;210;Infraestructura y bienes naturales;;134,00;
;;;212;Edificios y otras construcciones;;544,50;
;;;213;Maquinaria, instalaciones y utillaje;;221,52;
;;;215;Mobiliario y enseres;;34,90;
;;;216;Equipos para procesos de la información;;287,28;
;;;219;Otro inmovilizado material;;0,61;
v;;;22;Material, suministros y otros;;7.728,27;
;;;220;Material de oficina;;118,37;
;;;22000; Ordinario no inventariable;41,61;;
;;;22001; Prensa, revistas, libros y otras publicaciones;7,00;;
;;;22002; Material informático no inventariable;69,76;;
;;;221;Suministros;;1.671,04;
;;;22100; Energía eléctrica;1.380,94;;
;;;22101; Agua;32,00;;
;;;22102; Gas;60,00;;
;;;22103; Combustible;37,80;;
;;;22104; Vestuario;14,15;;
;;;22199; Otros suministros;146,15;;
;;;222;Comunicaciones;;66,41;
;;;22200; Servicios de telecomunicaciones;57,54;;
;;;22201; Postales y mensajería;8,87;;
;;;223;Transportes;;70,00;
;;;225;Tributos;;18,50;
v;;;22502; Locales;18,50;;
;;;226;Gastos diversos;;76,22;
;;;22606; Reuniones, conferencias y cursos;75,00;;
;;;22699; Otros;1,22;;
;;;227;Trabajos realizados por otras empresas y profesionales;;5.707,73;
;;;22700; Limpieza y aseo;1.024,50;;
;;;22701; Seguridad;4.003,23;;
;;;22706; Estudios y trabajos técnicos;665,00;;
;;;22799; Otros;15,00;;
v;;;23;Indemnizaciones por razón del servicio;;86,00;
;;;230;Dietas;;37,00;
;;;231;Locomoción;;37,00;
;;;233;Otras indemnizaciones;;12,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;9.037,08;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;20,00;
v;;;452;Para la actualización del Censo Guía de los Archivos Españoles;;20,00;
v;;;48;A familias e instituciones sin fines de lucro;;227,43;
v;;;484;Ayudas a instituciones y asociaciones profesionales para el desarrollo de sus actividades;;227,43;
v;;;48402; A Archiveros sin Fronteras para actividades de difusión de los archivos;5,00;;
v;;;48403; Al Real Monasterio de Santa María de Poblet para la conservación y difusión del patrimonio documental del Archivo Montserrat Tarradellas i Macià (fondo documental Josep Tarradellas y otros fondos personales donados al Monasterio);50,00;;
v;;;48404; A la Fundación Medina Sidonia para la conservación y difusión del patrimonio documental del Archivo Histórico de la Casa de Medina Sidonia;55,50;;
;;;48405; Ayudas a entidades privadas sin ánimo de lucro para el desarrollo de proyectos archivísticos;109,93;;
v;;;48407; UNE CTN 50/SC1 Grupo de Trabajo Preservación de la Información Digital para el abono de la cuota;7,00;;
v;;;49;Al exterior;;53,88;
v;;;491;Cuotas a organismos internacionales y para proyectos de cooperación internacional;;53,88;
;;;49100; A la Asociación Latinoamericana de Archivos (ALA) para el abono de la cuota;0,79;;
;;;49101; Al International Council of Archives (ICA) para el abono de la cuota;20,56;;
;;;49102; A la Document Lifecycle Management Forum Foundation (DLM Forum Foundation) para el abono de la cuota;0,88;;
;;;49104; A la Organización de Estados Iberoamericanos (OEI) para el pago de la cuota de Iberarchivos;19,50;;
;;;49109; A la Fundación Portal Europeo de Archivos (APE) para el pago de la cuota;11,00;;
;;;49110; A la Red Europea de Información y Documentación sobre América Latina (REDIAL) para pago de la cuota;0,15;;
;;;49116; A la Time Machine Organisation para el abono de la cuota;0,50;;
;;;49117; Al International Centre for Archival Research (ICARUS) para el abono de la cuota;0,50;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;301,31;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.980,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;1.980,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;100,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;100,00;
;;;64;Gastos de inversiones de carácter inmaterial;;700,00;
;;;640;Gastos en inversiones de carácter inmaterial;;700,00;
;;;;TOTAL INVERSIONES REALES;;2.780,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;78;A familias e instituciones sin fines de lucro;;75,00;
v;;;780;Ayudas a entidades privadas sin ánimo de lucro para la mejora de las instalaciones y el equipamiento de sus archivos;;75,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;75,00;
 ; ;;;;;;
;;;;TOTAL Archivos;;26.353,03;
 ; ;;;;;;
v;;333A;;Museos;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;11.271,61;
;;;120;Retribuciones básicas;;6.479,94;
;;;12000; Sueldos del grupo A1 y grupo A;2.213,83;;
;;;12001; Sueldos del grupo A2 y grupo B;1.652,79;;
;;;12002; Sueldos del grupo C1 y grupo C;914,70;;
;;;12003; Sueldos del grupo C2 y grupo D;133,86;;
;;;12005; Trienios;558,08;;
;;;12006; Pagas extraordinarias;1.006,68;;
;;;121;Retribuciones complementarias;;4.791,67;
;;;12100; Complemento de destino;2.481,63;;
;;;12101; Complemento específico;2.310,04;;
v;;;13;Laborales;;13.332,06;
;;;130;Laboral fijo;;10.082,06;
;;;13000; Retribuciones básicas;8.471,41;;
;;;13001; Otras remuneraciones;1.610,65;;
;;;131;Laboral eventual;;3.250,00;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;4.841,96;
;;;160;Cuotas sociales;;4.765,74;
v;;;16000; Seguridad Social;4.765,74;;
;;;162;Gastos sociales del personal;;76,22;
v;;;16200; Formación y perfeccionamiento del personal;76,22;;
;;;;TOTAL GASTOS DE PERSONAL;;29.445,63;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;442,00;
v;;;202;Arrendamientos de edificios y otras construcciones;;10,00;
;;;203;Arrendamientos de maquinaria, instalaciones y utillaje;;40,00;
;;;205;Arrendamientos de mobiliario y enseres;;20,00;
;;;206;Arrendamientos de equipos para procesos de información;;10,00;
;;;208;Arrendamientos de otro inmovilizado material;;12,00;
;;;209;Cánones;;350,00;
v;;;21;Reparaciones, mantenimiento y conservación;;2.700,00;
;;;210;Infraestructura y bienes naturales;;241,00;
;;;212;Edificios y otras construcciones;;1.100,00;
;;;213;Maquinaria, instalaciones y utillaje;;749,00;
;;;214;Elementos de transporte;;5,00;
;;;215;Mobiliario y enseres;;142,00;
;;;216;Equipos para procesos de la información;;366,00;
;;;219;Otro inmovilizado material;;97,00;
v;;;22;Material, suministros y otros;;18.522,61;
;;;220;Material de oficina;;125,26;
;;;22000; Ordinario no inventariable;74,92;;
;;;22001; Prensa, revistas, libros y otras publicaciones;17,20;;
;;;22002; Material informático no inventariable;33,14;;
;;;221;Suministros;;3.546,35;
;;;22100; Energía eléctrica;2.190,00;;
;;;22101; Agua;92,99;;
;;;22102; Gas;263,33;;
;;;22103; Combustible;373,53;;
;;;22104; Vestuario;273,52;;
;;;22106; Productos farmacéuticos y material sanitario;0,75;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;63,69;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;53,21;;
;;;22199; Otros suministros;235,33;;
;;;222;Comunicaciones;;17,75;
;;;22201; Postales y mensajería;17,75;;
;;;223;Transportes;;49,49;
;;;224;Primas de seguros;;146,63;
;;;225;Tributos;;136,11;
;;;22500; Estatales;6,77;;
;;;22501; Autonómicos;7,77;;
v;;;22502; Locales;121,57;;
;;;226;Gastos diversos;;121,84;
;;;22602; Publicidad y propaganda;19,77;;
;;;22606; Reuniones, conferencias y cursos;91,38;;
;;;22699; Otros;10,69;;
;;;227;Trabajos realizados por otras empresas y profesionales;;14.379,18;
;;;22700; Limpieza y aseo;2.400,00;;
;;;22701; Seguridad;9.583,54;;
;;;22706; Estudios y trabajos técnicos;2.354,03;;
;;;22799; Otros;41,61;;
v;;;23;Indemnizaciones por razón del servicio;;100,00;
;;;230;Dietas;;55,00;
;;;231;Locomoción;;45,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;21.764,61;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;32,00;
v;;;352;Intereses de demora;;5,00;
v;;;359;Otros gastos financieros;;27,00;
;;;;TOTAL GASTOS FINANCIEROS;;32,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;18.706,85;
v;;;440;A la Fundación Colección Thyssen Bornemisza en concepto de déficit dotable y para gastos de funcionamiento;;18.566,85;
v;;;443;A la Fundación Lázaro Galdiano para gastos de funcionamiento;;140,00;
v;;;45;A Comunidades Autónomas;;3.185,05;
v;;;454;A la Junta de Andalucía para los gastos de funcionamiento del Centro Andaluz de Arte Contemporáneo (Sevilla);;50,00;
v;;;459;Transferencias a instituciones culturales;;3.135,05;
v;;;45902; A Es Baluard Museu dÁrt Contemporani de Palma para gastos de funcionamiento;50,00;;
v;;;45904; Al Museo Nacional de Arte de Cataluña (MNAC) para gastos de funcionamiento;2.181,33;;
v;;;45905; A la Fundación Cristóbal Balenciaga para gastos de funcionamiento;353,72;;
v;;;45906; Al Instituto Valenciano de Arte Moderno (IVAM) para gastos de funcionamiento;500,00;;
v;;;45909; A la Fundación Helga de Alvear para gastos de funcionamiento del Museo de Arte Contemporáneo Helga de Alvear;50,00;;
v;;;46;A Entidades Locales;;1.893,96;
v;;;461;Transferencias a instituciones culturales;;1.557,96;
v;;;46101; A la Fundación Municipal de Cultura del Ayuntamiento de Valladolid para gastos de funcionamiento del Patio Herreriano Museo de Arte Contemporáneo Español;50,06;;
v;;;46102; A la Fundación Antonio Pérez de Cuenca para gastos corrientes;15,00;;
v;;;46103; A la Fundación MARCO de Vigo para gastos de funcionamiento;50,00;;
v;;;46104; Al Consorcio de derecho público Museo de Arte Contemporáneo Esteban Vicente para gastos de funcionamiento;100,00;;
v;;;46105; Al Consorcio del Museo de Arte Contemporáneo de Barcelona (MACBA) para gastos de funcionamiento;1.192,90;;
v;;;46106; A la Fundación Artium de Álava para gastos de funcionamiento del Artium, Centro-Museo Vasco de Arte Contemporáneo;150,00;;
v;;;462;Al Ayuntamiento de Ibiza para gastos de funcionamiento del Museo Puget;;50,00;
v;;;463;Al Ayuntamiento de Palencia para los gastos de funcionamiento de Fundación Díaz Caneja;;61,00;
v;;;464;A la Diputación de Granada para el Centro José Guerrero;;50,00;
v;;;465;A la Diputación Foral de Bizkaia para los gastos de funcionamiento del Museo Marítimo Ría de Bilbao;;75,00;
v;;;467;Al Ayuntamiento de Soria para programación de actividades culturales del futuro Centro Nacional de Fotografía;;100,00;
v;;;48;A familias e instituciones sin fines de lucro;;1.641,02;
v;;;485;Transferencias a instituciones culturales;;1.640,75;
v;;;48501; A la Fundación Privada Antoni Tápies para gastos de funcionamiento;100,00;;
v;;;48506; A la Federación Española de Amigos de los Museos;2,75;;
v;;;48510; A la Real Fundación de Toledo para gastos de funcionamiento del Museo Victorio Macho;50,00;;
v;;;48514; A la Fundación Joan Miró de Barcelona para gastos de funcionamiento;500,00;;
v;;;48515; A la Fundación Pilar i Joan Miró de Mallorca para gastos de funcionamiento;60,00;;
v;;;48516; Fundación Gala-Salvador Dalí;75,00;;
v;;;48525; Al Itsasmuseum - Museo Marítimo Ría de Bilbao para gastos de funcionamiento;25,00;;
v;;;48548; A la Real Academia de Bellas Artes de San Fernando para actividades y gastos de funcionamiento;653,00;;
v;;;48549; A la Fundación Torner para gastos de funcionamiento del Espacio Torner;50,00;;
v;;;48551; A la Confederación de Juventudes Musicales de España para el programa MUSAE;50,00;;
v;;;48552; A la Fundación Arte y Pensamiento Martín Chirino para gastos de funcionamiento y actividades;50,00;;
v;;;48553; A la Fundación A LA PAR (Fundación Carmen Pardo-Valcarce) para el desarrollo de un programa de actividades artísticas para jóvenes con discapacidad;25,00;;
v;;;486;Cuota a la Asociación Española de Museólogos;;0,27;
v;;;49;Al exterior;;59,75;
v;;;491;Cuotas a organismos internacionales y para proyectos de cooperación internacional;;59,75;
;;;49111; A la Organización de Estados Iberoamericanos (OEI) para el Programa Ibermuseos;50,00;;
;;;49114; Al Consejo Internacional de Museos - ICOM. Comité Español. Cuota miembro;7,00;;
;;;49115; Al Consejo Internacional de Museos - ICOM. Comité Español. Para sus gastos de funcionamiento;2,50;;
;;;49120; A la Network of European Museums Organizations;0,25;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;25.486,63;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;586,40;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;586,40;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.275,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.275,00;
;;;64;Gastos de inversiones de carácter inmaterial;;568,09;
;;;640;Gastos en inversiones de carácter inmaterial;;568,09;
;;;;TOTAL INVERSIONES REALES;;2.429,49;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;76;A Entidades Locales;;7.157,00;
v;;;760;A ayuntamientos, diputaciones y otros entes locales;;7.157,00;
v;;;76006; A la Diputación de Teruel para el Museo de Etnografía. Edificio del Comandante Aguado;4.000,00;;
v;;;76007; Al Ayuntamiento de Bronchales para el Museo celtibérico de la trashumancia (Programa Celtíberos Trashumantes y Montes Universales);800,00;;
v;;;76015; Al Ayuntamiento de Reus para reforma del edificio y de la museografía del Museu d´Art i Història de Reus;2.000,00;;
v;;;76018; Al Ajuntament de Rajadell para el proyecto de reforma y actividades a la Pinacoteca de la Rectoría;73,00;;
v;;;76019; Al Ajuntament de Calonge de Segarra para museización de la Mina Vicenta y su entorno;34,00;;
v;;;76068; Al Ayuntamiento de Banyoles para la rehabilitación del Museo Arqueológico Comarcal;250,00;;
v;;;78;A familias e instituciones sin fines de lucro;;251,00;
v;;;781;Pago de indemnizaciones a que se refiere la disposición adicional novena de la Ley 16/1985, del Patrimonio Histórico Español;;1,00;
v;;;783;A la Fundación Amaiurko Gaztelua para su rehabilitación;;250,00;
