;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 27 MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
;;;12001; Sueldos del grupo A2 y grupo B;283,40;;
;;;12002; Sueldos del grupo C1 y grupo C;220,03;;
;;;12003; Sueldos del grupo C2 y grupo D;116,86;;
;;;12005; Trienios;438,85;;
;;;12006; Pagas extraordinarias;639,17;;
;;;121;Retribuciones complementarias;;5.623,92;
;;;12100; Complemento de destino;1.810,08;;
;;;12101; Complemento específico;3.813,84;;
v;;;13;Laborales;;660,63;
;;;130;Laboral fijo;;660,63;
;;;13000; Retribuciones básicas;658,76;;
;;;13001; Otras remuneraciones;1,87;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.103,64;
;;;160;Cuotas sociales;;1.103,64;
v;;;16000; Seguridad Social;1.103,64;;
;;;;TOTAL GASTOS DE PERSONAL;;11.044,95;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;1.228,18;
;;;212;Edificios y otras construcciones;;3,91;
;;;213;Maquinaria, instalaciones y utillaje;;18,12;
;;;215;Mobiliario y enseres;;3,85;
;;;216;Equipos para procesos de la información;;1.202,30;
v;;;22;Material, suministros y otros;;1.220,92;
;;;220;Material de oficina;;48,98;
;;;22000; Ordinario no inventariable;23,01;;
;;;22001; Prensa, revistas, libros y otras publicaciones;8,27;;
;;;22002; Material informático no inventariable;17,70;;
;;;221;Suministros;;83,28;
;;;22100; Energía eléctrica;43,36;;
;;;22103; Combustible;27,54;;
;;;22104; Vestuario;2,65;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;2,65;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;3,54;;
;;;22199; Otros suministros;3,54;;
;;;222;Comunicaciones;;21,29;
;;;22201; Postales y mensajería;21,29;;
;;;223;Transportes;;12,39;
;;;226;Gastos diversos;;117,13;
v;;;22601; Atenciones protocolarias y representativas;1,96;;
;;;22602; Publicidad y propaganda;25,00;;
;;;22603; Jurídicos, contenciosos;8,85;;
;;;22606; Reuniones, conferencias y cursos;63,67;;
;;;22699; Otros;17,65;;
;;;227;Trabajos realizados por otras empresas y profesionales;;937,85;
;;;22700; Limpieza y aseo;61,94;;
;;;22701; Seguridad;25,91;;
;;;22706; Estudios y trabajos técnicos;850,00;;
v;;;23;Indemnizaciones por razón del servicio;;176,97;
;;;230;Dietas;;64,07;
;;;231;Locomoción;;112,90;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.626,07;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;49;Al exterior;;1.999,93;
v;;;496;Cuotas a organizaciones internacionales de seguros;;1.999,93;
;;;49601; Autoridad Europea de Seguros y Pensiones de Jubilación (EIOPA);1.829,97;;
;;;49602; Asociación Internacional de Supervisores de Seguros (IAIS);160,80;;
;;;49603; Organización Internacional de Supervisores de Pensiones (IOPS);8,25;;
;;;49604; Asociación de Superintendentes de Seguros de América Latina (ASSAL);0,91;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.999,93;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;929,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;929,00;
;;;64;Gastos de inversiones de carácter inmaterial;;2.338,47;
;;;640;Gastos en inversiones de carácter inmaterial;;2.338,47;
;;;;TOTAL INVERSIONES REALES;;3.267,47;
 ; ;;;;;;
;;;;TOTAL Dirección, control y gestión de seguros;;18.938,42;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE SEGUROS Y FONDOS DE PENSIONES;;18.938,42;
 ; ;;;;;;
 ; ;;;;;;
v;10;;;SECRETARÍA DE ESTADO DE COMERCIO;;;
v;;431A;;Promoción comercial e internacionalización de la empresa;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;15.886,77;
v;;;447;Transferencias a entes públicos empresariales;;15.886,77;
v;;;44704; Al ICEX para atender sus gastos de funcionamiento en el fomento de la internacionalización y atracción de inversiones extranjeras en España;15.886,77;;
v;;;46;A Entidades Locales;;100,00;
v;;;460;Fira de Mollerussa. 150a Fira de Sant Josep;;100,00;
v;;;48;A familias e instituciones sin fines de lucro;;120,00;
v;;;480;Becas Fulbright de comercio;;120,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;16.106,77;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;66.816,29;
v;;;747;Transferencias a entes públicos empresariales;;66.816,29;
v;;;74701; Al ICEX para sus operaciones de capital en el fomento de la internacionalización y atracción de inversiones extranjeras en España;66.816,29;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;66.816,29;
 ; ;;;;;;
;;;;TOTAL Promoción comercial e internacionalización de la empresa;;82.923,06;
 ; ;;;;;;
v;;431N;;Ordenación del comercio exterior;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;2.273,74;
v;;;483;Acuerdos sectoriales a la exportación;;2.273,74;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.273,74;
 ; ;;;;;;
;;;;TOTAL Ordenación del comercio exterior;;2.273,74;
 ; ;;;;;;
v;;923Q;;Dirección y Servicios Generales de Economía, Comercio y Empresa;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;80,30;
;;;100;Retribuciones básicas y otras remuneraciones;;80,30;
;;;10000; Retribuciones básicas;19,91;;
;;;10001; Retribuciones complementarias;60,39;;
v;;;11;Personal eventual;;210,14;
;;;110;Retribuciones básicas y otras remuneraciones;;210,14;
;;;11000; Retribuciones básicas;81,79;;
;;;11001; Retribuciones complementarias;128,35;;
v;;;12;Funcionarios;;2.389,82;
;;;120;Retribuciones básicas;;1.065,66;
;;;12000; Sueldos del grupo A1 y grupo A;312,15;;
;;;12001; Sueldos del grupo A2 y grupo B;205,65;;
;;;12002; Sueldos del grupo C1 y grupo C;96,51;;
;;;12003; Sueldos del grupo C2 y grupo D;96,38;;
;;;12005; Trienios;164,77;;
;;;12006; Pagas extraordinarias;190,20;;
;;;121;Retribuciones complementarias;;1.324,16;
;;;12100; Complemento de destino;495,17;;
;;;12101; Complemento específico;730,55;;
;;;12102; Indemnización por residencia;98,44;;
v;;;13;Laborales;;389,03;
;;;130;Laboral fijo;;389,03;
;;;13000; Retribuciones básicas;346,00;;
;;;13001; Otras remuneraciones;43,03;;
v;;;15;Incentivos al rendimiento;;1.872,19;
v;;;150;Productividad;;1.835,93;
v;;;151;Gratificaciones;;36,26;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;275,99;
;;;160;Cuotas sociales;;275,99;
v;;;16000; Seguridad Social;275,99;;
;;;;TOTAL GASTOS DE PERSONAL;;5.217,47;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;75,32;
;;;215;Mobiliario y enseres;;75,32;
v;;;22;Material, suministros y otros;;373,04;
;;;220;Material de oficina;;68,84;
;;;22000; Ordinario no inventariable;40,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;25,84;;
;;;22002; Material informático no inventariable;3,00;;
;;;221;Suministros;;13,96;
;;;22100; Energía eléctrica;6,37;;
v;;;22109; Labores Fábrica Nacional Moneda y Timbre;2,00;;
;;;22199; Otros suministros;5,59;;
;;;223;Transportes;;24,11;
;;;226;Gastos diversos;;74,61;
v;;;22601; Atenciones protocolarias y representativas;8,70;;
;;;22603; Jurídicos, contenciosos;0,87;;
;;;22606; Reuniones, conferencias y cursos;65,04;;
;;;227;Trabajos realizados por otras empresas y profesionales;;191,52;
;;;22706; Estudios y trabajos técnicos;152,34;;
;;;22799; Otros;39,18;;
v;;;23;Indemnizaciones por razón del servicio;;99,60;
;;;230;Dietas;;39,60;
;;;231;Locomoción;;60,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;547,96;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;1.000,00;
v;;;482;A la Cámara Oficial de Comercio, Industria, Servicios y Navegación de España como organismo intermedio de los Fondos Comunitarios;;1.000,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.000,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;72,50;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;72,50;
;;;;TOTAL INVERSIONES REALES;;72,50;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Economía, Comercio y Empresa;;6.837,93;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA DE ESTADO DE COMERCIO;;92.034,73;
 ; ;;;;;;
 ; ;;;;;;
v;14;;;DIRECCIÓN GENERAL DE COMERCIO INTERNACIONAL E INVERSIONES;;;
v;;431A;;Promoción comercial e internacionalización de la empresa;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;14.052,67;
;;;120;Retribuciones básicas;;6.695,48;
;;;12000; Sueldos del grupo A1 y grupo A;1.456,69;;
;;;12001; Sueldos del grupo A2 y grupo B;1.837,94;;
;;;12002; Sueldos del grupo C1 y grupo C;598,32;;
;;;12003; Sueldos del grupo C2 y grupo D;602,37;;
;;;12004; Sueldos personal de agrupaciones profesionales y grupo E;7,36;;
;;;12005; Trienios;1.001,50;;
;;;12006; Pagas extraordinarias;1.191,30;;
;;;121;Retribuciones complementarias;;7.357,19;
;;;12100; Complemento de destino;3.017,85;;
;;;12101; Complemento específico;4.148,62;;
;;;12102; Indemnización por residencia;40,51;;
;;;12103; Otros complementos;150,21;;
v;;;13;Laborales;;2.817,07;
;;;130;Laboral fijo;;2.817,07;
;;;13000; Retribuciones básicas;2.741,16;;
;;;13001; Otras remuneraciones;53,12;;
;;;13002; Laboral fijo, indemnización residencia Canarias;22,79;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;1.867,09;
;;;160;Cuotas sociales;;1.867,09;
v;;;16000; Seguridad Social;1.867,09;;
;;;;TOTAL GASTOS DE PERSONAL;;18.797,87;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;7.600,00;
v;;;202;Arrendamientos de edificios y otras construcciones;;7.600,00;
v;;;21;Reparaciones, mantenimiento y conservación;;660,52;
;;;215;Mobiliario y enseres;;7,37;
;;;216;Equipos para procesos de la información;;153,15;
;;;218;Bienes situados en el exterior;;500,00;
v;;;22;Material, suministros y otros;;3.826,71;
;;;220;Material de oficina;;315,83;
;;;22000; Ordinario no inventariable;2,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;2,00;;
;;;22002; Material informático no inventariable;10,00;;
;;;22015; Material de oficina en el exterior;301,83;;
;;;221;Suministros;;1.221,80;
;;;22115; Suministros en el exterior;1.221,80;;
;;;222;Comunicaciones;;931,91;
;;;22205; Plan Informático de la Red Exterior y Territorial (R.E.T.);52,13;;
;;;22215; Comunicaciones en el exterior;879,78;;
;;;223;Transportes;;62,60;
;;;224;Primas de seguros;;195,63;
;;;225;Tributos;;29,07;
;;;22515; Tributos en el exterior;29,07;;
;;;226;Gastos diversos;;190,73;
v;;;22601; Atenciones protocolarias y representativas;13,10;;
;;;22602; Publicidad y propaganda;5,59;;
;;;22603; Jurídicos, contenciosos;3,35;;
;;;22606; Reuniones, conferencias y cursos;2,24;;
;;;22615; Gastos diversos en el exterior;155,27;;
;;;22699; Otros;11,18;;
;;;227;Trabajos realizados por otras empresas y profesionales;;879,14;
;;;22706; Estudios y trabajos técnicos;31,30;;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;847,84;;
v;;;23;Indemnizaciones por razón del servicio;;3.293,83;
;;;230;Dietas;;123,83;
;;;231;Locomoción;;330,00;
;;;232;Traslado;;2.840,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;15.381,06;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;116,93;
v;;;359;Otros gastos financieros;;116,93;
;;;;TOTAL GASTOS FINANCIEROS;;116,93;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;30,00;
v;;;444;Para cobertura de las diferencias producidas por operaciones autorizadas al amparo de la Ley 14/2013, de 27 de septiembre, de apoyo a los emprendedores y su internacionalización, a librar a través del Instituto de Crédito Oficial (ICO), incluidas obligaciones de ejercicios anteriores;;30,00;
v;;;45;A Comunidades Autónomas;;500,00;
v;;;450;Convenio para la internacionalización de la economía de Canarias;;500,00;
v;;;49;Al exterior;;5,00;
v;;;490;Subvención a las Cámaras de Comercio en el Extranjero;;5,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;535,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;50,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;50,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.350,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;1.350,00;
;;;;TOTAL INVERSIONES REALES;;1.400,00;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;84;Constitución de depósitos y fianzas;;145,00;
v;;;841;Fianzas;;145,00;
;;;84101; A largo plazo;145,00;;
v;;;87;Aportaciones patrimoniales;;230.001,50;
v;;;871;Al Fondo para la Internacionalización de la Empresa (FIEM);;120.000,00;
v;;;872;Al Fondo para Inversiones en el Exterior (FIEX);;100.000,00;
v;;;873;Al Fondo de Operaciones de Inversión en el Exterior de la Pequeña y Mediana Empresa (FONPYME);;10.000,00;
v;;;874;Al Fondo de Reserva de los Riesgos de la Internacionalización (FRRI);;1,50;
;;;;TOTAL ACTIVOS FINANCIEROS;;230.146,50;
 ; ;;;;;;
;;;;TOTAL Promoción comercial e internacionalización de la empresa;;266.377,36;
 ; ;;;;;;
v;;431N;;Ordenación del comercio exterior;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;3.298,04;
;;;120;Retribuciones básicas;;1.573,34;
;;;12000; Sueldos del grupo A1 y grupo A;356,74;;
;;;12001; Sueldos del grupo A2 y grupo B;372,73;;
;;;12002; Sueldos del grupo C1 y grupo C;183,36;;
;;;12003; Sueldos del grupo C2 y grupo D;128,51;;
;;;12005; Trienios;249,62;;
;;;12006; Pagas extraordinarias;282,38;;
;;;121;Retribuciones complementarias;;1.724,70;
;;;12100; Complemento de destino;730,19;;
;;;12101; Complemento específico;994,51;;
v;;;13;Laborales;;256,68;
;;;130;Laboral fijo;;218,56;
;;;13000; Retribuciones básicas;209,09;;
;;;13001; Otras remuneraciones;9,47;;
;;;131;Laboral eventual;;38,12;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;287,51;
;;;160;Cuotas sociales;;287,51;
v;;;16000; Seguridad Social;287,51;;
;;;;TOTAL GASTOS DE PERSONAL;;3.842,23;
 ; ;;;;;;
;;;;TOTAL Ordenación del comercio exterior;;3.842,23;
 ; ;;;;;;
v;;923Q;;Dirección y Servicios Generales de Economía, Comercio y Empresa;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;20;Arrendamientos y cánones;;756,50;
v;;;202;Arrendamientos de edificios y otras construcciones;;756,50;
v;;;21;Reparaciones, mantenimiento y conservación;;170,17;
;;;212;Edificios y otras construcciones;;78,62;
;;;213;Maquinaria, instalaciones y utillaje;;65,00;
;;;214;Elementos de transporte;;4,00;
;;;215;Mobiliario y enseres;;14,00;
;;;216;Equipos para procesos de la información;;8,55;
v;;;22;Material, suministros y otros;;1.708,36;
;;;220;Material de oficina;;111,39;
;;;22000; Ordinario no inventariable;50,00;;
;;;22001; Prensa, revistas, libros y otras publicaciones;1,00;;
;;;22002; Material informático no inventariable;60,39;;
;;;221;Suministros;;985,41;
;;;22100; Energía eléctrica;258,40;;
;;;22101; Agua;10,77;;
;;;22102; Gas;78,49;;
;;;22103; Combustible;8,97;;
;;;22104; Vestuario;5,93;;
;;;22106; Productos farmacéuticos y material sanitario;301,92;;
;;;22111; Suministros de repuestos de maquinaria, utillaje y elementos de transporte;8,10;;
;;;22112; Suministros de material electrónico, eléctrico y de comunicaciones;7,33;;
v;;;22198; Gastos utilización conjunta del inmueble sito en Pamplona, Paseo de Sarasate, 1, según convenio. Obligaciones de ejercicios anteriores;59,00;;
;;;22199; Otros suministros;246,50;;
;;;222;Comunicaciones;;16,17;
;;;22200; Servicios de telecomunicaciones;7,00;;
;;;22201; Postales y mensajería;3,23;;
;;;22299; Otras;5,94;;
;;;223;Transportes;;8,94;
;;;224;Primas de seguros;;25,50;
;;;225;Tributos;;72,54;
v;;;22502; Locales;72,54;;
;;;226;Gastos diversos;;9,98;
;;;22699; Otros;9,98;;
;;;227;Trabajos realizados por otras empresas y profesionales;;478,43;
;;;22700; Limpieza y aseo;388,16;;
;;;22701; Seguridad;12,89;;
;;;22704; Custodia, depósito y almacenaje;0,99;;
;;;22706; Estudios y trabajos técnicos;72,53;;
;;;22799; Otros;3,86;;
v;;;23;Indemnizaciones por razón del servicio;;190,78;
;;;230;Dietas;;58,02;
;;;231;Locomoción;;132,76;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.825,81;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;118,32;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;118,32;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;10,59;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;10,59;
;;;;TOTAL INVERSIONES REALES;;128,91;
 ; ;;;;;;
;;;;TOTAL Dirección y Servicios Generales de Economía, Comercio y Empresa;;2.954,72;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE COMERCIO INTERNACIONAL E INVERSIONES;;273.174,31;
 ; ;;;;;;
 ; ;;;;;;
v;15;;;DIRECCIÓN GENERAL DE POLÍTICA COMERCIAL;;;
v;;431A;;Promoción comercial e internacionalización de la empresa;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;12;Funcionarios;;31.655,17;
;;;120;Retribuciones básicas;;3.438,78;
;;;12000; Sueldos del grupo A1 y grupo A;1.605,33;;
;;;12001; Sueldos del grupo A2 y grupo B;629,79;;
;;;12005; Trienios;587,52;;
;;;12006; Pagas extraordinarias;616,14;;
;;;121;Retribuciones complementarias;;4.995,18;
;;;12100; Complemento de destino;1.860,89;;
;;;12101; Complemento específico;3.134,29;;
;;;123;Indemnizaciones percibidas por destino en el extranjero;;23.221,21;
;;;12300; Indemnización por destino en el extranjero;22.808,14;;
;;;12301; Indemnización por educación;413,07;;
v;;;13;Laborales;;22.111,13;
;;;133;Laborales en el extranjero;;22.111,13;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;6.383,90;
;;;160;Cuotas sociales;;4.919,19;
v;;;16000; Seguridad Social;3.091,53;;
;;;16009; Otras;1.827,66;;
;;;162;Gastos sociales del personal;;1.464,71;
;;;16205; Seguros;1.464,71;;
;;;;TOTAL GASTOS DE PERSONAL;;60.150,20;
 ; ;;;;;;
;;;;TOTAL Promoción comercial e internacionalización de la empresa;;60.150,20;
 ; ;;;;;;
v;;431N;;Ordenación del comercio exterior;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;126,00;
;;;213;Maquinaria, instalaciones y utillaje;;125,00;
;;;215;Mobiliario y enseres;;1,00;
v;;;22;Material, suministros y otros;;291,00;
;;;220;Material de oficina;;12,00;
;;;22001; Prensa, revistas, libros y otras publicaciones;12,00;;
;;;221;Suministros;;85,00;
;;;22102; Gas;20,00;;
;;;22106; Productos farmacéuticos y material sanitario;60,00;;
;;;22199; Otros suministros;5,00;;
;;;226;Gastos diversos;;10,00;
;;;22699; Otros;10,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;184,00;
;;;22706; Estudios y trabajos técnicos;34,00;;
;;;22717; Gastos de inspección Comercio Exterior;20,00;;
;;;22718; Ensayos en laboratorios externos;130,00;;
v;;;23;Indemnizaciones por razón del servicio;;377,10;
;;;230;Dietas;;184,80;
;;;231;Locomoción;;192,30;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;794,10;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;48;A familias e instituciones sin fines de lucro;;365,78;
v;;;484;Becas Analíticas CATICES;;365,78;
v;;;49;Al exterior;;2.136,60;
v;;;495;Transferencias al Exterior;;2.136,60;
;;;49502; Programa de Frutas y Hortalizas de la OCDE;25,00;;
;;;49503; Foro Global del Acero;11,60;;
;;;49504; Fondo Fiduciario Pesca OMC;2.000,00;;
;;;49505; Programa regional de la OCDE para América Latina y Caribe;100,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;2.502,38;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;300,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;300,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;120,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;120,00;
;;;;TOTAL INVERSIONES REALES;;420,00;
 ; ;;;;;;
;;;;TOTAL Ordenación del comercio exterior;;3.716,48;
 ; ;;;;;;
v;;431O;;Ordenación y modernización de las estructuras comerciales;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;61,04;
;;;100;Retribuciones básicas y otras remuneraciones;;61,04;
;;;10000; Retribuciones básicas;18,91;;
;;;10001; Retribuciones complementarias;42,13;;
v;;;12;Funcionarios;;6.070,34;
;;;120;Retribuciones básicas;;2.815,10;
;;;12000; Sueldos del grupo A1 y grupo A;921,58;;
;;;12001; Sueldos del grupo A2 y grupo B;655,49;;
;;;12002; Sueldos del grupo C1 y grupo C;135,11;;
;;;12003; Sueldos del grupo C2 y grupo D;192,76;;
;;;12005; Trienios;409,49;;
;;;12006; Pagas extraordinarias;500,67;;
;;;121;Retribuciones complementarias;;3.255,24;
;;;12100; Complemento de destino;1.353,44;;
;;;12101; Complemento específico;1.901,80;;
v;;;13;Laborales;;287,65;
;;;130;Laboral fijo;;287,65;
;;;13000; Retribuciones básicas;285,33;;
;;;13001; Otras remuneraciones;2,32;;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;666,41;
;;;160;Cuotas sociales;;666,41;
v;;;16000; Seguridad Social;666,41;;
;;;;TOTAL GASTOS DE PERSONAL;;7.085,44;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;582,13;
;;;220;Material de oficina;;4,00;
;;;22001; Prensa, revistas, libros y otras publicaciones;4,00;;
;;;226;Gastos diversos;;70,00;
;;;22606; Reuniones, conferencias y cursos;70,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;508,13;
;;;22706; Estudios y trabajos técnicos;508,13;;
v;;;23;Indemnizaciones por razón del servicio;;70,00;
;;;230;Dietas;;15,00;
;;;231;Locomoción;;55,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;652,13;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;47;A empresas privadas;;25,00;
v;;;470;Premios al pequeño comerciante para el desarrollo comercial y la modernización empresarial;;25,00;
v;;;48;A familias e instituciones sin fines de lucro;;109,00;
v;;;481;Premios a asociaciones de comerciantes sin fines de lucro para creación y desarrollo de centros comerciales abiertos;;25,00;
v;;;482;Premios al concurso de ideas tecnológicas para el comercio minorista;;34,00;
v;;;483;A la Confederación Española de Comercio;;50,00;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;134,00;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;64;Gastos de inversiones de carácter inmaterial;;5,00;
;;;640;Gastos en inversiones de carácter inmaterial;;5,00;
;;;;TOTAL INVERSIONES REALES;;5,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;76;A Entidades Locales;;600,00;
v;;;763;Al Ayuntamiento de Burgos para mercado provisional;;100,00;
v;;;764;Al Ayuntamiento de Ondarroa, Redacción Proyecto para renovación de la Berdura Plaza;;500,00;
v;;;78;A familias e instituciones sin fines de lucro;;2.127,50;
v;;;783;Actuaciones de apoyo a la competitividad del comercio minorista;;2.127,50;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.727,50;
 ; ;;;;;;
;;;;TOTAL Ordenación y modernización de las estructuras comerciales;;10.604,07;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE POLÍTICA COMERCIAL;;74.470,75;
 ; ;;;;;;
 ; ;;;;;;
v;50;;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
v;;43MD;;C13.I04 Apoyo al Comercio;;;
;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;;;29;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;734,39;
;;;290;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia;;734,39;
;;;29004; Estudios y trabajos técnicos de Comercio. Mecanismo de Recuperación y Resiliencia;734,39;;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;734,39;
 ; ;;;;;;
;;;6;INVERSIONES REALES;;;
;;;69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;;900,00;
;;;694;Gastos de inversiones de carácter inmaterial. Mecanismo de Recuperación y Resiliencia.;;900,00;
;;;;TOTAL INVERSIONES REALES;;900,00;
 ; ;;;;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;75;A Comunidades Autónomas;;50.000,00;
;;;755;A Comunidades Autónomas (Comercio). Mecanismo de Recuperación y Resiliencia;;50.000,00;
;;;75500; Línea de ayudas Fondo tecnológico. Mecanismo de Recuperación y Resiliencia;50.000,00;;
;;;76;A Entidades Locales;;71.515,61;
;;;763;A entidades locales. Mecanismo de Recuperación y Resiliencia;;71.515,61;
;;;76301; Modernización de mercados municipales y áreas comerciales. Mecanismo de Recuperación y Resiliencia;60.494,35;;
;;;76302; Revitalización del Comercio en Zonas rurales. Mecanismo de Recuperación y Resiliencia;11.021,26;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;121.515,61;
 ; ;;;;;;
;;;;TOTAL C13.I04 Apoyo al Comercio;;123.150,00;
 ; ;;;;;;
v;;43ME;;C13.I05 Internacionalización. PYMES;;;
