;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO;
;;
;;
;Sección: 28 MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
;Servicio;Programa;Económica;Explicación;;Total;
v;;;74904; Al Consorcio para el diseño, construcción, equipamiento y explotación del Centro Nacional de Tecnologías del Hidrógeno y Pilas de Combustible (CNH2);140,09;;
v;;;74905; Al Consorcio Centro de Láseres Pulsados Ultracortos Ultraintensos (CLPU);1.600,00;;
v;;;74906; Al Consorcio Sistema de Observación Costero Illes Balears (SOCIB);1.285,67;;
v;;;74910; Al Consorcio para la creación, construcción, equipamiento y explotación del Barcelona Supercomputing Center-Centro Nacional de  Supercomputación (BSC-CNS);4.009,21;;
v;;;74911; Al Consorcio para la construcción, equipamiento y explotación del Laboratorio de Luz Sincrotrón (CELLS);2.729,09;;
v;;;74912; Al Consorcio para la construcción, equipamiento y explotación de la Plataforma Oceánica de Canarias (PLOCAN);1.500,00;;
v;;;74913; Al Consorcio Centro Nacional de Investigación sobre la Evolución Humana (CENIEH);35,00;;
v;;;74915; A Red.es para gestion de RedIRIS ;1.000,00;;
v;;;74917; Al Consorcio ESS-Bilbao para la fuente europea de neutrones por espalación;3.507,07;;
v;;;74918; Al Consorcio para el impulso de la construcción en España de la infraestructura científico técnica “International Fusión Materials Irradiation Facility - Demo Oriented Neutron Source” (IFMIF – DONES);251,00;;
v;;;74999; Para convenios para la creación de consorcios estatales;2.250,00;;
v;;;75;A Comunidades Autónomas;;8.500,00;
v;;;756;Convenio para la creación del Centro Internacional de Investigación en Almacenamiento Energético (CIIAE);;2.500,00;
v;;;757;Convenio para la creación de un Centro de Vulcanología;;5.000,00;
v;;;759;A la Fundación Centro Nacional de Energías Renovables (Fundación CENER);;1.000,00;
v;;;76;A Entidades Locales;;13.000,00;
v;;;760;Al Ayuntamiento de Manresa para la creación de un polo de formación e innovación tecnológica en el recinto de la Fábrica Nova Manresa;;10.000,00;
v;;;761;Al Ayuntamiento de Badalona para Proyecto Implantación Fundación CIM-UPC en el edificio CACI;;3.000,00;
v;;;79;Al exterior;;7.340,02;
v;;;790;Al exterior;;7.340,02;
v;;;79001; Al Observatorio Europeo del Sur (ESO) para la construcción del Telescopio Europeo Extremadamente Grande (E-ELT) y obligaciones de ejercicios anteriores;7.340,02;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;53.715,75;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;1.404.696,94;
v;;;821;Préstamos a largo plazo;;1.404.696,94;
;;;82110; Fondo Estratégico para Infraestructuras Científicas y Tecnológicas;409.554,58;;
;;;82115; Fondo para la Investigación Científica y el Desarrollo Tecnológico;995.142,36;;
v;;;83;Concesión de préstamos fuera del Sector Público;;452.767,62;
v;;;831;Préstamos a largo plazo;;452.767,62;
;;;83116; Fondo para la Investigación Científica y el Desarrollo Tecnológico;452.767,62;;
;;;;TOTAL ACTIVOS FINANCIEROS;;1.857.464,56;
 ; ;;;;;;
;;;;TOTAL Fomento y coordinación de la investigación científica y técnica;;2.111.248,94;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;43;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;44,00;
v;;;430;A la Agencia Estatal de Meteorología (AEMET);;44,00;
v;;;43004; A la AEMET para las predicciones meteorológicas antárticas;44,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;44,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;15,00;
v;;;730;A la Agencia Estatal de Meteorología (AEMET);;15,00;
v;;;73011; A la AEMET para las predicciones meteorológicas antárticas;15,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;15,00;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;4.163,97;
v;;;821;Préstamos a largo plazo;;4.163,97;
;;;82101; A organismos autónomos;1.488,80;;
;;;82103; A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;2.675,17;;
;;;;TOTAL ACTIVOS FINANCIEROS;;4.163,97;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;4.222,97;
 ; ;;;;;;
;;;;TOTAL DIRECCIÓN GENERAL DE PLANIFICACIÓN DE LA INVESTIGACIÓN;;2.115.471,91;
 ; ;;;;;;
 ; ;;;;;;
v;08;;;SECRETARÍA GENERAL DE INNOVACIÓN;;;
v;;467C;;Investigación y desarrollo tecnológico-industrial;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;71,16;
;;;100;Retribuciones básicas y otras remuneraciones;;71,16;
;;;10000; Retribuciones básicas;19,33;;
;;;10001; Retribuciones complementarias;51,83;;
v;;;12;Funcionarios;;1.891,98;
;;;120;Retribuciones básicas;;975,50;
;;;12000; Sueldos del grupo A1 y grupo A;243,58;;
;;;12001; Sueldos del grupo A2 y grupo B;118,26;;
;;;12002; Sueldos del grupo C1 y grupo C;154,38;;
;;;12003; Sueldos del grupo C2 y grupo D;118,00;;
;;;12005; Trienios;170,23;;
;;;12006; Pagas extraordinarias;171,05;;
;;;121;Retribuciones complementarias;;916,48;
;;;12100; Complemento de destino;440,93;;
;;;12101; Complemento específico;475,55;;
v;;;13;Laborales;;219,40;
;;;130;Laboral fijo;;158,79;
;;;13000; Retribuciones básicas;153,79;;
;;;13001; Otras remuneraciones;5,00;;
;;;131;Laboral eventual;;60,61;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;259,92;
;;;160;Cuotas sociales;;259,92;
v;;;16000; Seguridad Social;259,92;;
;;;;TOTAL GASTOS DE PERSONAL;;2.442,46;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;2.326,74;
;;;226;Gastos diversos;;68,28;
v;;;22601; Atenciones protocolarias y representativas;4,26;;
;;;22602; Publicidad y propaganda;40,00;;
;;;22606; Reuniones, conferencias y cursos;24,02;;
;;;227;Trabajos realizados por otras empresas y profesionales;;2.258,46;
;;;22706; Estudios y trabajos técnicos;2.258,46;;
v;;;23;Indemnizaciones por razón del servicio;;211,94;
;;;230;Dietas;;42,23;
;;;231;Locomoción;;71,56;
;;;233;Otras indemnizaciones;;98,15;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.538,68;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;5,00;
v;;;352;Intereses de demora;;5,00;
;;;;TOTAL GASTOS FINANCIEROS;;5,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;11.748,07;
v;;;449;Transferencias, ayudas nominativas y otros;;11.748,07;
v;;;44900; A la Fundación Española para la Ciencia y la Tecnología;10.152,00;;
v;;;44904; Al CDTI para las oficinas de la Red Exterior;908,30;;
v;;;44905; Al CDTI para la financiación de la RED PI+D+i;687,77;;
v;;;46;A Entidades Locales;;5.153,85;
v;;;460;Apoyo a la contratación de agentes de innovación para las entidades locales. Red Innpulso;;5.000,00;
v;;;461;A la Empresa Municipal de Iniciativas y Actividades Empresariales de Málaga, S.A. (PROMALAGA) para la organización del Foro Europeo para la Ciencia, la Tecnología y la Innovación (TRANSFIERE);;153,85;
v;;;47;A empresas privadas;;50,00;
v;;;471;Premios Nacionales de Innovación y de Diseño;;50,00;
v;;;48;A familias e instituciones sin fines de lucro;;250,00;
v;;;480;Transferencias, ayudas nominativas y otros;;150,00;
v;;;48004; A la Secretaría de la Asociación Red INNPULSO para gastos de funcionamiento;150,00;;
v;;;485;Premios Nacionales de Innovación y de Diseño;;100,00;
v;;;49;Al exterior;;220,72;
v;;;499;Transferencias, ayudas nominativas y otros;;220,72;
;;;49900; Contribución española al Secretariado EUREKA;220,72;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;17.422,64;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;64;Gastos de inversiones de carácter inmaterial;;545,75;
;;;640;Gastos en inversiones de carácter inmaterial;;545,75;
;;;;TOTAL INVERSIONES REALES;;545,75;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;513.831,05;
v;;;749;Transferencias, ayudas nominativas y otros;;513.831,05;
v;;;74900; A la Fundación Española para la Ciencia y la Tecnología;4.000,00;;
v;;;74904; Al CDTI para la cobertura de los costes de sus actividades de financiación;18.081,05;;
v;;;74907; Al CDTI para proyectos de I+D+i empresarial cofinanciados por el FEDER;26.750,00;;
v;;;74908; Al CDTI para proyectos de I+D+i empresarial;65.000,00;;
v;;;74920; Al CDTI para la financiación de la participación en programas espaciales;300.000,00;;
v;;;74921; Al CDTI para el Programa Misiones Ciencia e Innovación;70.000,00;;
v;;;74923; Al CDTI para compra pública precomercial para extinción de incendios forestales;15.000,00;;
;;;74924; Actuaciones en materia espacial;15.000,00;;
v;;;75;A Comunidades Autónomas;;8.000,00;
v;;;750;Aportación al proyecto de la Ciudad del Envase y el Embalaje de la Comunidad Autónoma de la Rioja;;500,00;
v;;;751;A la Universidad del País Vasco (UPV) Proyecto Mobility Lab;;500,00;
v;;;752;A la Generalitat de Catalunya para fomento de la investigación;;7.000,00;
v;;;77;A empresas privadas;;3.000,00;
v;;;770;A la Escuela Politécnica Superior de Mondragón Unibertsitatea para el Centro de Innovación y Emprendimiento Industrial Sostenible;;1.000,00;
v;;;771;A Mondragón Unibertsitatea para desarrollo de plataforma digital de innovación educativa y servicios al estudiante;;2.000,00;
v;;;78;A familias e instituciones sin fines de lucro;;1.400,00;
v;;;780;Al CIC Energigune para el Laboratorio Testeo de Electrolizadores Avanzados;;400,00;
v;;;781;A la Universidad de Deusto proyecto transferencia e innovación tecnológica en los ámbitos industrial y sociosanitario;;1.000,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;526.231,05;
 ; ;;;;;;
v;;;8;ACTIVOS FINANCIEROS;;;
v;;;82;Concesión de préstamos al Sector Público;;253.000,00;
v;;;821;Préstamos a largo plazo;;253.000,00;
;;;82115; Fondo para la Investigación Científica y el Desarrollo Tecnológico;253.000,00;;
v;;;87;Aportaciones patrimoniales;;685.270,00;
v;;;870;Aportaciones patrimoniales;;685.270,00;
v;;;87000; Al CDTI para apoyo a proyectos de I+D+i;358.270,00;;
v;;;87001; Al CDTI para apoyo al programa INNVIERTE;200.000,00;;
v;;;87003; Al CDTI para capitalización de un Fondo de Provisiones Técnicas asociado a la Red Cervera y a proyectos de I+D+i;127.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;938.270,00;
 ; ;;;;;;
;;;;TOTAL Investigación y desarrollo tecnológico-industrial;;1.487.455,58;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE INNOVACIÓN;;1.487.455,58;
 ; ;;;;;;
 ; ;;;;;;
v;09;;;SECRETARÍA GENERAL DE UNIVERSIDADES;;;
v;;322C;;Enseñanzas universitarias;;;
v;;;1;GASTOS DE PERSONAL;;;
v;;;10;Altos cargos;;71,16;
;;;100;Retribuciones básicas y otras remuneraciones;;71,16;
;;;10000; Retribuciones básicas;19,34;;
;;;10001; Retribuciones complementarias;51,82;;
v;;;12;Funcionarios;;6.457,54;
;;;120;Retribuciones básicas;;3.139,70;
;;;12000; Sueldos del grupo A1 y grupo A;579,70;;
;;;12001; Sueldos del grupo A2 y grupo B;565,52;;
;;;12002; Sueldos del grupo C1 y grupo C;569,37;;
;;;12003; Sueldos del grupo C2 y grupo D;337,34;;
;;;12005; Trienios;504,81;;
;;;12006; Pagas extraordinarias;582,96;;
;;;121;Retribuciones complementarias;;3.026,45;
;;;12100; Complemento de destino;1.357,46;;
;;;12101; Complemento específico;1.668,99;;
;;;123;Indemnizaciones percibidas por destino en el extranjero;;291,39;
;;;12300; Indemnización por destino en el extranjero;291,39;;
v;;;13;Laborales;;498,91;
;;;130;Laboral fijo;;383,80;
;;;13000; Retribuciones básicas;342,59;;
;;;13001; Otras remuneraciones;41,21;;
;;;131;Laboral eventual;;115,11;
v;;;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;663,43;
;;;160;Cuotas sociales;;663,43;
v;;;16000; Seguridad Social;513,43;;
;;;16009; Otras;150,00;;
;;;;TOTAL GASTOS DE PERSONAL;;7.691,04;
 ; ;;;;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;21;Reparaciones, mantenimiento y conservación;;4,27;
;;;212;Edificios y otras construcciones;;0,77;
;;;215;Mobiliario y enseres;;3,50;
v;;;22;Material, suministros y otros;;4.458,76;
;;;220;Material de oficina;;10,00;
;;;22015; Material de oficina en el exterior;10,00;;
;;;221;Suministros;;40,00;
;;;22115; Suministros en el exterior;40,00;;
;;;222;Comunicaciones;;45,00;
;;;22201; Postales y mensajería;20,00;;
;;;22215; Comunicaciones en el exterior;25,00;;
;;;224;Primas de seguros;;8,50;
;;;226;Gastos diversos;;3.131,77;
v;;;22601; Atenciones protocolarias y representativas;4,63;;
;;;22602; Publicidad y propaganda;1,82;;
;;;22606; Reuniones, conferencias y cursos;3.102,32;;
;;;22615; Gastos diversos en el exterior;22,00;;
;;;22699; Otros;1,00;;
;;;227;Trabajos realizados por otras empresas y profesionales;;1.223,49;
;;;22706; Estudios y trabajos técnicos;819,14;;
;;;22715; Trabajos realizados por otras empresas y profesionales en el exterior;402,14;;
;;;22799; Otros;2,21;;
v;;;23;Indemnizaciones por razón del servicio;;351,18;
;;;230;Dietas;;82,16;
;;;231;Locomoción;;156,26;
;;;233;Otras indemnizaciones;;112,76;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;4.814,21;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;15,00;
v;;;352;Intereses de demora;;15,00;
;;;;TOTAL GASTOS FINANCIEROS;;15,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;71.796,26;
v;;;441;A la Universidad Nacional de Educación a Distancia (UNED);;71.286,26;
v;;;44117; A la UNED para gastos de funcionamiento;70.402,00;;
v;;;44118; A la UNED para financiar el programa de estudios en instituciones penitenciarias;211,65;;
v;;;44121; A la UNED para la gestión del acceso a la universidad de estudiantes extranjeros;297,00;;
v;;;44122; A la UNED para el pago del complemento específico previsto en los artículos 55 y 69 de la LOU;375,61;;
v;;;442;A la Fundación Residencia de Estudiantes del CSIC;;110,00;
v;;;443;A la Fundación Española para la Ciencia y la Tecnología para acciones de Ciencia Ciudadana;;400,00;
v;;;45;A Comunidades Autónomas;;12.193,58;
v;;;455;A la Universidad de Granada para atender la financiación que corresponda a los centros y enseñanzas universitarias en Ceuta y Melilla;;9.081,58;
v;;;457;A las universidades públicas para cofinanciación del Programa Universidades Europeas;;2.987,00;
v;;;458;A la Fundación Euroárabe de Altos Estudios;;125,00;
v;;;48;A familias e instituciones sin fines de lucro;;924,00;
v;;;481;A la Fundación César Carlos para sus actividades;;150,00;
v;;;483;Para financiar medidas de apoyo institucional a los sindicatos del sector;;45,00;
v;;;484;A la Conferencia de Rectores de las Universidades Españolas (CRUE) para sus gastos de funcionamiento;;70,00;
v;;;486;A las universidades privadas para cofinanciación del Programa Universidades Europeas;;558,00;
v;;;487;A la Fundación José Ortega y Gasset-Gregorio Marañón (FOM) para el desarrollo de actividades y gastos de funcionamiento del Instituto Universitario;;75,00;
v;;;488;Becas y otras ayudas;;26,00;
;;;48801; Ayudas a asociaciones de estudiantes y de egresados cuyo ámbito de actuación sea la Universidad;26,00;;
v;;;49;Al exterior;;2.025,94;
v;;;490;Cuota por la participación en el Instituto Universitario Europeo con sede en Florencia (Italia);;2.010,94;
v;;;495;Para pago de cuotas a organismos internacionales y participación en programas educativos o culturales;;15,00;
;;;49501; Cuota por la participación en el Registro Europeo de Garantía de Calidad de la Educación Superior EQUAR;15,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;86.939,78;
 ; ;;;;;;
v;;;6;INVERSIONES REALES;;;
;;;62;Inversión nueva asociada al funcionamiento operativo de los servicios;;60,00;
;;;620;Inversión nueva asociada al funcionamiento operativo de los servicios;;60,00;
;;;63;Inversión de reposición asociada al funcionamiento operativo de los servicios;;80,00;
;;;630;Inversión de reposición asociada al funcionamiento operativo de los servicios;;80,00;
;;;64;Gastos de inversiones de carácter inmaterial;;5,00;
;;;640;Gastos en inversiones de carácter inmaterial;;5,00;
;;;;TOTAL INVERSIONES REALES;;145,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;5.700,26;
v;;;740;A la Universidad Nacional de Educación a Distancia (UNED);;5.400,26;
v;;;74000; A la UNED para inversiones;3.400,26;;
v;;;74001; A la UNED para la construcción, reforma y mantenimiento de sus edificios e instalaciones;2.000,00;;
v;;;743;Al Consorci Universitari a la UNED de Tortosa para obras de accesibilidad del edificio;;300,00;
v;;;75;A Comunidades Autónomas;;300,00;
v;;;755;A la Universitat Rovira i Virgili para proyecto de mejora de eficiencia energética de los edificios universitarios;;300,00;
v;;;78;A familias e instituciones sin fines de lucro;;110,00;
v;;;789;A la Fundación César Carlos para mantenimiento y reforma de su sede;;110,00;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;6.110,26;
 ; ;;;;;;
;;;;TOTAL Enseñanzas universitarias;;105.715,29;
 ; ;;;;;;
v;;323M;;Becas y ayudas a estudiantes;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;80,00;
v;;;456;Programa Campus Inclusivos, Campus sin Límites;;80,00;
v;;;48;A familias e instituciones sin fines de lucro;;949,10;
v;;;488;Becas y otras ayudas;;949,10;
;;;48802; Premios y ayudas de carácter excepcional;929,10;;
;;;48805; Campus Inclusivos universidades privadas sin fin de lucro;20,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;1.029,10;
 ; ;;;;;;
;;;;TOTAL Becas y ayudas a estudiantes;;1.029,10;
 ; ;;;;;;
v;;463A;;Investigación científica;;;
v;;;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
v;;;22;Material, suministros y otros;;678,93;
;;;220;Material de oficina;;12,00;
;;;22001; Prensa, revistas, libros y otras publicaciones;12,00;;
;;;226;Gastos diversos;;90,25;
;;;22602; Publicidad y propaganda;14,63;;
;;;22606; Reuniones, conferencias y cursos;75,62;;
;;;227;Trabajos realizados por otras empresas y profesionales;;576,68;
;;;22706; Estudios y trabajos técnicos;576,68;;
v;;;23;Indemnizaciones por razón del servicio;;167,67;
;;;230;Dietas;;11,08;
;;;231;Locomoción;;41,59;
;;;233;Otras indemnizaciones;;115,00;
;;;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;846,60;
 ; ;;;;;;
v;;;3;GASTOS FINANCIEROS;;;
v;;;35;Intereses de demora y otros gastos financieros;;15,00;
v;;;352;Intereses de demora;;15,00;
;;;;TOTAL GASTOS FINANCIEROS;;15,00;
 ; ;;;;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;45;A Comunidades Autónomas;;2.650,00;
v;;;453;Programas de prácticas en empresas;;2.650,00;
v;;;48;A familias e instituciones sin fines de lucro;;425,00;
v;;;488;Becas y otras ayudas;;425,00;
;;;48804; Certámenes de promoción de la investigación entre los jóvenes;425,00;;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;3.075,00;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;425,00;
v;;;741;Ayudas Beatriz Galindo a docentes e investigadores para la atracción del talento investigador a las universidades españolas;;425,00;
v;;;75;A Comunidades Autónomas;;17.025,00;
v;;;750;Ayudas Beatriz Galindo a docentes e investigadores para la atracción del talento investigador a las universidades españolas;;14.025,00;
v;;;752;Promoción de la investigación universidades públicas Canarias;;1.000,00;
v;;;753;Becas y ayudas para formación, perfeccionamiento y movilidad del profesorado de las universidades públicas Canarias;;1.000,00;
v;;;754;Programa de investigación y cooperación para las universidades establecidas en Canarias;;1.000,00;
v;;;78;A familias e instituciones sin fines de lucro;;110.072,34;
v;;;788;Becas y ayudas para formación, perfeccionamiento y movilidad de profesores incluido pago de primas de seguros de los becarios;;110.072,34;
;;;78801; Programa Nacional de Formación I+D+i;95.265,45;;
;;;78802; Programa Nacional de Movilidad I+D+i;11.378,00;;
;;;78805; Contribución general becas Comisión Fullbright;1.000,00;;
;;;78806; Otras ayudas transversales, seguros, gastos de compensación y otros gastos;551,23;;
;;;78808; Acciones de formación y movilidad en cooperación bilateral;1.877,66;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;127.522,34;
 ; ;;;;;;
;;;;TOTAL Investigación científica;;131.458,94;
 ; ;;;;;;
v;;000X;;Transferencias y libramientos internos;;;
v;;;4;TRANSFERENCIAS CORRIENTES;;;
v;;;41;A Organismos Autónomos;;57.134,96;
v;;;410;A la Universidad Internacional Menéndez Pelayo (UIMP);;3.883,64;
v;;;41000; A la UIMP para gastos de funcionamiento;3.696,64;;
v;;;41001; A la UIMP para el Proyecto Aula de Verano;112,00;;
v;;;41002; A la UIMP para cursos institucionales de verano;75,00;;
v;;;411;Al Servicio Español para la Internacionalización de la Educación (SEPIE);;44.356,30;
v;;;41100; Al SEPIE para gastos de funcionamiento;4.356,30;;
v;;;41101; Al SEPIE para la cofinanciación del Programa Erasmus+;40.000,00;;
v;;;419;A la Agencia Nacional de Evaluación de la Calidad y Acreditación (ANECA);;8.895,02;
;;;;TOTAL TRANSFERENCIAS CORRIENTES;;57.134,96;
 ; ;;;;;;
v;;;7;TRANSFERENCIAS DE CAPITAL;;;
v;;;71;A Organismos Autónomos;;1.453,03;
v;;;710;A la Universidad Internacional Menéndez Pelayo (UIMP);;537,26;
v;;;711;Al Servicio Español para la Internacionalización de la Educación (SEPIE);;546,29;
v;;;719;A la Agencia Nacional de Evaluación de la Calidad y Acreditación (ANECA);;369,48;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;1.453,03;
 ; ;;;;;;
;;;;TOTAL Transferencias y libramientos internos;;58.587,99;
 ; ;;;;;;
;;;;TOTAL SECRETARÍA GENERAL DE UNIVERSIDADES;;296.791,32;
 ; ;;;;;;
 ; ;;;;;;
v;50;;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
v;;46OE;;C15.I05 Despliegue de infraestructuras digitales transfronterizas. I+D+i+Digitalización;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;100.000,00;
;;;749;Transferencias, ayudas nominativas y otros;;100.000,00;
;;;74947; Proyecto Estratégico para la Recuperación y Transformación Económica de Microelectrónica y Semiconductores (PERTE Chip). Mecanismo de Recuperación y Resiliencia;100.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;100.000,00;
 ; ;;;;;;
;;;;TOTAL C15.I05 Despliegue de infraestructuras digitales transfronterizas. I+D+i+Digitalización;;100.000,00;
 ; ;;;;;;
v;;46QA;;C17.I01 Planes Complementarios con CCAA;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;75;A Comunidades Autónomas;;32.600,00;
;;;759;Transferencias, ayudas nominativas y otros;;32.600,00;
;;;75904; Ampliación del Plan Complementario de Biotecnología aplicada a la salud y otras actuaciones vinculadas al PERTE Salud de Vanguardia. Mecanismo de Recuperación y Resiliencia;32.600,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;32.600,00;
 ; ;;;;;;
;;;;TOTAL C17.I01 Planes Complementarios con CCAA;;32.600,00;
 ; ;;;;;;
v;;46QC;;C17.I03 Nuevos proyectos I+D+I Publico Privados, Interdisciplinares, Pruebas de concepto y concesión de ayudas consecuencia de convocatorias competitivas internacionales. I+D de vanguardia orientada a retos de la sociedad. Compra pública pre-comercial.;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;100.000,00;
;;;749;Transferencias, ayudas nominativas y otros;;100.000,00;
v;;;74916; Al CDTI para Alianzas para la Innovación (compra pública pre-comercial y convenios). Mecanismo de Recuperación y Resiliencia;100.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;100.000,00;
 ; ;;;;;;
;;;;TOTAL C17.I03 Nuevos proyectos I+D+I Publico Privados, Interdisciplinares, Pruebas de concepto y concesión de ayudas consecuencia de convocatorias competitivas internacionales. I+D de vanguardia orientada a retos de la sociedad. Compra pública pre-comercial.;;100.000,00;
 ; ;;;;;;
v;;46QE;;C17.I05 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Transferencia de conocimiento;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;41.680,00;
;;;749;Transferencias, ayudas nominativas y otros;;41.680,00;
v;;;74913; Al CDTI para las ayudas NEOTEC. Mecanismo de Recuperación y Resiliencia;35.000,00;;
v;;;74917; Al CDTI para ayudas a Ecosistemas de innovación basados en las Redes de Excelencia Cervera. Mecanismo de Recuperación y Resiliencia;6.680,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;41.680,00;
 ; ;;;;;;
;;;;TOTAL C17.I05 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Transferencia de conocimiento;;41.680,00;
 ; ;;;;;;
v;;46QF;;C17.I06 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Salud;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;200.000,00;
;;;749;Transferencias, ayudas nominativas y otros;;200.000,00;
v;;;74946; Al CDTI para refuerzo de las capacidades industriales en el sector salud: manifestaciones interés IPCEI de salud. Mecanismo de Recuperación y Resiliencia;200.000,00;;
;;;;TOTAL TRANSFERENCIAS DE CAPITAL;;200.000,00;
 ; ;;;;;;
;;;8;ACTIVOS FINANCIEROS;;;
;;;87;Aportaciones patrimoniales;;30.000,00;
;;;870;Aportaciones patrimoniales;;30.000,00;
v;;;87002; Al CDTI para actuaciones del PERTE Salud de Vanguardia. Mecanismo de Recuperación y Resiliencia;30.000,00;;
;;;;TOTAL ACTIVOS FINANCIEROS;;30.000,00;
 ; ;;;;;;
;;;;TOTAL C17.I06 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Salud;;230.000,00;
 ; ;;;;;;
v;;46QI;;C17.I09 Reforma de capacidades del sistema nacional de ciencia, tecnología e innovación: Sector aeroespacial;;;
;;;7;TRANSFERENCIAS DE CAPITAL;;;
;;;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;40.000,00;
;;;749;Transferencias, ayudas nominativas y otros;;40.000,00;
